step	T	P	Q	Emptymeas	CalcC_atrazin_340329	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-4.30347979	0	0.09	NaN	0	0	0	0	0	0	0	0	0
1	-4.30347979	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
2	-4.30347979	0.04	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
3	-4.30347979	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
4	-4.30347979	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
5	-4.30347979	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
6	-4.30347979	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
7	-4.30347979	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
8	-4.30347979	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
9	-4.30347979	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
10	-4.30347979	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
11	-4.30347979	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
12	-4.30347979	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
13	-4.30347979	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
14	-4.30347979	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
15	-4.30347979	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
16	-4.30347979	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
17	-4.30347979	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
18	-4.30347979	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
19	-4.30347979	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
20	-4.30347979	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
21	-4.30347979	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
22	-4.30347979	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
23	-4.30347979	0.1	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
24	-4.24347979	0.06	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
25	-4.24347979	0.09	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
26	-4.24347979	0.39	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
27	-4.24347979	0.26	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
28	-4.24347979	0.1	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
29	-4.24347979	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
30	-4.24347979	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
31	-4.24347979	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
32	-4.24347979	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
33	-4.24347979	0.2	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
34	-4.24347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
35	-4.24347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
36	-4.24347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
37	-4.24347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
38	-4.24347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
39	-4.24347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
40	-4.24347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
41	-4.24347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
42	-4.24347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
43	-4.24347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
44	-4.24347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
45	-4.24347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
46	-4.24347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
47	-4.24347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
48	-4.29347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
49	-4.29347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
50	-4.29347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
51	-4.29347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
52	-4.29347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
53	-4.29347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
54	-4.29347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
55	-4.29347979	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
56	-4.29347979	0.09	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
57	-4.29347979	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
58	-4.29347979	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
