step	T	P	Q	Emptymeas
0	-0.975476890171206	0.0	0.25	N/A
1	-0.975476890171206	0.0	0.25	N/A
2	-0.975476890171206	0.0	0.25	N/A
3	-0.975476890171206	0.0	0.24	N/A
4	-0.975476890171206	0.0	0.24	N/A
5	-0.975476890171206	0.0	0.24	N/A
6	-0.975476890171206	0.0	0.24	N/A
7	-0.975476890171206	0.0	0.23	N/A
8	-0.975476890171206	0.0	0.23	N/A
9	-0.975476890171206	0.0	0.23	N/A
10	-0.975476890171206	0.0	0.22	N/A
11	-0.975476890171206	0.0	0.22	N/A
12	-0.975476890171206	0.0	0.21	N/A
13	-0.975476890171206	0.0	0.21	N/A
14	-0.975476890171206	0.0	0.21	N/A
15	-0.975476890171206	0.0	0.2	N/A
16	-0.975476890171206	0.0	0.2	N/A
17	-0.975476890171206	0.0	0.19	N/A
18	-0.975476890171206	0.0	0.19	N/A
19	-0.975476890171206	0.0	0.19	N/A
20	-0.975476890171206	0.0	0.18	N/A
21	-0.975476890171206	0.0	0.18	N/A
22	-0.975476890171206	0.0	0.17	N/A
23	-0.975476890171206	0.0	0.17	N/A
24	0.0845230861359478	0.0	0.16	N/A
25	0.0845230861359478	0.0	0.16	N/A
26	0.0845230861359478	0.0	0.16	N/A
27	0.0845230861359478	0.0	0.15	N/A
28	0.0845230861359478	0.0	0.15	N/A
29	0.0845230861359478	0.0	0.14	N/A
30	0.0845230861359478	0.0	0.14	N/A
31	0.0845230861359478	0.0	0.14	N/A
32	0.0845230861359478	0.0	0.13	N/A
33	0.0845230861359478	0.0	0.13	N/A
34	0.0845230861359478	0.0	0.13	N/A
35	0.0845230861359478	0.0	0.12	N/A
36	0.0845230861359478	0.0	0.12	N/A
37	0.0845230861359478	0.0	0.12	N/A
38	0.0845230861359478	0.0	0.12	N/A
39	0.0845230861359478	0.0	0.11	N/A
40	0.0845230861359478	0.0	0.11	N/A
41	0.0845230861359478	0.0	0.11	N/A
42	0.0845230861359478	0.0	0.11	N/A
43	0.0845230861359478	0.0	0.11	N/A
44	0.0845230861359478	0.0	0.1	N/A
45	0.0845230861359478	0.0	0.1	N/A
46	0.0845230861359478	0.0	0.1	N/A
47	0.0845230861359478	0.0	0.1	N/A
