step	T	P	Q	Emptymeas
0	-2.9139428341969	0.0	0.03	N/A
1	-2.9139428341969	0.0	0.02	N/A
2	-2.9139428341969	0.0	0.02	N/A
3	-2.9139428341969	0.0	0.02	N/A
4	-2.9139428341969	0.0	0.02	N/A
5	-2.9139428341969	0.02	0.02	N/A
6	-2.9139428341969	0.08	0.02	N/A
7	-2.9139428341969	0.33	0.02	N/A
8	-2.9139428341969	0.0	0.02	N/A
9	-2.9139428341969	0.0	0.02	N/A
10	-2.9139428341969	0.0	0.02	N/A
11	-2.9139428341969	0.0	0.02	N/A
12	-2.9139428341969	0.0	0.02	N/A
13	-2.9139428341969	0.0	0.02	N/A
14	-2.9139428341969	0.0	0.02	N/A
15	-2.9139428341969	0.0	0.02	N/A
16	-2.9139428341969	0.17	0.02	N/A
17	-2.9139428341969	0.0	0.02	N/A
18	-2.9139428341969	0.0	0.02	N/A
19	-2.9139428341969	0.0	0.02	N/A
20	-2.9139428341969	0.0	0.02	N/A
21	-2.9139428341969	0.0	0.02	N/A
22	-2.9139428341969	0.0	0.02	N/A
23	-2.9139428341969	0.0	0.02	N/A
24	-1.96394285543105	0.0	0.02	N/A
25	-1.96394285543105	0.07	0.02	N/A
26	-1.96394285543105	0.0	0.02	N/A
27	-1.96394285543105	0.0	0.02	N/A
28	-1.96394285543105	0.0	0.02	N/A
29	-1.96394285543105	0.0	0.02	N/A
30	-1.96394285543105	0.0	0.02	N/A
31	-1.96394285543105	0.0	0.02	N/A
32	-1.96394285543105	0.0	0.02	N/A
33	-1.96394285543105	0.0	0.02	N/A
34	-1.96394285543105	0.0	0.02	N/A
35	-1.96394285543105	0.0	0.02	N/A
36	-1.96394285543105	0.0	0.02	N/A
37	-1.96394285543105	0.0	0.02	N/A
38	-1.96394285543105	0.0	0.02	N/A
39	-1.96394285543105	0.0	0.02	N/A
40	-1.96394285543105	0.0	0.01	N/A
41	-1.96394285543105	0.0	0.01	N/A
42	-1.96394285543105	0.0	0.01	N/A
43	-1.96394285543105	0.0	0.01	N/A
44	-1.96394285543105	0.0	0.01	N/A
45	-1.96394285543105	0.0	0.01	N/A
46	-1.96394285543105	0.0	0.01	N/A
47	-1.96394285543105	0.0	0.01	N/A
48	-5.40394277854106	0.02	0.01	N/A
49	-5.40394277854106	0.0	0.01	N/A
50	-5.40394277854106	0.0	0.01	N/A
51	-5.40394277854106	0.0	0.01	N/A
52	-5.40394277854106	0.0	0.01	N/A
53	-5.40394277854106	0.0	0.01	N/A
54	-5.40394277854106	0.0	0.01	N/A
55	-5.40394277854106	0.0	0.01	N/A
56	-5.40394277854106	0.0	0.01	N/A
57	-5.40394277854106	0.0	0.01	N/A
58	-5.40394277854106	0.24	0.01	N/A
59	-5.40394277854106	0.0	0.01	N/A
60	-5.40394277854106	0.0	0.01	N/A
61	-5.40394277854106	0.0	0.01	N/A
62	-5.40394277854106	0.0	0.01	N/A
63	-5.40394277854106	0.0	0.01	N/A
64	-5.40394277854106	0.0	0.01	N/A
65	-5.40394277854106	0.0	0.01	N/A
66	-5.40394277854106	0.0	0.01	N/A
67	-5.40394277854106	0.0	0.01	N/A
68	-5.40394277854106	0.0	0.01	N/A
69	-5.40394277854106	0.0	0.01	N/A
70	-5.40394277854106	0.0	0.01	N/A
71	-5.40394277854106	0.0	0.01	N/A
72	-6.55394275283656	0.0	0.01	N/A
73	-6.55394275283656	0.0	0.01	N/A
74	-6.55394275283656	0.0	0.01	N/A
75	-6.55394275283656	0.0	0.01	N/A
76	-6.55394275283656	0.0	0.01	N/A
