step	T	P	Q	Emptymeas
0	-4.30347978861131	0.0	0.09	N/A
1	-4.30347978861131	0.0	0.09	N/A
2	-4.30347978861131	0.04	0.09	N/A
3	-4.30347978861131	0.0	0.09	N/A
4	-4.30347978861131	0.0	0.09	N/A
5	-4.30347978861131	0.0	0.09	N/A
6	-4.30347978861131	0.0	0.09	N/A
7	-4.30347978861131	0.0	0.09	N/A
8	-4.30347978861131	0.0	0.08	N/A
9	-4.30347978861131	0.0	0.08	N/A
10	-4.30347978861131	0.0	0.08	N/A
11	-4.30347978861131	0.0	0.08	N/A
12	-4.30347978861131	0.0	0.08	N/A
13	-4.30347978861131	0.0	0.08	N/A
14	-4.30347978861131	0.0	0.08	N/A
15	-4.30347978861131	0.0	0.08	N/A
16	-4.30347978861131	0.0	0.08	N/A
17	-4.30347978861131	0.0	0.08	N/A
18	-4.30347978861131	0.0	0.08	N/A
19	-4.30347978861131	0.0	0.08	N/A
20	-4.30347978861131	0.0	0.08	N/A
21	-4.30347978861131	0.0	0.08	N/A
22	-4.30347978861131	0.0	0.08	N/A
23	-4.30347978861131	0.1	0.07	N/A
24	-4.24347978995242	0.06	0.07	N/A
25	-4.24347978995242	0.09	0.07	N/A
26	-4.24347978995242	0.39	0.07	N/A
27	-4.24347978995242	0.26	0.07	N/A
28	-4.24347978995242	0.1	0.07	N/A
29	-4.24347978995242	0.0	0.07	N/A
30	-4.24347978995242	0.0	0.07	N/A
31	-4.24347978995242	0.0	0.07	N/A
32	-4.24347978995242	0.0	0.07	N/A
33	-4.24347978995242	0.2	0.07	N/A
34	-4.24347978995242	0.0	0.06	N/A
35	-4.24347978995242	0.0	0.06	N/A
36	-4.24347978995242	0.0	0.06	N/A
37	-4.24347978995242	0.0	0.06	N/A
38	-4.24347978995242	0.0	0.06	N/A
39	-4.24347978995242	0.0	0.06	N/A
40	-4.24347978995242	0.0	0.06	N/A
41	-4.24347978995242	0.0	0.06	N/A
42	-4.24347978995242	0.0	0.06	N/A
43	-4.24347978995242	0.0	0.06	N/A
44	-4.24347978995242	0.0	0.06	N/A
45	-4.24347978995242	0.0	0.06	N/A
46	-4.24347978995242	0.0	0.06	N/A
47	-4.24347978995242	0.0	0.06	N/A
48	-4.29347978883483	0.0	0.06	N/A
49	-4.29347978883483	0.0	0.06	N/A
50	-4.29347978883483	0.0	0.06	N/A
51	-4.29347978883483	0.0	0.06	N/A
52	-4.29347978883483	0.0	0.06	N/A
53	-4.29347978883483	0.0	0.06	N/A
54	-4.29347978883483	0.0	0.06	N/A
55	-4.29347978883483	0.0	0.06	N/A
56	-4.29347978883483	0.09	0.05	N/A
57	-4.29347978883483	0.0	0.05	N/A
58	-4.29347978883483	0.0	0.05	N/A
59	-4.29347978883483	0.0	0.05	N/A
60	-4.29347978883483	0.17	0.05	N/A
61	-4.29347978883483	0.51	0.05	N/A
62	-4.29347978883483	0.0	0.05	N/A
63	-4.29347978883483	0.07	0.05	N/A
64	-4.29347978883483	0.0	0.05	N/A
65	-4.29347978883483	0.0	0.05	N/A
66	-4.29347978883483	0.0	0.05	N/A
67	-4.29347978883483	0.0	0.05	N/A
68	-4.29347978883483	0.0	0.05	N/A
69	-4.29347978883483	0.0	0.05	N/A
70	-4.29347978883483	0.0	0.05	N/A
71	-4.29347978883483	0.0	0.05	N/A
72	-6.48347973988451	0.0	0.05	N/A
73	-6.48347973988451	0.0	0.05	N/A
74	-6.48347973988451	0.0	0.05	N/A
75	-6.48347973988451	0.0	0.05	N/A
76	-6.48347973988451	0.0	0.05	N/A
77	-6.48347973988451	0.0	0.05	N/A
78	-6.48347973988451	0.0	0.05	N/A
79	-6.48347973988451	0.0	0.05	N/A
80	-6.48347973988451	0.0	0.05	N/A
81	-6.48347973988451	0.0	0.05	N/A
82	-6.48347973988451	0.0	0.05	N/A
83	-6.48347973988451	0.0	0.05	N/A
84	-6.48347973988451	0.32	0.05	N/A
85	-6.48347973988451	0.05	0.05	N/A
86	-6.48347973988451	0.0	0.05	N/A
87	-6.48347973988451	0.0	0.05	N/A
88	-6.48347973988451	0.0	0.05	N/A
89	-6.48347973988451	0.0	0.05	N/A
90	-6.48347973988451	0.0	0.05	N/A
91	-6.48347973988451	0.0	0.05	N/A
92	-6.48347973988451	0.0	0.05	N/A
93	-6.48347973988451	0.0	0.05	N/A
94	-6.48347973988451	0.0	0.05	N/A
95	-6.48347973988451	0.0	0.05	N/A
96	-6.48347973988451	0.0	0.05	N/A
97	-6.48347973988451	0.0	0.05	N/A
98	-6.48347973988451	0.0	0.05	N/A
99	-6.48347973988451	0.0	0.05	N/A
100	-6.48347973988451	0.0	0.05	N/A
101	-6.48347973988451	0.0	0.05	N/A
102	-6.48347973988451	0.0	0.05	N/A
103	-6.48347973988451	0.0	0.05	N/A
104	-6.48347973988451	0.0	0.05	N/A
105	-6.48347973988451	0.0	0.05	N/A
