step	T	P	Q	Emptymeas	CalcC_atrazin_332607	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-3.42574183	0.01	0.56	NaN	0	0	0	0	0	0	0	0	0
1	-3.42574183	0	0.56	NaN	11.7932	0	0	0	0	0	0	0	0
2	-3.42574183	0.84	0.56	NaN	11.7932	0	0	0	0	0	0	0	0
3	-3.42574183	0.01	0.56	NaN	11.7932	0	0	0	0	0	0	0	0
4	-3.42574183	0.03	0.56	NaN	11.7932	0	0	0	0	0	0	0	0
5	-3.42574183	0	0.56	NaN	11.7932	0	0	0	0	0	0	0	0
6	-3.42574183	0	0.56	NaN	11.7932	0	0	0	0	0	0	0	0
7	-3.42574183	0	0.56	NaN	11.7932	0	0	0	0	0	0	0	0
8	-3.42574183	0	0.56	NaN	11.7932	0	0	0	0	0	0	0	0
9	-3.42574183	0	0.56	NaN	11.7932	0	0	0	0	0	0	0	0
10	-3.42574183	0	0.56	NaN	11.7932	0	0	0	0	0	0	0	0
11	-3.42574183	0	0.54	NaN	11.7932	0	0	0	0	0	0	0	0
12	-3.42574183	0	0.52	NaN	11.7932	0	0	0	0	0	0	0	0
13	-3.42574183	0	0.51	NaN	11.7932	0	0	0	0	0	0	0	0
14	-3.42574183	0	0.49	NaN	11.7932	0	0	0	0	0	0	0	0
15	-3.42574183	0.11	0.47	NaN	11.7932	0	0	0	0	0	0	0	0
16	-3.42574183	0	0.47	NaN	11.7932	0	0	0	0	0	0	0	0
17	-3.42574183	0	0.47	NaN	11.7932	0	0	0	0	0	0	0	0
18	-3.42574183	0	0.45	NaN	11.7932	0	0	0	0	0	0	0	0
19	-3.42574183	0	0.45	NaN	11.7932	0	0	0	0	0	0	0	0
20	-3.42574183	0	0.44	NaN	11.7932	0	0	0	0	0	0	0	0
21	-3.42574183	0	0.43	NaN	11.7932	0	0	0	0	0	0	0	0
22	-3.42574183	0	0.43	NaN	11.7932	0	0	0	0	0	0	0	0
23	-3.42574183	0	0.41	NaN	11.7932	0	0	0	0	0	0	0	0
24	-2.47574185	0	0.44	NaN	11.7932	0	0	0	0	0	0	0	0
25	-2.47574185	0	0.42	NaN	11.7932	0	0	0	0	0	0	0	0
26	-2.47574185	0	0.42	NaN	11.7932	0	0	0	0	0	0	0	0
27	-2.47574185	0	0.41	NaN	11.7932	0	0	0	0	0	0	0	0
28	-2.47574185	0	0.4	NaN	11.7932	0	0	0	0	0	0	0	0
29	-2.47574185	0	0.4	NaN	11.7932	0	0	0	0	0	0	0	0
30	-2.47574185	0	0.4	NaN	11.7932	0	0	0	0	0	0	0	0
31	-2.47574185	0	0.39	NaN	11.7932	0	0	0	0	0	0	0	0
32	-2.47574185	0	0.39	NaN	11.7932	0	0	0	0	0	0	0	0
33	-2.47574185	0	0.39	NaN	11.7932	0	0	0	0	0	0	0	0
34	-2.47574185	0	0.39	NaN	11.7932	0	0	0	0	0	0	0	0
35	-2.47574185	0	0.38	NaN	11.7932	0	0	0	0	0	0	0	0
36	-2.47574185	0	0.36	NaN	11.7932	0	0	0	0	0	0	0	0
37	-2.47574185	0	0.35	NaN	11.7932	0	0	0	0	0	0	0	0
38	-2.47574185	0	0.35	NaN	11.7932	0	0	0	0	0	0	0	0
39	-2.47574185	0	0.35	NaN	11.7932	0	0	0	0	0	0	0	0
40	-2.47574185	0	0.35	NaN	11.7932	0	0	0	0	0	0	0	0
41	-2.47574185	0	0.34	NaN	11.7932	0	0	0	0	0	0	0	0
42	-2.47574185	0	0.34	NaN	11.7932	0	0	0	0	0	0	0	0
43	-2.47574185	0	0.34	NaN	11.7932	0	0	0	0	0	0	0	0
44	-2.47574185	0	0.32	NaN	11.7932	0	0	0	0	0	0	0	0
45	-2.47574185	0	0.32	NaN	11.7932	0	0	0	0	0	0	0	0
46	-2.47574185	0	0.32	NaN	11.7932	0	0	0	0	0	0	0	0
47	-2.47574185	0	0.31	NaN	11.7932	0	0	0	0	0	0	0	0
48	-5.94574178	0	0.31	NaN	11.7932	0	0	0	0	0.00766039553	0	0	0
49	-5.94574178	0	0.3	NaN	11.7932	0	0	0	0	0.010506163	0	0	0
50	-5.94574178	0	0.29	NaN	11.7932	0	0	0	0	0.0115636555	0	0	0
51	-5.94574178	0	0.29	NaN	11.7932	0	0	0	0	0.011956586	0	0	0
52	-5.94574178	0	0.29	NaN	11.7932	0	0	0	0	0.0121027127	0	0	0
53	-5.94574178	0	0.28	NaN	11.7932	0	0	0	0	0.0121574423	0	0	0
54	-5.94574178	0	0.28	NaN	11.7932	0	0	0	0	0.0121779643	0	0	0
55	-5.94574178	0	0.28	NaN	11.7932	0	0	0	0	0.0121856619	0	0	0
56	-5.94574178	0	0.28	NaN	11.7932	0	0	0	0	0.0121882363	0	0	0
57	-5.94574178	0	0.27	NaN	11.7932	0	0	0	0	0.0121895109	0	0	0
58	-5.94574178	0.6	0.27	NaN	11.7932	0	0	0	0	0.0121899944	0	0	0
59	-5.94574178	0.23	0.27	NaN	11.7932	0	0	0	0	0.0121901776	0	0	0
60	-5.94574178	0.09	0.27	NaN	11.7932	0	0	0	0	0.0121902466	0	0	0
61	-5.94574178	0	0.27	NaN	11.7932	0	0	0	0	0.0121902724	0	0	0
62	-5.94574178	0	0.27	NaN	11.7932	0	0	0	0	0.012190282	0	0	0
63	-5.94574178	0.02	0.27	NaN	11.7932	0	0	0	0	0.0121902856	0	0	0
64	-5.94574178	0.03	0.27	NaN	11.7932	0	0	0	0	0.0121902869	0	0	0
65	-5.94574178	0.15	0.27	NaN	11.7932	0	0	0	0	0.0121902873	0	0	0
66	-5.94574178	0	0.27	NaN	11.7932	0	0	0	0	0.0121902875	0	0	0
67	-5.94574178	0	0.27	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
68	-5.94574178	0	0.27	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
69	-5.94574178	0	0.26	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
70	-5.94574178	0	0.26	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
