FID,WSO1_ID,FOOTPRINT,FACADE
5406,349731.000000000000000,36706.290000000001000,56946.692851100001000
5407,324927.000000000000000,10672.469999999999000,16557.432374000000000
5408,324924.000000000000000,23985.740000000002000,37211.843230600003000
5409,324923.000000000000000,97840.500000000000000,151791.232656999990000
5410,324922.000000000000000,376204.080000000020000,583648.788856999950000
5411,349739.000000000000000,16164.024999900001000,35101.293655000001000
5412,324920.000000000000000,4329.310000000000400,6716.558015579999800
5413,343726.000000000000000,156264.310000000000000,242430.826972999990000
5414,343722.000000000000000,461520.910000999980000,730252.274200999990000
5415,343723.000000000000000,431076.049999999990000,668777.947802999990000
5416,343720.000000000000000,65872.635000900002000,94657.608595300000000
5417,343728.000000000000000,337017.340000000030000,522853.842753999980000
5418,327136.000000000000000,71829.610000000001000,111437.550619000000000
5419,327937.000000000000000,146953.060000000000000,227985.240886999990000
5420,327936.000000000000000,52460.639999999999000,81388.239084300003000
5421,327935.000000000000000,526699.430000000050000,817129.558404000010000
5422,327135.000000000000000,137856.660000000000000,213872.949029000010000
5423,327133.000000000000000,145943.260000000010000,226418.618588999990000
5424,327130.000000000000000,104544.000000000000000,162191.159520999990000
5425,327930.000000000000000,120078.170000000000000,186291.123414000000000
5426,346736.000000000000000,80736.918871400005000,186789.320740000000000
5427,346737.000000000000000,787922.332476999960000,1520641.142490000000000
5428,346735.000000000000000,141.199999983999990,236.627018198999990
5429,346738.000000000000000,315698.500000000000000,492861.454861000010000
5430,346739.000000000000000,76198.710000000006000,118215.829602000000000
5431,340724.000000000000000,36696.900000000001000,56932.133197700001000
5432,340722.000000000000000,61367.239999999998000,95206.067434600001000
5433,340728.000000000000000,112957.539999999990000,175244.084616999990000
5434,340729.000000000000000,6379.880000000000100,9897.844473940000200
5435,349707.000000000000000,8948.409999999999900,13882.704283499999000
5436,324936.000000000000000,390158.820000000010000,605298.329890000050000
5437,324932.000000000000000,723513.550000000050000,1122469.972580000100000
5438,324931.000000000000000,253283.350000000010000,392947.642899000030000
5439,343736.000000000000000,37661.520001299999000,74409.413874200007000
5440,343737.000000000000000,84090.009999999995000,130458.546888000000000
5441,327106.000000000000000,220383.260000000010000,341906.039900999980000
5442,327107.000000000000000,67087.389999999999000,104080.439387000010000
5443,327902.000000000000000,107814.990000000010000,167265.827372000000000
5444,327901.000000000000000,170127.739999999990000,263938.805394000020000
5445,327909.000000000000000,31772.299999999999000,49292.029213000002000
5446,346704.000000000000000,209451.010000000010000,324945.542216999980000
5447,346705.000000000000000,345827.780000000030000,536522.499906999990000
5448,346702.000000000000000,9147.739854389999900,13917.930523499999000
5449,346701.000000000000000,43798.034464900004000,63126.112771699998000
5450,340736.000000000000000,76783.384999600006000,125789.059912000000000
5451,340737.000000000000000,41986.489999500001000,87021.392231499995000
5452,340730.000000000000000,77637.990000000005000,120448.781139000000000
5453,340731.000000000000000,98269.210000000006000,152456.343426000010000
5454,340739.000000000000000,485484.799999999990000,753188.533115000000000
5455,349717.000000000000000,145572.670000000010000,225843.677868000000000
5456,349712.000000000000000,568209.920000000040000,881529.608501999990000
5457,349710.000000000000000,16330.070000000000000,25334.755063699999000
5458,349711.000000000000000,70110.369999999995000,108770.343852000010000
5459,324904.000000000000000,962493.479999999980000,1493226.970670000000000
5460,324902.000000000000000,646260.229999999980000,1002618.114320000100000
5461,324901.000000000000000,700359.010000000010000,1086547.678640000100000
5462,324909.000000000000000,540678.880000000000000,838817.477273999950000
5463,327116.000000000000000,356.509999999999990,553.094961649999960
5464,327117.000000000000000,31541.720000000001000,48934.316742199997000
5465,327914.000000000000000,191319.630000000000000,296816.197355000010000
5466,327112.000000000000000,111626.560000000000000,173179.156232999990000
5467,327110.000000000000000,60660.889999999999000,94110.249157300001000
5468,327910.000000000000000,64726.550000000003000,100417.766784000010000
5469,327118.000000000000000,573671.560000000060000,890002.847928000030000
5470,340706.000000000000000,80929.690000000002000,125555.593290000000000
5471,340707.000000000000000,18639.520000000000000,28917.638156400000000
5472,340704.000000000000000,1846.180000000000100,2864.191344700000200
5473,340705.000000000000000,35.990000000000002,55.836967780000002
5474,340703.000000000000000,172320.769999999990000,292138.929901000000000
5475,324915.000000000000000,137573.950000000010000,213434.340453999990000
5476,324911.000000000000000,11830.360000000001000,18353.826100999999000
5477,324910.000000000000000,60261.849999999999000,93491.176696900002000
5478,324919.000000000000000,1154021.540000000000000,1790366.782889999900000
5479,349287.000000000000000,611.179999999999950,948.193819699999950
5480,349285.000000000000000,250387.004902999990000,285488.357840000010000
5481,349282.000000000000000,218080.679999999990000,338333.734931999990000
5482,338586.000000000000000,720709.849999999980000,1118120.238680000000000
5483,338587.000000000000000,1186101.510000000000000,1840136.157309999900000
5484,338584.000000000000000,110859.668550000000000,171989.388249999990000
5485,338585.000000000000000,6057.069999999999700,9397.043056560000000
5486,338581.000000000000000,78074.460000000006000,121125.913713000000000
5487,338588.000000000000000,673416.319999999950000,1044748.349060000000000
5488,346287.000000000000000,35563.003055100002000,53374.925871699998000
5489,346282.000000000000000,48767.080000000002000,75657.988601100005000
5490,346280.000000000000000,59338.510000000002000,92058.696286899998000
5491,346281.000000000000000,62519.449999999997000,96993.623739200004000
5492,346288.000000000000000,73747.452660099996000,140110.386191000000000
5493,346289.000000000000000,174946.045000999990000,298696.457256000020000
5494,335587.000000000000000,355.209999999999980,551.078122150000010
5495,335585.000000000000000,24903.849999999999000,38636.220728400003000
5496,335581.000000000000000,35352.830000000002000,54846.931296100003000
5497,335588.000000000000000,114651.220000000000000,177871.654285000000000
5498,335589.000000000000000,28131.240000000002000,43643.260558399998000
5499,349298.000000000000000,40615.405034900003000,73387.809930100004000
5500,338594.000000000000000,18802.360000000001000,29170.269506799999000
5501,338593.000000000000000,34588.650000000001000,53661.358282800000000
5502,343282.000000000000000,72368.419999999998000,112273.486485000000000
5503,343283.000000000000000,113865.890000000000000,176653.307930000010000
5504,343281.000000000000000,125685.340000000000000,194990.193439000000000
5505,343288.000000000000000,1340.599999999999900,2079.828195200000200
5506,343289.000000000000000,479871.020000000020000,744479.227364000050000
5507,332589.000000000000000,125201.640000000000000,194239.736865000010000
5508,346296.000000000000000,92176.520000999997000,129677.181361000000000
5509,335594.000000000000000,7994.270000000000400,12402.433254199999000
5510,335593.000000000000000,55070.560354399997000,85437.308299900003000
5511,340288.000000000000000,278359.919999999980000,431851.851830000000000
5512,349266.000000000000000,0.000000000000000,0.000000000000000
5513,349267.000000000000000,200618.549999999990000,311242.712217000020000
5514,349265.000000000000000,206371.239999999990000,320167.500247000020000
5515,349263.000000000000000,1521232.868470000100000,2232630.793610000100000
5516,349268.000000000000000,187982.480000000010000,291638.912295999990000
5517,338564.000000000000000,147162.040000000010000,228309.434898000010000
5518,338563.000000000000000,235336.810000000000000,365105.124584999980000
5519,343290.000000000000000,77907.279999999999000,120866.552318000000000
5520,332592.000000000000000,866241.069999999950000,1343899.764580000000000
5521,332593.000000000000000,84380.850000000006000,130909.745259000000000
5522,332590.000000000000000,200365.660000000000000,310850.348460000010000
5523,332591.000000000000000,117827.070000000010000,182798.770328999990000
5524,346266.000000000000000,210523.620000000000000,326609.573802999980000
5525,346264.000000000000000,56033.995000199997000,94920.029895200001000
5526,346265.000000000000000,668298.695455000040000,1074241.474050000100000
5527,346263.000000000000000,53757.485000000001000,91095.601076499996000
5528,335566.000000000000000,86014.360000000001000,133443.995716000000000
5529,335567.000000000000000,530306.089999999970000,822724.976957999980000
5530,335564.000000000000000,180984.820000000010000,280782.616013000020000
5531,335563.000000000000000,155643.530000000000000,241467.754747000000000
5532,340294.000000000000000,4370.350000000000400,6780.234000980000000
5533,340295.000000000000000,38491.910000000003000,59716.939143199997000
5534,335569.000000000000000,6799.600000000000400,10549.007601400001000
5535,340291.000000000000000,334136.665000999990000,517282.745959999970000
5536,340298.000000000000000,397055.030000000030000,615997.230495000030000
5537,349276.000000000000000,38336.019999800003000,62511.001947999997000
5538,349278.000000000000000,18260.227719899998000,32844.562947600003000
5539,338574.000000000000000,60592.489999999998000,94004.127439100004000
5540,338573.000000000000000,248947.329999999990000,386220.651367000010000
5541,338570.000000000000000,63225.500000000000000,98089.021699499994000
5542,338571.000000000000000,2242.340000000000100,3478.799911099999900
5543,343263.000000000000000,91594.490000000005000,142101.084487999990000
5544,343260.000000000000000,156298.329999999990000,242483.606325000000000
5545,338579.000000000000000,43255.650000000001000,67107.483761600000000
5546,332566.000000000000000,15894.620000000001000,24659.163903199998000
5547,346272.000000000000000,20629.433439799999000,44407.346530199997000
5548,346273.000000000000000,129715.130000000000000,201242.054244000000000
5549,346270.000000000000000,45234.835000999999000,67712.462867099995000
5550,346271.000000000000000,189692.915940000010000,409180.722733000000000
5551,346279.000000000000000,1662047.590000000100000,2578526.149670000200000
5552,335576.000000000000000,1034.807800099999900,1605.426289820000000
5553,335577.000000000000000,24847.610000000001000,38548.969557700002000
5554,335572.000000000000000,81698.110000000001000,126747.703886000000000
5555,335570.000000000000000,160635.570000000010000,249212.485885000000000
5556,335571.000000000000000,28186.950000000001000,43729.665702600003000
5557,340262.000000000000000,82501.570000000007000,127994.190655000000000
5558,340263.000000000000000,114709.560000000000000,177962.176795000010000
5559,340260.000000000000000,24593.970000000001000,38155.465777600002000
5560,335579.000000000000000,63066.279999999999000,97842.015356899996000
5561,340269.000000000000000,63966.400000000001000,107111.028988000010000
5562,349248.000000000000000,103352.660000000000000,160342.920236000010000
5563,343276.000000000000000,23296.355000299998000,42940.913614099998000
5564,343277.000000000000000,350557.460000000020000,543860.209435999980000
5565,343275.000000000000000,88704.925000599993000,134741.155860000000000
5566,343272.000000000000000,106939.289999999990000,162160.238966000000000
5567,343273.000000000000000,56705.170214099999000,86471.210080100005000
5568,343278.000000000000000,67748.029999999999000,105105.339504000000000
5569,332576.000000000000000,591.779999999999970,918.101451326999950
5570,332577.000000000000000,32252.689999999999000,50037.316317099998000
5571,332574.000000000000000,94913.899999999994000,147250.880119999990000
5572,332575.000000000000000,1131785.470000000000000,1755869.430770000000000
5573,332570.000000000000000,24357.630000000001000,37788.799002500004000
5574,346246.000000000000000,141882.799999999990000,220119.176043000010000
5575,346244.000000000000000,152395.170000000010000,236428.210572000010000
5576,346245.000000000000000,781016.819999999950000,1211681.614200000000000
5577,346243.000000000000000,171006.040000000010000,265301.439961000000000
5578,335545.000000000000000,3546.980000000000000,5502.837976699999700
5579,335540.000000000000000,106043.490000000010000,164517.495536000000000
5580,335541.000000000000000,601772.329999999960000,933598.741535000040000
5581,340276.000000000000000,263556.219999999970000,408885.176962000030000
5582,340277.000000000000000,203574.890000000010000,315829.211825000010000
5583,340274.000000000000000,210377.060000000000000,326382.212737999970000
5584,340273.000000000000000,6087.739999999999800,9444.617842899999200
5585,340270.000000000000000,107606.969998999990000,164841.485296000000000
5586,335549.000000000000000,42794.894203399999000,66392.651108100006000
5587,340271.000000000000000,18403.730000000000000,28551.852854400000000
5588,340279.000000000000000,157269.269999999990000,243989.960954000010000
5589,349254.000000000000000,46678.820000000000000,72418.228721399995000
5590,338557.000000000000000,14857.809999999999000,23050.637144200002000
5591,338554.000000000000000,1967.690000000000100,3052.713119529999900
5592,338552.000000000000000,94566.050000000003000,146711.221385000010000
5593,338553.000000000000000,259606.899999999990000,402758.177038000020000
5594,338551.000000000000000,52879.320000000000000,82037.816463800002000
5595,343244.000000000000000,1101150.620000000100000,1708341.902040000100000
5596,343245.000000000000000,11051.000000000000000,17144.697810700000000
5597,343242.000000000000000,343381.225000999980000,599025.571876000030000
5598,338559.000000000000000,174.599999999999990,270.877058999999970
5599,343241.000000000000000,99883.209999600003000,131066.638663000010000
5600,332544.000000000000000,114412.340000000000000,177501.052816999990000
5601,332542.000000000000000,2943.480000000000000,4566.563167370000000
5602,332541.000000000000000,45952.660000000003000,71291.661872500001000
5603,346256.000000000000000,229280.739999999990000,355709.653968999980000
5604,346257.000000000000000,14378.010000000000000,22306.266453500000000
5605,346254.000000000000000,150931.507686000000000,277585.423463999990000
5606,335556.000000000000000,33767.099999999999000,52386.809301399997000
5607,335557.000000000000000,99392.550000000003000,154199.110537000000000
5608,335554.000000000000000,241137.440000000000000,374104.348049999970000
5609,335555.000000000000000,28486.299999999999000,44194.081417000001000
5610,335552.000000000000000,52037.540000000001000,80731.822897899998000
5611,335553.000000000000000,153684.980000000010000,238429.251426000000000
5612,335550.000000000000000,314461.981065000000000,487861.120052999990000
5613,340245.000000000000000,5255.380000000000100,8153.288483430000300
5614,340241.000000000000000,156365.560000000000000,242587.929976999990000
5615,349221.000000000000000,61301.949999999997000,95104.809439899997000
5616,338524.000000000000000,1109475.149999999900000,1721256.660650000000000
5617,338522.000000000000000,144726.410000000000000,224530.778809999990000
5618,338523.000000000000000,40930.839999999997000,63500.739954099998000
5619,338520.000000000000000,40365.540000000001000,62623.724890500001000
5620,338521.000000000000000,26524.590000000000000,41150.649738599997000
5621,343254.000000000000000,714346.439999999940000,1108247.982810000000000
5622,343252.000000000000000,33845.495000399998000,40072.671734000003000
5623,343253.000000000000000,410095.440002000020000,657164.091562999990000
5624,338529.000000000000000,13592.200000000001000,21087.150287100001000
5625,343258.000000000000000,147480.980000000010000,228804.260046999990000
5626,343259.000000000000000,820722.979999999980000,1273282.164570000000000
5627,332556.000000000000000,76720.910000000003000,119025.989117000000000
5628,332557.000000000000000,231810.160000000000000,359633.826435000000000
5629,332554.000000000000000,80726.910000000003000,125240.956481999990000
5630,332555.000000000000000,111653.360000000000000,173220.722779000000000
5631,332553.000000000000000,6236.659999999999900,9675.647873899999500
5632,332551.000000000000000,7075.069999999999700,10976.370970300000000
5633,346227.000000000000000,57270.886429300001000,99122.088904300006000
5634,346229.000000000000000,415422.792871000010000,588955.870167999990000
5635,335526.000000000000000,50755.094197200000000,78742.231132200002000
5636,335527.000000000000000,24431.636328000001000,37903.616870099999000
5637,335525.000000000000000,87468.400641999993000,135699.810330999990000
5638,335522.000000000000000,15069.370000000001000,23378.853114599999000
5639,335520.000000000000000,136581.399999999990000,211894.490051000000000
5640,335521.000000000000000,823.039999999999960,1276.876601600000000
5641,340257.000000000000000,112705.789999999990000,174853.483221000000000
5642,340254.000000000000000,166872.160000000000000,258888.028357000000000
5643,340255.000000000000000,1294.190000000000100,2007.836676510000000
5644,335528.000000000000000,38750.680000000000000,60118.400524500001000
5645,340258.000000000000000,1058892.889999999900000,1642782.692240000000000
5646,349230.000000000000000,8272.499999940000600,16673.588156099999000
5647,349238.000000000000000,146857.259274999990000,296806.090047999980000
5648,349239.000000000000000,124097.090000000000000,192526.141550000000000
5649,338532.000000000000000,133496.579999999990000,207108.632111999990000
5650,338530.000000000000000,0.000000000000000,0.000000000000000
5651,338531.000000000000000,64119.050000000003000,99475.277152399998000
5652,343228.000000000000000,444182.144999000010000,811223.923579000050000
5653,343229.000000000000000,151491.554999999990000,291733.486717000020000
5654,332526.000000000000000,33799.500000000000000,52437.065636400002000
5655,332524.000000000000000,34183.680000000000000,53033.084444100001000
5656,332525.000000000000000,8793.000000000000000,13641.597864300000000
5657,332529.000000000000000,102847.509999999990000,159559.202509000000000
5658,346230.000000000000000,48012.970000000001000,74488.079805500005000
5659,346238.000000000000000,67218.350000299994000,110553.323231000000000
5660,346239.000000000000000,121398.526475000010000,206824.902355000000000
5661,335532.000000000000000,1056868.210000000000000,1639641.570760000000000
5662,335530.000000000000000,422235.650000000020000,655062.904054000040000
5663,335531.000000000000000,35397.620000000003000,54916.416760599997000
5664,340220.000000000000000,43290.970000000001000,67162.274661000003000
5665,340221.000000000000000,56467.269999999997000,87604.200729200005000
5666,340228.000000000000000,54997.510000000002000,85323.992681799995000
5667,349206.000000000000000,2084.020000000000000,3233.179888300000100
5668,349207.000000000000000,232231.090000000000000,360286.900999000000000
5669,349205.000000000000000,120446.289999999990000,186862.269440000000000
5670,349200.000000000000000,19021.549999999999000,29510.323557000000000
5671,338502.000000000000000,2624528.740000000200000,4071734.137860000100000
5672,338503.000000000000000,684048.719999999970000,1061243.770330000000000
5673,338501.000000000000000,158969.739999999990000,246628.051773000010000
5674,343232.000000000000000,40563.839999999997000,62931.362121500002000
5675,343231.000000000000000,215108.660000000000000,333722.901025000030000
5676,332536.000000000000000,25150.240000000002000,39018.476612699997000
5677,332537.000000000000000,421888.830000000020000,654524.831994000010000
5678,332535.000000000000000,38173.500000000000000,59222.958255700003000
5679,332531.000000000000000,375429.659999999970000,582447.305991000030000
5680,332538.000000000000000,567880.989999999990000,881019.568346000040000
5681,346200.000000000000000,27485.470000000001000,42641.380646999998000
5682,335506.000000000000000,49548.180000000000000,76869.819386699994000
5683,335504.000000000000000,511278.760000000010000,793205.693802000020000
5684,335505.000000000000000,140768.500000000000000,218390.372523000000000
5685,335502.000000000000000,2313.820000000000200,3589.699857590000200
5686,335500.000000000000000,103618.490000000010000,160755.292850000000000
5687,335509.000000000000000,44418.558671400002000,68911.635224300000000
5688,340238.000000000000000,77356.830000000002000,120012.582028000000000
5689,349214.000000000000000,225132.577461000010000,389564.683435000010000
5690,349218.000000000000000,11977.209999999999000,18581.632972899999000
5691,349219.000000000000000,11703.469999999999000,18156.951062299999000
5692,338513.000000000000000,13065.639999999999000,20270.242404199998000
5693,343202.000000000000000,3321507.794999999900000,5993403.593349999700000
5694,343201.000000000000000,243827.005000000000000,393354.838730000020000
5695,332507.000000000000000,40119.059999999998000,62241.321190600000000
5696,332502.000000000000000,27201.349999999999000,42200.591118800003000
5697,332501.000000000000000,127555.340000000000000,197891.316381999990000
5698,332508.000000000000000,19520.980000000000000,30285.147642700002000
5699,332509.000000000000000,29663.080000000002000,46019.759647300001000
5700,346212.000000000000000,130163.649999999990000,201937.940846999990000
5701,335516.000000000000000,219494.234543000000000,340526.755502999990000
5702,335517.000000000000000,92086.149858799996000,142863.912537000000000
5703,335515.000000000000000,49157.892582200002000,76264.309178399999000
5704,335510.000000000000000,189336.151056000000000,293738.985763999980000
5705,335511.000000000000000,60775.529999999999000,94288.107938500005000
5706,340207.000000000000000,12073.740000000000000,18731.387702799999000
5707,335518.000000000000000,201317.040000000010000,312326.358884999990000
5708,335519.000000000000000,122704.070000000010000,190365.000712000010000
5709,340208.000000000000000,186807.480000000010000,289816.003757999980000
5710,340209.000000000000000,60636.150000000001000,94071.845075100005000
5711,343216.000000000000000,94899.009999999995000,147227.801702000000000
5712,343217.000000000000000,1039587.770000000000000,1612832.191630000000000
5713,343213.000000000000000,174798.165000999990000,255538.152930999990000
5714,332515.000000000000000,28447.209999999999000,44133.435085500001000
5715,332513.000000000000000,993548.160000000030000,1541405.949370000000000
5716,332510.000000000000000,145887.380000000000000,226331.899428000000000
5717,340216.000000000000000,56946.820000000000000,88348.186131900002000
5718,368386.000000000000000,9265.122981599999500,16390.981405899998000
5719,340217.000000000000000,57194.589999999997000,88732.549295799996000
5720,338087.000000000000000,59960.970000000001000,93024.381268099998000
5721,368385.000000000000000,11576.986644400000000,20396.316975800000000
5722,338082.000000000000000,0.000000000000000,0.000000000000000
5723,338080.000000000000000,2623.230000000000000,4069.724967940000200
5724,338881.000000000000000,79492.229999999996000,123325.483253000000000
5725,338880.000000000000000,76966.240000000005000,119406.591348000000000
5726,340218.000000000000000,147370.820000000010000,228633.345762000010000
5727,338088.000000000000000,108201.320000000010000,167865.209867000000000
5728,340219.000000000000000,22082.680000000000000,34259.408272100001000
5729,357684.000000000000000,93890.102064599996000,150576.249404000000000
5730,357685.000000000000000,121899.670000000000000,189117.031137999990000
5731,335082.000000000000000,208686.780000000000000,323759.866767000000000
5732,335882.000000000000000,251354.140000000010000,389954.649423000000000
5733,335080.000000000000000,22284.200000000001000,34572.058988999997000
5734,335881.000000000000000,5335.850000000000400,8278.122178659999900
5735,335081.000000000000000,39168.279999999999000,60766.268509499998000
5736,335889.000000000000000,124413.759999999990000,193017.431439000010000
5737,335888.000000000000000,20199.220000000001000,31337.378716200001000
5738,354689.000000000000000,8164.135000240000400,21744.606385700001000
5739,338897.000000000000000,26939.189999999999000,41793.877860799999000
5740,368392.000000000000000,129616.637841000000000,227028.926723000010000
5741,338098.000000000000000,100964.289999999990000,156637.562203000010000
5742,338099.000000000000000,90966.110000000001000,141126.211218000010000
5743,338898.000000000000000,688166.040000000040000,1067631.327280000100000
5744,357696.000000000000000,212813.130000000000000,330161.548213000000000
5745,357697.000000000000000,64635.889999999999000,100277.106278000010000
5746,357695.000000000000000,2891.440000000000100,4485.834105619999700
5747,332887.000000000000000,8348.709999999999100,12952.318726899999000
5748,332087.000000000000000,4069.478273480000100,6313.452737620000300
5749,332886.000000000000000,11591.709999999999000,17983.554792300001000
5750,362380.000000000000000,67909.358513300002000,156025.885408000000000
5751,332880.000000000000000,140076.829999999990000,217317.314168999990000
5752,332088.000000000000000,4932.270000000000400,7652.002521250000400
5753,332889.000000000000000,371409.349999999980000,576210.148246000060000
5754,362389.000000000000000,5269.582676279999800,11373.000070599999000
5755,351684.000000000000000,145506.149999999990000,225740.471977999990000
5756,351681.000000000000000,44704.238955699999000,103147.039810000000000
5757,335096.000000000000000,32513.430000000000000,50441.843982600003000
5758,335897.000000000000000,2556.060963240000100,3965.511319280000000
5759,335097.000000000000000,37083.290000000001000,57531.592649500002000
5760,335094.000000000000000,63351.561246199999000,98284.571416999999000
5761,365393.000000000000000,0.000000000000000,0.000000000000000
5762,335890.000000000000000,128098.550000000000000,198734.031938000000000
5763,335899.000000000000000,56527.830000000002000,87698.144276799998000
5764,335099.000000000000000,201464.670000000010000,312555.363388000000000
5765,338865.000000000000000,812636.199999999950000,1260736.254690000100000
5766,338864.000000000000000,41619.169999999998000,64568.648978099998000
5767,338062.000000000000000,196177.859999999990000,304353.327809999990000
5768,338863.000000000000000,189947.149999999990000,294686.906056999990000
5769,338862.000000000000000,136915.250000000000000,212412.442692999990000
5770,338060.000000000000000,26666.799999999999000,41371.299154400003000
5771,338861.000000000000000,24067.320000000000000,37338.417628099996000
5772,338869.000000000000000,107738.080000000000000,167146.515556000000000
5773,338069.000000000000000,287946.167789999980000,446724.073139999990000
5774,338868.000000000000000,966.240000000000010,1499.039229600000000
5775,332897.000000000000000,62719.239999999998000,97303.581637800002000
5776,332896.000000000000000,18751.200000000001000,29090.914415499999000
5777,332895.000000000000000,141525.079999999990000,219564.152089000010000
5778,332894.000000000000000,81.099999999999994,125.827124630000000
5779,332092.000000000000000,282138.989999999990000,437714.793058999990000
5780,357668.000000000000000,391816.729999999980000,607870.464703000030000
5781,332891.000000000000000,210498.459999999990000,326570.520194999990000
5782,362390.000000000000000,117441.500329000000000,245499.146796999990000
5783,332890.000000000000000,56965.550000000003000,88377.215899699993000
5784,362391.000000000000000,156175.281546000010000,370354.349013999980000
5785,362399.000000000000000,2553.419906650000000,6778.028272120000100
5786,351698.000000000000000,41605.059999999998000,64546.752453699999000
5787,335066.000000000000000,382644.080000000020000,593639.854919999950000
5788,335067.000000000000000,13551.969999999999000,21024.734396700002000
5789,335865.000000000000000,300647.299999999990000,466428.868648000000000
5790,335065.000000000000000,62903.720000000001000,97589.810931100001000
5791,335864.000000000000000,38260.449999999997000,59357.850820000000000
5792,335063.000000000000000,77568.783557200004000,120341.393042000000000
5793,335861.000000000000000,179860.269999999990000,279037.963374999990000
5794,335061.000000000000000,71768.639999999999000,111342.976625000000000
5795,335860.000000000000000,5840.439999999999600,9060.948828720000200
5796,368376.000000000000000,0.000000000000000,0.000000000000000
5797,368374.000000000000000,5038.043074629999900,17873.943186799999000
5798,338072.000000000000000,6312.170000000000100,9792.796466750000000
5799,338070.000000000000000,55418.720000000001000,85977.443133599998000
5800,338071.000000000000000,49235.050000000003000,76384.010435899996000
5801,357672.000000000000000,174579.810000000000000,270845.781223000030000
5802,357670.000000000000000,64336.610000000001000,99812.804950699996000
5803,357671.000000000000000,6337.649939969999700,12498.171359500000000
5804,332064.000000000000000,1202071.040000000000000,1864911.341930000100000
5805,332065.000000000000000,101951.210000000010000,158168.677902000000000
5806,332864.000000000000000,92528.889999999999000,143550.739640000010000
5807,332062.000000000000000,23491.160000000000000,36444.550447900001000
5808,362362.000000000000000,216897.700171000000000,529664.283888999950000
5809,332862.000000000000000,894753.620000000000000,1388134.581790000000000
5810,332861.000000000000000,101103.100000000010000,156853.016842999990000
5811,362360.000000000000000,2539043.678170000200000,6281246.207709999800000
5812,332860.000000000000000,8979.799999999999300,13931.406363599999000
5813,362361.000000000000000,136990.436848999990000,393319.509393999990000
5814,332869.000000000000000,12114.920000000000000,18795.268611799998000
5815,351666.000000000000000,74515.629999099998000,95625.696620899995000
5816,351665.000000000000000,102130.645000000000000,129238.473335000000000
5817,335076.000000000000000,3030.179999999999800,4701.066704699999700
5818,335876.000000000000000,408229.940000000000000,633334.218985000040000
5819,335074.000000000000000,12351.770000000000000,19162.726056799998000
5820,335875.000000000000000,408253.989999999990000,633371.458570000020000
5821,335075.000000000000000,73873.699999999997000,114608.774792000000000
5822,335874.000000000000000,78156.051509299999000,121252.495285000000000
5823,365375.000000000000000,0.000000000000000,0.000000000000000
5824,335072.000000000000000,269477.952313999990000,418072.211638999990000
5825,335073.000000000000000,36839.642624200002000,57153.586785799998000
5826,365370.000000000000000,48878.073580199998000,124616.118259000000000
5827,335879.000000000000000,31460.590000000000000,48808.454171400001000
5828,335079.000000000000000,52651.769999999997000,81684.755285000007000
5829,335878.000000000000000,150185.859999999990000,233000.646191000010000
5830,354670.000000000000000,997.369999992999960,1909.084294970000000
5831,354678.000000000000000,656.755000001999970,742.840939057000010
5832,338847.000000000000000,865265.506353999950000,1366056.981510000100000
5833,338044.000000000000000,23222.549999999999000,36027.813808999999000
5834,368344.000000000000000,53187.216676900003000,149873.893199999990000
5835,338045.000000000000000,98162.339999999997000,152290.547553999990000
5836,338042.000000000000000,2171.059999999999900,3368.259446229999900
5837,338043.000000000000000,61335.699999999997000,95157.151685599994000
5838,338842.000000000000000,141871.970000000000000,220102.338458999990000
5839,368340.000000000000000,23353.709629900000000,56117.170179900000000
5840,338048.000000000000000,84430.100000000006000,130986.157575000000000
5841,338848.000000000000000,122342.870000000000000,189804.597222000010000
5842,357646.000000000000000,24470.669999999998000,37964.175359900000000
5843,357647.000000000000000,85834.029999999999000,133164.223845000000000
5844,332076.000000000000000,22088.919999999998000,34269.091618099999000
5845,362376.000000000000000,15846.132338800000000,30277.726471400001000
5846,332077.000000000000000,604.850000000000020,938.373362749999960
5847,362374.000000000000000,13649.045181800000000,27247.842684200001000
5848,362373.000000000000000,9164.484518200000800,27287.466631899999000
5849,332871.000000000000000,32321.790000000001000,50144.515396600000000
5850,332870.000000000000000,128022.520000000000000,198616.067320000000000
5851,332078.000000000000000,88.439999999999998,137.210086338999990
5852,332879.000000000000000,91884.809999999998000,142551.493920000010000
5853,362378.000000000000000,106510.649712000000000,241852.248398000000000
5854,332079.000000000000000,288055.020000000020000,446892.948271000000000
5855,351674.000000000000000,16800.560000000001000,26064.645122000002000
5856,351672.000000000000000,9516.500000000000000,14764.040847500000000
5857,351673.000000000000000,9466.969999999999300,14687.200663300000000
5858,351671.000000000000000,7812.965000090000100,18726.995550899999000
5859,351679.000000000000000,31194.389999999999000,64203.469392200001000
5860,365347.000000000000000,23659.867486700001000,46275.004199100003000
5861,335044.000000000000000,2577.960000000000000,3999.504456279999900
5862,335045.000000000000000,220197.320000000010000,341617.505033000020000
5863,335844.000000000000000,60351.910000000003000,93630.869845900001000
5864,335042.000000000000000,33012.930000000000000,51216.779066800002000
5865,335843.000000000000000,33242.370000000003000,51572.717374000000000
5866,335043.000000000000000,2803.929999999999800,4350.059060949999500
5867,335842.000000000000000,1180780.139999999900000,1831880.272240000100000
5868,335040.000000000000000,87241.020000000004000,135347.054863000000000
5869,335841.000000000000000,60420.889999999999000,93737.926573599994000
5870,335041.000000000000000,73624.029999999999000,114221.431006000000000
