step	T	P	Q	Emptymeas
0	-3.6524229400412898	0.0	0.33	N/A
1	-3.6524229400412898	0.0	0.33	N/A
2	-3.6524229400412898	1.39	0.33	N/A
3	-3.6524229400412898	0.0	0.33	N/A
4	-3.6524229400412898	0.01	0.33	N/A
5	-3.6524229400412898	0.0	0.33	N/A
6	-3.6524229400412898	0.0	0.33	N/A
7	-3.6524229400412898	0.28	0.33	N/A
8	-3.6524229400412898	0.14	0.33	N/A
9	-3.6524229400412898	0.0	0.33	N/A
10	-3.6524229400412898	0.0	0.33	N/A
11	-3.6524229400412898	0.0	0.33	N/A
12	-3.6524229400412898	0.0	0.33	N/A
13	-3.6524229400412898	0.02	0.33	N/A
14	-3.6524229400412898	0.0	0.33	N/A
15	-3.6524229400412898	0.0	0.33	N/A
16	-3.6524229400412898	0.0	0.33	N/A
17	-3.6524229400412898	0.0	0.33	N/A
18	-3.6524229400412898	0.0	0.32	N/A
19	-3.6524229400412898	0.0	0.32	N/A
20	-3.6524229400412898	0.0	0.32	N/A
21	-3.6524229400412898	0.0	0.32	N/A
22	-3.6524229400412898	0.0	0.31	N/A
23	-3.6524229400412898	0.0	0.31	N/A
24	-2.67246247352728	0.09	0.27	N/A
25	-2.67246247352728	0.0	0.27	N/A
26	-2.67246247352728	0.0	0.27	N/A
27	-2.67246247352728	0.0	0.27	N/A
28	-2.67246247352728	0.0	0.27	N/A
29	-2.67246247352728	0.0	0.27	N/A
30	-2.67246247352728	0.0	0.26	N/A
31	-2.67246247352728	0.0	0.26	N/A
32	-2.67246247352728	0.0	0.26	N/A
33	-2.67246247352728	0.0	0.25	N/A
34	-2.67246247352728	0.0	0.23	N/A
35	-2.67246247352728	0.0	0.23	N/A
36	-2.67246247352728	0.0	0.23	N/A
37	-2.67246247352728	0.0	0.23	N/A
38	-2.67246247352728	0.0	0.23	N/A
39	-2.67246247352728	0.0	0.23	N/A
40	-2.67246247352728	0.0	0.24	N/A
41	-2.67246247352728	0.0	0.24	N/A
42	-2.67246247352728	0.0	0.23	N/A
43	-2.67246247352728	0.0	0.22	N/A
44	-2.67246247352728	0.0	0.22	N/A
45	-2.67246247352728	0.15	0.22	N/A
46	-2.67246247352728	0.0	0.22	N/A
47	-2.67246247352728	0.0	0.21	N/A
