step	T	P	Q	Emptymeas
0	-2.2794536511671097	0.0	0.12	N/A
1	-2.2794536511671097	0.0	0.12	N/A
2	-2.2794536511671097	0.0	0.12	N/A
3	-2.2794536511671097	0.0	0.12	N/A
4	-2.2794536511671097	0.0	0.12	N/A
5	-2.2794536511671097	0.0	0.12	N/A
6	-2.2794536511671097	0.0	0.12	N/A
7	-2.2794536511671097	0.0	0.11	N/A
8	-2.2794536511671097	0.0	0.11	N/A
9	-2.2794536511671097	0.0	0.11	N/A
10	-2.2794536511671097	0.0	0.11	N/A
11	-2.2794536511671097	0.0	0.11	N/A
12	-2.2794536511671097	0.0	0.11	N/A
13	-2.2794536511671097	0.0	0.11	N/A
14	-2.2794536511671097	0.0	0.11	N/A
15	-2.2794536511671097	0.0	0.11	N/A
16	-2.2794536511671097	0.0	0.11	N/A
17	-2.2794536511671097	0.0	0.11	N/A
18	-2.2794536511671097	0.0	0.1	N/A
19	-2.2794536511671097	0.0	0.1	N/A
20	-2.2794536511671097	0.0	0.1	N/A
21	-2.2794536511671097	0.0	0.1	N/A
22	-2.2794536511671097	0.0	0.1	N/A
23	-2.2794536511671097	0.0	0.1	N/A
24	-1.86945366033173	0.0	0.1	N/A
25	-1.86945366033173	0.0	0.1	N/A
26	-1.86945366033173	0.0	0.1	N/A
27	-1.86945366033173	0.0	0.1	N/A
28	-1.86945366033173	0.0	0.1	N/A
29	-1.86945366033173	0.0	0.1	N/A
30	-1.86945366033173	0.0	0.1	N/A
31	-1.86945366033173	0.0	0.1	N/A
32	-1.86945366033173	0.0	0.09	N/A
33	-1.86945366033173	0.0	0.09	N/A
34	-1.86945366033173	0.0	0.09	N/A
35	-1.86945366033173	0.0	0.09	N/A
36	-1.86945366033173	0.0	0.09	N/A
37	-1.86945366033173	0.0	0.09	N/A
38	-1.86945366033173	0.0	0.09	N/A
39	-1.86945366033173	0.0	0.09	N/A
40	-1.86945366033173	0.0	0.09	N/A
41	-1.86945366033173	0.0	0.09	N/A
42	-1.86945366033173	0.0	0.09	N/A
43	-1.86945366033173	0.0	0.09	N/A
44	-1.86945366033173	0.0	0.09	N/A
45	-1.86945366033173	0.0	0.09	N/A
46	-1.86945366033173	0.0	0.09	N/A
47	-1.86945366033173	0.0	0.09	N/A
48	-5.86945357092076	0.0	0.09	N/A
49	-5.86945357092076	0.0	0.09	N/A
50	-5.86945357092076	0.0	0.09	N/A
51	-5.86945357092076	0.0	0.09	N/A
52	-5.86945357092076	0.0	0.09	N/A
53	-5.86945357092076	0.0	0.09	N/A
54	-5.86945357092076	0.0	0.09	N/A
55	-5.86945357092076	0.0	0.09	N/A
56	-5.86945357092076	0.0	0.09	N/A
57	-5.86945357092076	0.0	0.09	N/A
58	-5.86945357092076	0.0	0.09	N/A
59	-5.86945357092076	0.0	0.09	N/A
60	-5.86945357092076	0.05	0.09	N/A
61	-5.86945357092076	0.0	0.09	N/A
62	-5.86945357092076	0.0	0.08	N/A
63	-5.86945357092076	0.0	0.08	N/A
64	-5.86945357092076	0.0	0.08	N/A
65	-5.86945357092076	0.0	0.08	N/A
66	-5.86945357092076	0.0	0.08	N/A
67	-5.86945357092076	0.0	0.08	N/A
68	-5.86945357092076	0.0	0.08	N/A
69	-5.86945357092076	0.0	0.08	N/A
70	-5.86945357092076	0.0	0.08	N/A
71	-5.86945357092076	0.0	0.08	N/A
72	-6.79945355013271	0.0	0.08	N/A
73	-6.79945355013271	0.0	0.08	N/A
74	-6.79945355013271	0.0	0.08	N/A
75	-6.79945355013271	0.0	0.08	N/A
76	-6.79945355013271	0.0	0.08	N/A
77	-6.79945355013271	0.0	0.08	N/A
78	-6.79945355013271	0.0	0.08	N/A
79	-6.79945355013271	0.0	0.08	N/A
80	-6.79945355013271	0.0	0.08	N/A
81	-6.79945355013271	0.0	0.08	N/A
82	-6.79945355013271	0.0	0.08	N/A
83	-6.79945355013271	0.0	0.08	N/A
84	-6.79945355013271	0.0	0.08	N/A
85	-6.79945355013271	0.0	0.08	N/A
86	-6.79945355013271	0.0	0.08	N/A
87	-6.79945355013271	0.0	0.08	N/A
88	-6.79945355013271	0.0	0.08	N/A
89	-6.79945355013271	0.0	0.08	N/A
90	-6.79945355013271	0.0	0.08	N/A
91	-6.79945355013271	0.0	0.08	N/A
92	-6.79945355013271	0.0	0.08	N/A
93	-6.79945355013271	0.0	0.08	N/A
94	-6.79945355013271	0.0	0.08	N/A
95	-6.79945355013271	0.0	0.08	N/A
96	-5.23945358500299	0.0	0.08	N/A
97	-5.23945358500299	0.0	0.08	N/A
98	-5.23945358500299	0.0	0.08	N/A
99	-5.23945358500299	0.0	0.08	N/A
100	-5.23945358500299	0.0	0.08	N/A
101	-5.23945358500299	0.0	0.08	N/A
102	-5.23945358500299	0.0	0.08	N/A
103	-5.23945358500299	0.0	0.08	N/A
