step	T	P	Q	Emptymeas
0	-2.90450633729249	0.0	0.07	N/A
1	-2.90450633729249	0.0	0.07	N/A
2	-2.90450633729249	0.0	0.07	N/A
3	-2.90450633729249	0.0	0.07	N/A
4	-2.90450633729249	0.0	0.07	N/A
5	-2.90450633729249	0.0	0.07	N/A
6	-2.90450633729249	0.0	0.07	N/A
7	-2.90450633729249	0.0	0.07	N/A
8	-2.90450633729249	0.0	0.07	N/A
9	-2.90450633729249	0.0	0.06	N/A
10	-2.90450633729249	0.0	0.06	N/A
11	-2.90450633729249	0.0	0.06	N/A
12	-2.90450633729249	0.0	0.06	N/A
13	-2.90450633729249	0.0	0.06	N/A
14	-2.90450633729249	0.0	0.06	N/A
15	-2.90450633729249	0.0	0.06	N/A
16	-2.90450633729249	0.04	0.06	N/A
17	-2.90450633729249	0.05	0.05	N/A
18	-2.90450633729249	0.52	0.05	N/A
19	-2.90450633729249	0.01	0.06	N/A
20	-2.90450633729249	0.0	0.06	N/A
21	-2.90450633729249	0.0	0.06	N/A
22	-2.90450633729249	0.37	0.06	N/A
23	-2.90450633729249	0.0	0.06	N/A
24	-1.8045063618794	0.0	0.06	N/A
25	-1.8045063618794	0.0	0.05	N/A
26	-1.8045063618794	0.5	0.05	N/A
27	-1.8045063618794	0.85	0.05	N/A
28	-1.8045063618794	0.22	0.05	N/A
29	-1.8045063618794	0.0	0.05	N/A
30	-1.8045063618794	0.1	0.05	N/A
31	-1.8045063618794	0.0	0.05	N/A
32	-1.8045063618794	0.0	0.05	N/A
33	-1.8045063618794	0.0	0.05	N/A
34	-1.8045063618794	0.0	0.05	N/A
35	-1.8045063618794	0.0	0.05	N/A
36	-1.8045063618794	0.0	0.05	N/A
37	-1.8045063618794	0.0	0.05	N/A
38	-1.8045063618794	0.0	0.05	N/A
39	-1.8045063618794	0.0	0.05	N/A
40	-1.8045063618794	0.0	0.05	N/A
41	-1.8045063618794	0.0	0.05	N/A
42	-1.8045063618794	0.0	0.04	N/A
43	-1.8045063618794	0.0	0.04	N/A
44	-1.8045063618794	0.0	0.04	N/A
45	-1.8045063618794	0.0	0.04	N/A
46	-1.8045063618794	0.0	0.04	N/A
47	-1.8045063618794	0.0	0.04	N/A
