step	T	P	Q	Emptymeas	CalcC_atrazin_346338	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-2.90450634	0	0.07	NaN	0	0	0	0	0	0	0	0	0
1	-2.90450634	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
2	-2.90450634	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
3	-2.90450634	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
4	-2.90450634	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
5	-2.90450634	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
6	-2.90450634	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
7	-2.90450634	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
8	-2.90450634	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
9	-2.90450634	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
10	-2.90450634	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
11	-2.90450634	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
12	-2.90450634	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
13	-2.90450634	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
14	-2.90450634	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
15	-2.90450634	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
16	-2.90450634	0.04	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
17	-2.90450634	0.05	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
18	-2.90450634	0.52	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
19	-2.90450634	0.01	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
20	-2.90450634	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
21	-2.90450634	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
22	-2.90450634	0.37	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
23	-2.90450634	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
24	-1.80450636	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
25	-1.80450636	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
26	-1.80450636	0.5	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
27	-1.80450636	0.85	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
28	-1.80450636	0.22	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
29	-1.80450636	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
30	-1.80450636	0.1	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
31	-1.80450636	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
32	-1.80450636	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
33	-1.80450636	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
34	-1.80450636	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
35	-1.80450636	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
36	-1.80450636	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
