step	T	P	Q	Emptymeas
0	-2.9074092849313398	0.0	0.18	N/A
1	-2.9074092849313398	0.0	0.18	N/A
2	-2.9074092849313398	1.18	0.18	N/A
3	-2.9074092849313398	0.0	0.18	N/A
4	-2.9074092849313398	0.0	0.18	N/A
5	-2.9074092849313398	0.0	0.18	N/A
6	-2.9074092849313398	0.0	0.18	N/A
7	-2.9074092849313398	0.19	0.18	N/A
8	-2.9074092849313398	0.1	0.18	N/A
9	-2.9074092849313398	0.0	0.18	N/A
10	-2.9074092849313398	0.0	0.18	N/A
11	-2.9074092849313398	0.0	0.18	N/A
12	-2.9074092849313398	0.0	0.18	N/A
13	-2.9074092849313398	0.08	0.18	N/A
14	-2.9074092849313398	0.0	0.18	N/A
15	-2.9074092849313398	0.0	0.18	N/A
16	-2.9074092849313398	0.0	0.18	N/A
17	-2.9074092849313398	0.0	0.18	N/A
18	-2.9074092849313398	0.0	0.18	N/A
19	-2.9074092849313398	0.0	0.18	N/A
20	-2.9074092849313398	0.0	0.18	N/A
21	-2.9074092849313398	0.0	0.17	N/A
22	-2.9074092849313398	0.0	0.17	N/A
23	-2.9074092849313398	0.0	0.17	N/A
24	-1.90740930728508	0.32	0.15	N/A
25	-1.90740930728508	0.0	0.15	N/A
26	-1.90740930728508	0.0	0.15	N/A
27	-1.90740930728508	0.0	0.15	N/A
28	-1.90740930728508	0.0	0.15	N/A
29	-1.90740930728508	0.0	0.15	N/A
30	-1.90740930728508	0.0	0.14	N/A
31	-1.90740930728508	0.0	0.14	N/A
32	-1.90740930728508	0.0	0.14	N/A
33	-1.90740930728508	0.0	0.14	N/A
34	-1.90740930728508	0.0	0.13	N/A
35	-1.90740930728508	0.0	0.13	N/A
36	-1.90740930728508	0.0	0.13	N/A
37	-1.90740930728508	0.0	0.13	N/A
38	-1.90740930728508	0.0	0.13	N/A
39	-1.90740930728508	0.0	0.13	N/A
40	-1.90740930728508	0.0	0.13	N/A
41	-1.90740930728508	0.0	0.13	N/A
42	-1.90740930728508	0.0	0.13	N/A
43	-1.90740930728508	0.0	0.12	N/A
44	-1.90740930728508	0.0	0.12	N/A
45	-1.90740930728508	0.16	0.12	N/A
46	-1.90740930728508	0.0	0.12	N/A
47	-1.90740930728508	0.0	0.12	N/A
48	-5.80740922010548	0.0	0.12	N/A
49	-5.80740922010548	0.0	0.12	N/A
50	-5.80740922010548	0.0	0.12	N/A
51	-5.80740922010548	0.02	0.12	N/A
52	-5.80740922010548	0.0	0.12	N/A
53	-5.80740922010548	0.0	0.12	N/A
54	-5.80740922010548	0.0	0.12	N/A
55	-5.80740922010548	0.0	0.12	N/A
56	-5.80740922010548	0.0	0.11	N/A
57	-5.80740922010548	0.07	0.11	N/A
58	-5.80740922010548	0.95	0.11	N/A
59	-5.80740922010548	0.0	0.11	N/A
60	-5.80740922010548	0.0	0.11	N/A
61	-5.80740922010548	0.0	0.11	N/A
62	-5.80740922010548	0.0	0.11	N/A
63	-5.80740922010548	0.0	0.11	N/A
64	-5.80740922010548	0.0	0.11	N/A
65	-5.80740922010548	0.0	0.11	N/A
66	-5.80740922010548	0.0	0.11	N/A
67	-5.80740922010548	0.0	0.11	N/A
68	-5.80740922010548	0.0	0.11	N/A
69	-5.80740922010548	0.0	0.11	N/A
70	-5.80740922010548	0.0	0.11	N/A
71	-5.80740922010548	0.0	0.11	N/A
72	-6.94740919462222	0.0	0.11	N/A
73	-6.94740919462222	0.0	0.1	N/A
74	-6.94740919462222	0.0	0.1	N/A
75	-6.94740919462222	0.0	0.1	N/A
76	-6.94740919462222	0.0	0.1	N/A
77	-6.94740919462222	0.0	0.1	N/A
78	-6.94740919462222	0.0	0.1	N/A
79	-6.94740919462222	0.0	0.1	N/A
80	-6.94740919462222	0.0	0.1	N/A
81	-6.94740919462222	0.0	0.1	N/A
82	-6.94740919462222	0.0	0.1	N/A
83	-6.94740919462222	0.0	0.09	N/A
84	-6.94740919462222	0.0	0.09	N/A
85	-6.94740919462222	0.0	0.09	N/A
86	-6.94740919462222	0.0	0.09	N/A
87	-6.94740919462222	0.0	0.09	N/A
88	-6.94740919462222	0.0	0.09	N/A
89	-6.94740919462222	0.0	0.09	N/A
