step	T	P	Q	Emptymeas
0	-2.2615891765272598	0.71	0.11	N/A
1	-2.2615891765272598	2.45	0.14	N/A
2	-2.2615891765272598	0.27	0.15	N/A
3	-2.2615891765272598	4.76	0.15	N/A
4	-2.2615891765272598	0.01	0.16	N/A
5	-2.2615891765272598	0.12	0.16	N/A
6	-2.2615891765272598	0.0	0.15	N/A
7	-2.2615891765272598	0.0	0.15	N/A
8	-2.2615891765272598	0.0	0.15	N/A
9	-2.2615891765272598	0.0	0.15	N/A
10	-2.2615891765272598	0.0	0.14	N/A
11	-2.2615891765272598	0.0	0.13	N/A
12	-2.2615891765272598	0.0	0.13	N/A
13	-2.2615891765272598	0.0	0.13	N/A
14	-2.2615891765272598	0.0	0.11	N/A
15	-2.2615891765272598	0.0	0.11	N/A
16	-2.2615891765272598	0.0	0.11	N/A
17	-2.2615891765272598	0.0	0.11	N/A
18	-2.2615891765272598	0.0	0.11	N/A
19	-2.2615891765272598	0.0	0.11	N/A
20	-2.2615891765272598	0.0	0.11	N/A
21	-2.2615891765272598	0.0	0.11	N/A
22	-2.2615891765272598	0.0	0.11	N/A
23	-2.2615891765272598	0.13	0.1	N/A
24	-1.67158918971479	0.0	0.1	N/A
25	-1.67158918971479	0.12	0.1	N/A
26	-1.67158918971479	0.26	0.1	N/A
27	-1.67158918971479	0.15	0.1	N/A
28	-1.67158918971479	0.29	0.1	N/A
29	-1.67158918971479	0.0	0.09	N/A
30	-1.67158918971479	0.0	0.09	N/A
31	-1.67158918971479	0.0	0.09	N/A
32	-1.67158918971479	0.0	0.09	N/A
33	-1.67158918971479	0.0	0.09	N/A
34	-1.67158918971479	0.0	0.09	N/A
35	-1.67158918971479	0.0	0.09	N/A
36	-1.67158918971479	0.0	0.08	N/A
37	-1.67158918971479	0.0	0.08	N/A
38	-1.67158918971479	0.0	0.08	N/A
39	-1.67158918971479	0.0	0.08	N/A
40	-1.67158918971479	0.0	0.08	N/A
41	-1.67158918971479	0.0	0.08	N/A
42	-1.67158918971479	0.0	0.08	N/A
43	-1.67158918971479	0.0	0.08	N/A
44	-1.67158918971479	0.63	0.07	N/A
45	-1.67158918971479	0.0	0.07	N/A
46	-1.67158918971479	0.05	0.07	N/A
47	-1.67158918971479	0.01	0.07	N/A
48	-5.9315890944963705	0.12	0.07	N/A
49	-5.9315890944963705	0.0	0.06	N/A
50	-5.9315890944963705	0.03	0.06	N/A
51	-5.9315890944963705	0.08	0.06	N/A
52	-5.9315890944963705	0.0	0.06	N/A
53	-5.9315890944963705	0.0	0.06	N/A
54	-5.9315890944963705	0.0	0.06	N/A
55	-5.9315890944963705	0.0	0.06	N/A
56	-5.9315890944963705	0.82	0.06	N/A
57	-5.9315890944963705	0.69	0.06	N/A
58	-5.9315890944963705	0.0	0.06	N/A
59	-5.9315890944963705	0.0	0.06	N/A
60	-5.9315890944963705	0.0	0.06	N/A
61	-5.9315890944963705	0.39	0.06	N/A
62	-5.9315890944963705	0.25	0.06	N/A
63	-5.9315890944963705	0.26	0.06	N/A
64	-5.9315890944963705	0.0	0.06	N/A
65	-5.9315890944963705	0.11	0.06	N/A
66	-5.9315890944963705	0.02	0.06	N/A
67	-5.9315890944963705	0.1	0.06	N/A
68	-5.9315890944963705	0.0	0.06	N/A
69	-5.9315890944963705	0.0	0.06	N/A
70	-5.9315890944963705	0.0	0.06	N/A
71	-5.9315890944963705	0.0	0.06	N/A
72	-7.9815890486753	0.0	0.06	N/A
73	-7.9815890486753	0.0	0.06	N/A
74	-7.9815890486753	0.0	0.06	N/A
75	-7.9815890486753	0.0	0.06	N/A
76	-7.9815890486753	0.0	0.06	N/A
77	-7.9815890486753	0.0	0.06	N/A
78	-7.9815890486753	0.0	0.06	N/A
79	-7.9815890486753	0.0	0.06	N/A
80	-7.9815890486753	0.0	0.05	N/A
81	-7.9815890486753	0.0	0.05	N/A
82	-7.9815890486753	0.0	0.05	N/A
83	-7.9815890486753	0.0	0.05	N/A
84	-7.9815890486753	0.0	0.05	N/A
85	-7.9815890486753	0.0	0.05	N/A
86	-7.9815890486753	0.0	0.05	N/A
87	-7.9815890486753	0.0	0.05	N/A
88	-7.9815890486753	0.0	0.05	N/A
89	-7.9815890486753	0.0	0.05	N/A
90	-7.9815890486753	0.0	0.05	N/A
91	-7.9815890486753	0.0	0.05	N/A
92	-7.9815890486753	0.0	0.05	N/A
93	-7.9815890486753	0.0	0.05	N/A
94	-7.9815890486753	0.0	0.05	N/A
