step	T	P	Q	Emptymeas
0	-2.3216525134898798	0.0	0.15	N/A
1	-2.3216525134898798	0.0	0.15	N/A
2	-2.3216525134898798	0.0	0.15	N/A
3	-2.3216525134898798	0.0	0.15	N/A
4	-2.3216525134898798	0.0	0.14	N/A
5	-2.3216525134898798	0.0	0.14	N/A
6	-2.3216525134898798	0.0	0.14	N/A
7	-2.3216525134898798	0.11	0.14	N/A
8	-2.3216525134898798	0.0	0.14	N/A
9	-2.3216525134898798	0.0	0.14	N/A
10	-2.3216525134898798	0.0	0.13	N/A
11	-2.3216525134898798	0.0	0.13	N/A
12	-2.3216525134898798	0.19	0.13	N/A
13	-2.3216525134898798	0.0	0.13	N/A
14	-2.3216525134898798	0.0	0.13	N/A
15	-2.3216525134898798	0.0	0.12	N/A
16	-2.3216525134898798	0.0	0.12	N/A
17	-2.3216525134898798	0.0	0.12	N/A
18	-2.3216525134898798	0.0	0.12	N/A
19	-2.3216525134898798	0.0	0.12	N/A
20	-2.3216525134898798	0.0	0.11	N/A
21	-2.3216525134898798	0.0	0.11	N/A
22	-2.3216525134898798	0.0	0.11	N/A
23	-2.3216525134898798	0.17	0.11	N/A
24	-1.95165252176003	0.25	0.11	N/A
25	-1.95165252176003	0.15	0.11	N/A
26	-1.95165252176003	0.16	0.11	N/A
27	-1.95165252176003	0.0	0.11	N/A
28	-1.95165252176003	0.0	0.1	N/A
29	-1.95165252176003	0.0	0.1	N/A
30	-1.95165252176003	0.0	0.1	N/A
31	-1.95165252176003	0.0	0.1	N/A
32	-1.95165252176003	0.0	0.1	N/A
33	-1.95165252176003	0.0	0.1	N/A
34	-1.95165252176003	0.0	0.1	N/A
35	-1.95165252176003	0.0	0.1	N/A
36	-1.95165252176003	0.0	0.1	N/A
37	-1.95165252176003	0.0	0.1	N/A
38	-1.95165252176003	0.0	0.1	N/A
39	-1.95165252176003	0.0	0.1	N/A
40	-1.95165252176003	0.0	0.09	N/A
41	-1.95165252176003	0.0	0.09	N/A
42	-1.95165252176003	0.0	0.09	N/A
43	-1.95165252176003	0.0	0.09	N/A
44	-1.95165252176003	0.0	0.09	N/A
45	-1.95165252176003	0.0	0.09	N/A
46	-1.95165252176003	0.0	0.09	N/A
47	-1.95165252176003	0.0	0.09	N/A
48	-5.841652434811749	0.0	0.09	N/A
49	-5.841652434811749	0.0	0.09	N/A
50	-5.841652434811749	0.0	0.09	N/A
51	-5.841652434811749	0.0	0.09	N/A
52	-5.841652434811749	0.0	0.09	N/A
53	-5.841652434811749	0.0	0.09	N/A
54	-5.841652434811749	0.0	0.09	N/A
55	-5.841652434811749	0.0	0.09	N/A
56	-5.841652434811749	0.0	0.09	N/A
57	-5.841652434811749	0.06	0.09	N/A
58	-5.841652434811749	0.0	0.09	N/A
59	-5.841652434811749	0.27	0.09	N/A
60	-5.841652434811749	0.0	0.08	N/A
61	-5.841652434811749	0.0	0.08	N/A
62	-5.841652434811749	0.0	0.08	N/A
63	-5.841652434811749	0.0	0.08	N/A
64	-5.841652434811749	0.0	0.08	N/A
65	-5.841652434811749	0.0	0.08	N/A
66	-5.841652434811749	0.0	0.08	N/A
67	-5.841652434811749	0.0	0.08	N/A
68	-5.841652434811749	0.0	0.08	N/A
69	-5.841652434811749	0.0	0.08	N/A
70	-5.841652434811749	0.0	0.08	N/A
71	-5.841652434811749	0.0	0.08	N/A
72	-7.131652405978009	0.0	0.08	N/A
73	-7.131652405978009	0.0	0.08	N/A
74	-7.131652405978009	0.01	0.08	N/A
75	-7.131652405978009	0.0	0.08	N/A
76	-7.131652405978009	0.0	0.08	N/A
77	-7.131652405978009	0.0	0.08	N/A
78	-7.131652405978009	0.0	0.08	N/A
79	-7.131652405978009	0.0	0.08	N/A
80	-7.131652405978009	0.0	0.08	N/A
81	-7.131652405978009	0.0	0.08	N/A
82	-7.131652405978009	0.0	0.08	N/A
83	-7.131652405978009	0.0	0.08	N/A
84	-7.131652405978009	0.0	0.08	N/A
85	-7.131652405978009	0.0	0.08	N/A
86	-7.131652405978009	0.0	0.08	N/A
87	-7.131652405978009	0.0	0.08	N/A
88	-7.131652405978009	0.0	0.08	N/A
89	-7.131652405978009	0.0	0.08	N/A
90	-7.131652405978009	0.0	0.08	N/A
91	-7.131652405978009	0.0	0.07	N/A
92	-7.131652405978009	0.0	0.07	N/A
93	-7.131652405978009	0.0	0.07	N/A
94	-7.131652405978009	0.0	0.07	N/A
95	-7.131652405978009	0.0	0.07	N/A
96	-5.79165243592934	0.0	0.07	N/A
97	-5.79165243592934	0.0	0.07	N/A
98	-5.79165243592934	0.0	0.07	N/A
99	-5.79165243592934	0.0	0.07	N/A
100	-5.79165243592934	0.0	0.07	N/A
101	-5.79165243592934	0.0	0.07	N/A
102	-5.79165243592934	0.0	0.07	N/A
103	-5.79165243592934	0.0	0.07	N/A
104	-5.79165243592934	0.0	0.07	N/A
105	-5.79165243592934	0.0	0.07	N/A
106	-5.79165243592934	0.0	0.07	N/A
107	-5.79165243592934	0.0	0.07	N/A
108	-5.79165243592934	0.0	0.07	N/A
109	-5.79165243592934	0.0	0.07	N/A
110	-5.79165243592934	0.0	0.07	N/A
111	-5.79165243592934	0.0	0.07	N/A
112	-5.79165243592934	0.0	0.07	N/A
113	-5.79165243592934	0.0	0.07	N/A
114	-5.79165243592934	0.0	0.07	N/A
115	-5.79165243592934	0.0	0.07	N/A
116	-5.79165243592934	0.0	0.07	N/A
117	-5.79165243592934	0.0	0.07	N/A
118	-5.79165243592934	0.0	0.07	N/A
119	-5.79165243592934	0.0	0.07	N/A
120	-4.14165247280971	0.0	0.07	N/A
121	-4.14165247280971	0.0	0.07	N/A
122	-4.14165247280971	0.0	0.07	N/A
123	-4.14165247280971	0.0	0.07	N/A
124	-4.14165247280971	0.0	0.07	N/A
125	-4.14165247280971	0.0	0.07	N/A
126	-4.14165247280971	0.0	0.07	N/A
127	-4.14165247280971	0.0	0.07	N/A
128	-4.14165247280971	0.0	0.07	N/A
129	-4.14165247280971	0.0	0.07	N/A
130	-4.14165247280971	0.0	0.07	N/A
131	-4.14165247280971	0.0	0.07	N/A
132	-4.14165247280971	0.0	0.07	N/A
133	-4.14165247280971	0.0	0.07	N/A
134	-4.14165247280971	0.0	0.07	N/A
135	-4.14165247280971	0.0	0.07	N/A
136	-4.14165247280971	0.0	0.07	N/A
137	-4.14165247280971	0.0	0.07	N/A
138	-4.14165247280971	0.0	0.07	N/A
139	-4.14165247280971	0.0	0.07	N/A
140	-4.14165247280971	0.0	0.07	N/A
141	-4.14165247280971	0.0	0.07	N/A
142	-4.14165247280971	0.0	0.07	N/A
143	-4.14165247280971	0.0	0.07	N/A
144	-4.48165246521012	0.0	0.07	N/A
145	-4.48165246521012	0.0	0.07	N/A
146	-4.48165246521012	0.0	0.07	N/A
147	-4.48165246521012	0.0	0.07	N/A
148	-4.48165246521012	0.0	0.07	N/A
149	-4.48165246521012	0.0	0.07	N/A
150	-4.48165246521012	0.0	0.07	N/A
151	-4.48165246521012	0.0	0.07	N/A
152	-4.48165246521012	0.0	0.07	N/A
153	-4.48165246521012	0.0	0.07	N/A
154	-4.48165246521012	0.0	0.07	N/A
155	-4.48165246521012	0.0	0.07	N/A
156	-4.48165246521012	0.0	0.07	N/A
157	-4.48165246521012	0.0	0.07	N/A
158	-4.48165246521012	0.0	0.06	N/A
159	-4.48165246521012	0.0	0.06	N/A
160	-4.48165246521012	0.0	0.06	N/A
161	-4.48165246521012	0.0	0.06	N/A
162	-4.48165246521012	0.0	0.06	N/A
163	-4.48165246521012	0.0	0.06	N/A
164	-4.48165246521012	0.09	0.06	N/A
165	-4.48165246521012	0.0	0.06	N/A
166	-4.48165246521012	0.0	0.06	N/A
167	-4.48165246521012	0.0	0.06	N/A
168	-4.47165246543364	0.0	0.06	N/A
169	-4.47165246543364	0.0	0.06	N/A
170	-4.47165246543364	0.0	0.06	N/A
171	-4.47165246543364	0.0	0.06	N/A
172	-4.47165246543364	0.0	0.06	N/A
173	-4.47165246543364	0.0	0.06	N/A
174	-4.47165246543364	0.0	0.06	N/A
175	-4.47165246543364	0.0	0.06	N/A
176	-4.47165246543364	0.0	0.06	N/A
177	-4.47165246543364	0.0	0.06	N/A
178	-4.47165246543364	0.0	0.06	N/A
179	-4.47165246543364	0.0	0.06	N/A
180	-4.47165246543364	0.0	0.06	N/A
181	-4.47165246543364	0.0	0.06	N/A
182	-4.47165246543364	0.0	0.06	N/A
183	-4.47165246543364	0.0	0.06	N/A
184	-4.47165246543364	0.1	0.06	N/A
185	-4.47165246543364	0.0	0.06	N/A
186	-4.47165246543364	0.0	0.06	N/A
187	-4.47165246543364	0.06	0.06	N/A
188	-4.47165246543364	0.0	0.06	N/A
189	-4.47165246543364	0.0	0.06	N/A
190	-4.47165246543364	0.08	0.06	N/A
191	-4.47165246543364	0.0	0.06	N/A
192	-3.6616524835385493	0.0	0.06	N/A
193	-3.6616524835385493	0.13	0.06	N/A
194	-3.6616524835385493	0.83	0.06	N/A
195	-3.6616524835385493	0.7	0.06	N/A
196	-3.6616524835385493	0.64	0.06	N/A
197	-3.6616524835385493	0.84	0.06	N/A
198	-3.6616524835385493	0.4	0.06	N/A
199	-3.6616524835385493	0.0	0.06	N/A
200	-3.6616524835385493	0.0	0.06	N/A
201	-3.6616524835385493	0.0	0.06	N/A
202	-3.6616524835385493	0.0	0.06	N/A
203	-3.6616524835385493	0.0	0.06	N/A
204	-3.6616524835385493	0.0	0.06	N/A
205	-3.6616524835385493	0.0	0.06	N/A
206	-3.6616524835385493	0.0	0.06	N/A
207	-3.6616524835385493	0.0	0.06	N/A
208	-3.6616524835385493	0.0	0.06	N/A
209	-3.6616524835385493	0.0	0.06	N/A
210	-3.6616524835385493	0.0	0.06	N/A
211	-3.6616524835385493	0.0	0.06	N/A
212	-3.6616524835385493	0.0	0.06	N/A
213	-3.6616524835385493	0.0	0.06	N/A
