step	T	P	Q	Emptymeas	CalcC_atrazin_349305	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-4.10408708	0	0.04	NaN	0	0	0	0	0	0	0	0	0
1	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
2	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
3	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
4	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
5	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
6	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
7	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
8	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
9	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
10	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
11	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
12	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
13	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
14	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
15	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
16	-4.10408708	0.55	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
17	-4.10408708	0.36	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
18	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
19	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
20	-4.10408708	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
21	-4.10408708	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
22	-4.10408708	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
23	-4.10408708	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
24	-3.06408711	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
25	-3.06408711	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
26	-3.06408711	0.02	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
27	-3.06408711	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
28	-3.06408711	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
29	-3.06408711	0.05	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
30	-3.06408711	0.11	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
31	-3.06408711	0.01	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
32	-3.06408711	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
33	-3.06408711	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
34	-3.06408711	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
35	-3.06408711	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
36	-3.06408711	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
37	-3.06408711	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
38	-3.06408711	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
