step	T	P	Q	Emptymeas	CalcC_atrazin_335635	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-2.26158918	0.71	0.11	NaN	0	0	0	0	0	0	0	0	0
1	-2.26158918	2.45	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
2	-2.26158918	0.27	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
3	-2.26158918	4.76	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
4	-2.26158918	0.01	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
5	-2.26158918	0.12	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
6	-2.26158918	0	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
7	-2.26158918	0	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
8	-2.26158918	0	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
9	-2.26158918	0	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
10	-2.26158918	0	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
11	-2.26158918	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
12	-2.26158918	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
13	-2.26158918	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
14	-2.26158918	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
15	-2.26158918	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
16	-2.26158918	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
17	-2.26158918	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
18	-2.26158918	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
19	-2.26158918	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
20	-2.26158918	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
21	-2.26158918	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
22	-2.26158918	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
23	-2.26158918	0.13	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
24	-1.67158919	0	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
25	-1.67158919	0.12	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
26	-1.67158919	0.26	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
27	-1.67158919	0.15	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
28	-1.67158919	0.29	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
29	-1.67158919	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
30	-1.67158919	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
31	-1.67158919	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
32	-1.67158919	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
33	-1.67158919	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
34	-1.67158919	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
35	-1.67158919	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
36	-1.67158919	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
37	-1.67158919	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
38	-1.67158919	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
39	-1.67158919	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
40	-1.67158919	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
41	-1.67158919	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
42	-1.67158919	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
43	-1.67158919	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
44	-1.67158919	0.63	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
45	-1.67158919	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
46	-1.67158919	0.05	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
47	-1.67158919	0.01	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
48	-5.93158909	0.12	0.07	NaN	11.7932	0	0	0	0	0.00766039553	0	0	0
49	-5.93158909	0	0.06	NaN	11.7932	0	0	0	0	0.010506163	0	0	0
50	-5.93158909	0.03	0.06	NaN	11.7932	0	0	0	0	0.0115636555	0	0	0
51	-5.93158909	0.08	0.06	NaN	11.7932	0	0	0	0	0.011956586	0	0	0
52	-5.93158909	0	0.06	NaN	11.7932	0	0	0	0	0.0121027127	0	0	0
