step	T	P	Q	Emptymeas
0	-1.9379798372783301	0.0	0.86	N/A
1	-1.9379798372783301	0.0	0.82	N/A
2	-1.9379798372783301	0.0	0.79	N/A
3	-1.9379798372783301	0.0	0.75	N/A
4	-1.9379798372783301	0.0	0.72	N/A
5	-1.9379798372783301	0.0	0.7	N/A
6	-1.9379798372783301	0.0	0.68	N/A
7	-1.9379798372783301	0.0	0.66	N/A
8	-1.9379798372783301	0.0	0.64	N/A
9	-1.9379798372783301	0.0	0.61	N/A
10	-1.9379798372783301	0.0	0.59	N/A
11	-1.9379798372783301	0.0	0.58	N/A
12	-1.9379798372783301	0.0	0.56	N/A
13	-1.9379798372783301	0.0	0.54	N/A
14	-1.9379798372783301	0.0	0.53	N/A
15	-1.9379798372783301	0.0	0.52	N/A
16	-1.9379798372783301	0.0	0.51	N/A
17	-1.9379798372783301	0.0	0.5	N/A
18	-1.9379798372783301	0.0	0.5	N/A
19	-1.9379798372783301	0.0	0.49	N/A
20	-1.9379798372783301	0.0	0.49	N/A
21	-1.9379798372783301	0.0	0.48	N/A
22	-1.9379798372783301	0.0	0.48	N/A
23	-1.9379798372783301	0.0	0.48	N/A
24	-0.73954030184679	0.0	0.47	N/A
25	-0.73954030184679	0.0	0.47	N/A
26	-0.73954030184679	0.0	0.47	N/A
27	-0.73954030184679	0.0	0.47	N/A
28	-0.73954030184679	0.0	0.47	N/A
29	-0.73954030184679	0.0	0.46	N/A
30	-0.73954030184679	0.0	0.45	N/A
31	-0.73954030184679	0.0	0.45	N/A
32	-0.73954030184679	0.0	0.44	N/A
33	-0.73954030184679	0.0	0.44	N/A
34	-0.73954030184679	0.0	0.43	N/A
35	-0.73954030184679	0.0	0.42	N/A
36	-0.73954030184679	0.0	0.41	N/A
37	-0.73954030184679	0.0	0.4	N/A
38	-0.73954030184679	0.0	0.39	N/A
39	-0.73954030184679	0.0	0.38	N/A
40	-0.73954030184679	0.0	0.37	N/A
41	-0.73954030184679	0.0	0.36	N/A
42	-0.73954030184679	0.0	0.35	N/A
43	-0.73954030184679	0.0	0.34	N/A
44	-0.73954030184679	0.0	0.33	N/A
45	-0.73954030184679	0.0	0.33	N/A
46	-0.73954030184679	0.0	0.32	N/A
47	-0.73954030184679	0.0	0.31	N/A
48	-5.826632354978981	0.0	0.3	N/A
49	-5.826632354978981	0.0	0.3	N/A
50	-5.826632354978981	0.0	0.29	N/A
51	-5.826632354978981	0.2	0.29	N/A
52	-5.826632354978981	0.0	0.28	N/A
53	-5.826632354978981	0.0	0.28	N/A
54	-5.826632354978981	0.0	0.27	N/A
55	-5.826632354978981	0.0	0.27	N/A
56	-5.826632354978981	0.0	0.26	N/A
57	-5.826632354978981	0.0	0.26	N/A
58	-5.826632354978981	0.0	0.26	N/A
59	-5.826632354978981	0.0	0.25	N/A
60	-5.826632354978981	0.1	0.25	N/A
61	-5.826632354978981	0.0	0.25	N/A
62	-5.826632354978981	0.0	0.24	N/A
63	-5.826632354978981	0.0	0.24	N/A
64	-5.826632354978981	0.0	0.24	N/A
65	-5.826632354978981	0.0	0.23	N/A
66	-5.826632354978981	0.0	0.23	N/A
67	-5.826632354978981	0.0	0.23	N/A
68	-5.826632354978981	0.0	0.22	N/A
69	-5.826632354978981	0.0	0.22	N/A
70	-5.826632354978981	0.0	0.22	N/A
71	-5.826632354978981	0.0	0.22	N/A
72	-6.094190871355551	0.0	0.21	N/A
73	-6.094190871355551	0.0	0.21	N/A
74	-6.094190871355551	0.0	0.21	N/A
75	-6.094190871355551	0.0	0.2	N/A
76	-6.094190871355551	0.0	0.2	N/A
77	-6.094190871355551	0.0	0.2	N/A
78	-6.094190871355551	0.0	0.2	N/A
79	-6.094190871355551	0.0	0.19	N/A
80	-6.094190871355551	0.0	0.19	N/A
81	-6.094190871355551	0.0	0.19	N/A
82	-6.094190871355551	0.0	0.19	N/A
83	-6.094190871355551	0.0	0.19	N/A
84	-6.094190871355551	0.0	0.19	N/A
85	-6.094190871355551	0.0	0.19	N/A
86	-6.094190871355551	0.0	0.18	N/A
87	-6.094190871355551	0.0	0.18	N/A
88	-6.094190871355551	0.0	0.18	N/A
89	-6.094190871355551	0.0	0.18	N/A
