step	T	P	Q	Emptymeas
0	-4.088045408856241	0.0	0.05	N/A
1	-4.088045408856241	0.0	0.05	N/A
2	-4.088045408856241	0.0	0.05	N/A
3	-4.088045408856241	0.0	0.05	N/A
4	-4.088045408856241	0.0	0.05	N/A
5	-4.088045408856241	0.0	0.05	N/A
6	-4.088045408856241	0.0	0.05	N/A
7	-4.088045408856241	0.0	0.05	N/A
8	-4.088045408856241	0.0	0.05	N/A
9	-4.088045408856241	0.0	0.04	N/A
10	-4.088045408856241	0.0	0.04	N/A
11	-4.088045408856241	0.0	0.04	N/A
12	-4.088045408856241	0.0	0.04	N/A
13	-4.088045408856241	0.0	0.04	N/A
14	-4.088045408856241	0.0	0.04	N/A
15	-4.088045408856241	0.0	0.04	N/A
16	-4.088045408856241	0.0	0.04	N/A
17	-4.088045408856241	0.0	0.04	N/A
18	-4.088045408856241	0.0	0.04	N/A
19	-4.088045408856241	0.0	0.04	N/A
20	-4.088045408856241	0.0	0.04	N/A
21	-4.088045408856241	0.0	0.04	N/A
22	-4.088045408856241	0.0	0.04	N/A
23	-4.088045408856241	0.0	0.04	N/A
24	-3.0880454312079797	0.01	0.04	N/A
25	-3.0880454312079797	0.0	0.04	N/A
26	-3.0880454312079797	0.0	0.04	N/A
27	-3.0880454312079797	0.0	0.04	N/A
28	-3.0880454312079797	0.0	0.04	N/A
29	-3.0880454312079797	0.0	0.04	N/A
30	-3.0880454312079797	0.0	0.04	N/A
31	-3.0880454312079797	0.0	0.04	N/A
32	-3.0880454312079797	0.0	0.04	N/A
33	-3.0880454312079797	0.0	0.04	N/A
34	-3.0880454312079797	0.0	0.04	N/A
35	-3.0880454312079797	0.0	0.04	N/A
36	-3.0880454312079797	0.0	0.04	N/A
37	-3.0880454312079797	0.0	0.04	N/A
38	-3.0880454312079797	0.0	0.04	N/A
39	-3.0880454312079797	0.0	0.04	N/A
40	-3.0880454312079797	0.0	0.04	N/A
41	-3.0880454312079797	0.0	0.03	N/A
42	-3.0880454312079797	0.0	0.03	N/A
43	-3.0880454312079797	0.0	0.03	N/A
44	-3.0880454312079797	0.0	0.03	N/A
45	-3.0880454312079797	0.0	0.03	N/A
46	-3.0880454312079797	0.0	0.03	N/A
47	-3.0880454312079797	0.0	0.03	N/A
48	-4.31804540371534	0.0	0.03	N/A
49	-4.31804540371534	0.0	0.03	N/A
50	-4.31804540371534	0.0	0.03	N/A
51	-4.31804540371534	0.0	0.03	N/A
52	-4.31804540371534	0.0	0.03	N/A
53	-4.31804540371534	0.0	0.03	N/A
54	-4.31804540371534	0.0	0.03	N/A
55	-4.31804540371534	0.0	0.03	N/A
56	-4.31804540371534	0.0	0.03	N/A
57	-4.31804540371534	0.0	0.03	N/A
58	-4.31804540371534	0.0	0.03	N/A
59	-4.31804540371534	0.55	0.03	N/A
60	-4.31804540371534	0.34	0.03	N/A
61	-4.31804540371534	0.0	0.03	N/A
62	-4.31804540371534	0.07	0.03	N/A
63	-4.31804540371534	0.0	0.03	N/A
64	-4.31804540371534	0.0	0.03	N/A
65	-4.31804540371534	0.0	0.03	N/A
66	-4.31804540371534	0.0	0.03	N/A
67	-4.31804540371534	0.0	0.03	N/A
68	-4.31804540371534	0.0	0.03	N/A
69	-4.31804540371534	0.11	0.03	N/A
70	-4.31804540371534	0.24	0.03	N/A
71	-4.31804540371534	0.0	0.03	N/A
72	-5.86804536907014	0.0	0.03	N/A
73	-5.86804536907014	0.23	0.03	N/A
74	-5.86804536907014	0.03	0.03	N/A
75	-5.86804536907014	0.0	0.03	N/A
76	-5.86804536907014	0.0	0.03	N/A
77	-5.86804536907014	0.0	0.03	N/A
78	-5.86804536907014	0.0	0.03	N/A
79	-5.86804536907014	0.0	0.03	N/A
80	-5.86804536907014	0.0	0.03	N/A
81	-5.86804536907014	0.0	0.03	N/A
82	-5.86804536907014	0.0	0.03	N/A
83	-5.86804536907014	0.0	0.03	N/A
84	-5.86804536907014	0.0	0.03	N/A
85	-5.86804536907014	0.0	0.03	N/A
86	-5.86804536907014	0.0	0.03	N/A
87	-5.86804536907014	0.0	0.03	N/A
88	-5.86804536907014	0.0	0.03	N/A
89	-5.86804536907014	0.0	0.03	N/A
90	-5.86804536907014	0.0	0.03	N/A
91	-5.86804536907014	0.0	0.03	N/A
92	-5.86804536907014	0.0	0.03	N/A
93	-5.86804536907014	0.0	0.03	N/A
94	-5.86804536907014	0.0	0.03	N/A
95	-5.86804536907014	0.0	0.03	N/A
96	-6.028045365493861	0.0	0.03	N/A
97	-6.028045365493861	0.0	0.03	N/A
98	-6.028045365493861	0.0	0.03	N/A
99	-6.028045365493861	0.0	0.03	N/A
100	-6.028045365493861	0.0	0.03	N/A
101	-6.028045365493861	0.0	0.03	N/A
102	-6.028045365493861	0.0	0.03	N/A
103	-6.028045365493861	0.0	0.03	N/A
104	-6.028045365493861	0.0	0.03	N/A
105	-6.028045365493861	0.0	0.03	N/A
106	-6.028045365493861	0.0	0.03	N/A
107	-6.028045365493861	0.0	0.03	N/A
108	-6.028045365493861	0.0	0.03	N/A
109	-6.028045365493861	0.0	0.03	N/A
110	-6.028045365493861	0.0	0.03	N/A
111	-6.028045365493861	0.0	0.03	N/A
112	-6.028045365493861	0.0	0.03	N/A
113	-6.028045365493861	0.0	0.03	N/A
114	-6.028045365493861	0.0	0.03	N/A
115	-6.028045365493861	0.0	0.03	N/A
116	-6.028045365493861	0.0	0.03	N/A
117	-6.028045365493861	0.0	0.03	N/A
118	-6.028045365493861	0.0	0.03	N/A
119	-6.028045365493861	0.0	0.03	N/A
120	-4.7880453932100195	0.0	0.03	N/A
121	-4.7880453932100195	0.0	0.03	N/A
122	-4.7880453932100195	0.0	0.03	N/A
123	-4.7880453932100195	0.0	0.03	N/A
124	-4.7880453932100195	0.0	0.03	N/A
125	-4.7880453932100195	0.0	0.03	N/A
126	-4.7880453932100195	0.0	0.03	N/A
127	-4.7880453932100195	0.0	0.03	N/A
128	-4.7880453932100195	0.0	0.02	N/A
129	-4.7880453932100195	0.0	0.03	N/A
130	-4.7880453932100195	0.0	0.02	N/A
131	-4.7880453932100195	0.0	0.02	N/A
132	-4.7880453932100195	0.0	0.02	N/A
133	-4.7880453932100195	0.0	0.02	N/A
134	-4.7880453932100195	0.0	0.02	N/A
135	-4.7880453932100195	0.0	0.02	N/A
136	-4.7880453932100195	0.0	0.02	N/A
137	-4.7880453932100195	0.0	0.02	N/A
138	-4.7880453932100195	0.0	0.02	N/A
139	-4.7880453932100195	0.0	0.02	N/A
140	-4.7880453932100195	0.0	0.02	N/A
141	-4.7880453932100195	0.0	0.02	N/A
142	-4.7880453932100195	0.0	0.02	N/A
143	-4.7880453932100195	0.0	0.02	N/A
144	-4.898045390751331	0.0	0.02	N/A
145	-4.898045390751331	0.0	0.02	N/A
146	-4.898045390751331	0.0	0.02	N/A
147	-4.898045390751331	0.0	0.02	N/A
148	-4.898045390751331	0.0	0.02	N/A
149	-4.898045390751331	0.0	0.02	N/A
150	-4.898045390751331	0.0	0.02	N/A
151	-4.898045390751331	0.0	0.02	N/A
152	-4.898045390751331	0.0	0.02	N/A
153	-4.898045390751331	0.0	0.02	N/A
154	-4.898045390751331	0.0	0.02	N/A
155	-4.898045390751331	0.0	0.02	N/A
156	-4.898045390751331	0.0	0.02	N/A
157	-4.898045390751331	0.0	0.02	N/A
158	-4.898045390751331	0.0	0.02	N/A
159	-4.898045390751331	0.0	0.02	N/A
160	-4.898045390751331	0.0	0.02	N/A
161	-4.898045390751331	0.0	0.02	N/A
162	-4.898045390751331	0.0	0.02	N/A
163	-4.898045390751331	0.0	0.02	N/A
164	-4.898045390751331	0.0	0.02	N/A
165	-4.898045390751331	0.0	0.02	N/A
166	-4.898045390751331	0.0	0.02	N/A
167	-4.898045390751331	0.05	0.02	N/A
168	-5.36804538024601	0.0	0.02	N/A
169	-5.36804538024601	0.0	0.02	N/A
170	-5.36804538024601	0.0	0.02	N/A
171	-5.36804538024601	0.0	0.02	N/A
172	-5.36804538024601	0.0	0.02	N/A
173	-5.36804538024601	0.0	0.02	N/A
174	-5.36804538024601	0.0	0.02	N/A
175	-5.36804538024601	0.0	0.02	N/A
176	-5.36804538024601	0.0	0.02	N/A
177	-5.36804538024601	0.0	0.02	N/A
178	-5.36804538024601	0.0	0.02	N/A
179	-5.36804538024601	0.0	0.02	N/A
180	-5.36804538024601	0.07	0.02	N/A
181	-5.36804538024601	0.0	0.02	N/A
182	-5.36804538024601	0.0	0.02	N/A
183	-5.36804538024601	0.0	0.02	N/A
184	-5.36804538024601	0.0	0.02	N/A
185	-5.36804538024601	0.0	0.02	N/A
186	-5.36804538024601	0.0	0.02	N/A
187	-5.36804538024601	0.0	0.02	N/A
188	-5.36804538024601	0.0	0.02	N/A
189	-5.36804538024601	0.0	0.02	N/A
190	-5.36804538024601	0.0	0.02	N/A
191	-5.36804538024601	0.15	0.02	N/A
192	-5.0280453878456	0.0	0.02	N/A
193	-5.0280453878456	0.0	0.02	N/A
194	-5.0280453878456	0.0	0.02	N/A
195	-5.0280453878456	0.05	0.02	N/A
196	-5.0280453878456	0.2	0.02	N/A
197	-5.0280453878456	0.28	0.02	N/A
198	-5.0280453878456	0.0	0.02	N/A
199	-5.0280453878456	0.0	0.02	N/A
200	-5.0280453878456	0.0	0.02	N/A
201	-5.0280453878456	0.0	0.02	N/A
202	-5.0280453878456	0.0	0.02	N/A
203	-5.0280453878456	0.0	0.02	N/A
204	-5.0280453878456	0.0	0.02	N/A
205	-5.0280453878456	0.0	0.02	N/A
206	-5.0280453878456	0.0	0.02	N/A
207	-5.0280453878456	0.0	0.02	N/A
208	-5.0280453878456	0.0	0.02	N/A
209	-5.0280453878456	0.0	0.02	N/A
210	-5.0280453878456	0.0	0.02	N/A
211	-5.0280453878456	0.1	0.02	N/A
212	-5.0280453878456	0.0	0.02	N/A
213	-5.0280453878456	0.0	0.02	N/A
214	-5.0280453878456	0.0	0.02	N/A
215	-5.0280453878456	0.1	0.02	N/A
216	-4.86804539142188	0.48	0.02	N/A
217	-4.86804539142188	0.81	0.02	N/A
218	-4.86804539142188	0.0	0.02	N/A
219	-4.86804539142188	0.0	0.02	N/A
220	-4.86804539142188	0.0	0.02	N/A
221	-4.86804539142188	0.0	0.02	N/A
222	-4.86804539142188	0.0	0.02	N/A
223	-4.86804539142188	0.0	0.02	N/A
224	-4.86804539142188	0.0	0.02	N/A
225	-4.86804539142188	0.0	0.02	N/A
226	-4.86804539142188	0.0	0.02	N/A
227	-4.86804539142188	0.0	0.02	N/A
228	-4.86804539142188	0.0	0.02	N/A
229	-4.86804539142188	0.0	0.02	N/A
230	-4.86804539142188	0.0	0.02	N/A
231	-4.86804539142188	0.0	0.02	N/A
232	-4.86804539142188	0.08	0.02	N/A
233	-4.86804539142188	0.0	0.02	N/A
234	-4.86804539142188	0.0	0.02	N/A
235	-4.86804539142188	0.0	0.02	N/A
236	-4.86804539142188	0.08	0.02	N/A
237	-4.86804539142188	0.21	0.02	N/A
238	-4.86804539142188	0.4	0.02	N/A
239	-4.86804539142188	0.0	0.02	N/A
240	-4.90804539052781	0.0	0.02	N/A
241	-4.90804539052781	0.0	0.02	N/A
242	-4.90804539052781	0.0	0.02	N/A
243	-4.90804539052781	0.0	0.02	N/A
244	-4.90804539052781	0.0	0.02	N/A
245	-4.90804539052781	0.0	0.02	N/A
246	-4.90804539052781	0.0	0.02	N/A
247	-4.90804539052781	0.3	0.02	N/A
248	-4.90804539052781	0.1	0.02	N/A
249	-4.90804539052781	0.0	0.02	N/A
250	-4.90804539052781	0.03	0.02	N/A
251	-4.90804539052781	0.0	0.02	N/A
252	-4.90804539052781	0.1	0.02	N/A
253	-4.90804539052781	0.0	0.02	N/A
254	-4.90804539052781	0.0	0.02	N/A
255	-4.90804539052781	0.0	0.02	N/A
256	-4.90804539052781	0.0	0.02	N/A
257	-4.90804539052781	0.0	0.02	N/A
258	-4.90804539052781	0.0	0.02	N/A
259	-4.90804539052781	0.0	0.02	N/A
260	-4.90804539052781	0.0	0.02	N/A
261	-4.90804539052781	0.0	0.02	N/A
262	-4.90804539052781	0.0	0.02	N/A
263	-4.90804539052781	0.0	0.02	N/A
264	-7.11804534113046	0.0	0.02	N/A
265	-7.11804534113046	0.0	0.02	N/A
266	-7.11804534113046	0.0	0.02	N/A
267	-7.11804534113046	0.0	0.02	N/A
268	-7.11804534113046	0.0	0.02	N/A
269	-7.11804534113046	0.0	0.02	N/A
270	-7.11804534113046	0.0	0.02	N/A
271	-7.11804534113046	0.0	0.02	N/A
272	-7.11804534113046	0.0	0.02	N/A
273	-7.11804534113046	0.0	0.02	N/A
274	-7.11804534113046	0.0	0.02	N/A
275	-7.11804534113046	0.0	0.02	N/A
276	-7.11804534113046	0.0	0.02	N/A
277	-7.11804534113046	0.0	0.02	N/A
278	-7.11804534113046	0.0	0.02	N/A
279	-7.11804534113046	0.0	0.02	N/A
