step	T	P	Q	Emptymeas
0	-2.48451770212873	0.0	0.19	N/A
1	-2.48451770212873	0.0	0.19	N/A
2	-2.48451770212873	0.0	0.19	N/A
3	-2.48451770212873	0.0	0.18	N/A
4	-2.48451770212873	0.0	0.18	N/A
5	-2.48451770212873	0.0	0.18	N/A
6	-2.48451770212873	0.04	0.18	N/A
7	-2.48451770212873	0.0	0.17	N/A
8	-2.48451770212873	0.0	0.17	N/A
9	-2.48451770212873	0.0	0.17	N/A
10	-2.48451770212873	0.0	0.17	N/A
11	-2.48451770212873	0.0	0.16	N/A
12	-2.48451770212873	0.0	0.16	N/A
13	-2.48451770212873	0.0	0.16	N/A
14	-2.48451770212873	0.0	0.16	N/A
15	-2.48451770212873	0.0	0.15	N/A
16	-2.48451770212873	0.0	0.15	N/A
17	-2.48451770212873	0.0	0.15	N/A
18	-2.48451770212873	0.0	0.15	N/A
19	-2.48451770212873	0.0	0.14	N/A
20	-2.48451770212873	0.0	0.14	N/A
21	-2.48451770212873	0.0	0.14	N/A
22	-2.48451770212873	0.0	0.14	N/A
23	-2.48451770212873	0.0	0.13	N/A
24	-1.96451771375164	0.0	0.13	N/A
25	-1.96451771375164	0.0	0.13	N/A
26	-1.96451771375164	0.0	0.13	N/A
27	-1.96451771375164	0.0	0.13	N/A
28	-1.96451771375164	0.0	0.12	N/A
29	-1.96451771375164	0.0	0.12	N/A
30	-1.96451771375164	0.0	0.12	N/A
31	-1.96451771375164	0.0	0.12	N/A
32	-1.96451771375164	0.0	0.12	N/A
33	-1.96451771375164	0.0	0.12	N/A
34	-1.96451771375164	0.0	0.11	N/A
35	-1.96451771375164	0.0	0.11	N/A
36	-1.96451771375164	0.0	0.11	N/A
37	-1.96451771375164	0.0	0.11	N/A
38	-1.96451771375164	0.0	0.11	N/A
39	-1.96451771375164	0.0	0.11	N/A
40	-1.96451771375164	0.0	0.1	N/A
41	-1.96451771375164	0.0	0.1	N/A
42	-1.96451771375164	0.0	0.1	N/A
43	-1.96451771375164	0.0	0.1	N/A
44	-1.96451771375164	0.0	0.1	N/A
45	-1.96451771375164	0.0	0.1	N/A
46	-1.96451771375164	0.0	0.09	N/A
47	-1.96451771375164	0.0	0.09	N/A
48	-7.324517593946299	0.0	0.09	N/A
49	-7.324517593946299	0.0	0.09	N/A
50	-7.324517593946299	0.04	0.09	N/A
51	-7.324517593946299	0.0	0.09	N/A
52	-7.324517593946299	0.0	0.09	N/A
53	-7.324517593946299	0.0	0.09	N/A
54	-7.324517593946299	0.0	0.09	N/A
55	-7.324517593946299	0.0	0.08	N/A
56	-7.324517593946299	0.0	0.08	N/A
57	-7.324517593946299	0.0	0.08	N/A
58	-7.324517593946299	0.0	0.08	N/A
59	-7.324517593946299	0.0	0.08	N/A
60	-7.324517593946299	0.0	0.08	N/A
61	-7.324517593946299	0.0	0.08	N/A
62	-7.324517593946299	0.0	0.08	N/A
63	-7.324517593946299	0.0	0.08	N/A
64	-7.324517593946299	0.0	0.08	N/A
65	-7.324517593946299	0.0	0.08	N/A
66	-7.324517593946299	0.0	0.07	N/A
67	-7.324517593946299	0.0	0.07	N/A
68	-7.324517593946299	0.0	0.07	N/A
69	-7.324517593946299	0.0	0.07	N/A
70	-7.324517593946299	0.0	0.07	N/A
71	-7.324517593946299	0.0	0.07	N/A
72	-8.08451757695898	0.0	0.07	N/A
73	-8.08451757695898	0.0	0.07	N/A
74	-8.08451757695898	0.0	0.07	N/A
75	-8.08451757695898	0.0	0.07	N/A
76	-8.08451757695898	0.0	0.07	N/A
77	-8.08451757695898	0.0	0.07	N/A
78	-8.08451757695898	0.0	0.07	N/A
79	-8.08451757695898	0.0	0.06	N/A
80	-8.08451757695898	0.0	0.06	N/A
81	-8.08451757695898	0.0	0.06	N/A
82	-8.08451757695898	0.0	0.06	N/A
83	-8.08451757695898	0.0	0.06	N/A
84	-8.08451757695898	0.0	0.06	N/A
85	-8.08451757695898	0.0	0.06	N/A
86	-8.08451757695898	0.0	0.06	N/A
87	-8.08451757695898	0.0	0.06	N/A
88	-8.08451757695898	0.0	0.06	N/A
89	-8.08451757695898	0.0	0.06	N/A
90	-8.08451757695898	0.0	0.06	N/A
91	-8.08451757695898	0.0	0.06	N/A
92	-8.08451757695898	0.0	0.06	N/A
93	-8.08451757695898	0.0	0.06	N/A
94	-8.08451757695898	0.0	0.05	N/A
95	-8.08451757695898	0.0	0.05	N/A
96	-5.93451762501522	0.0	0.05	N/A
97	-5.93451762501522	0.0	0.05	N/A
98	-5.93451762501522	0.0	0.05	N/A
99	-5.93451762501522	0.0	0.05	N/A
100	-5.93451762501522	0.0	0.05	N/A
101	-5.93451762501522	0.0	0.05	N/A
102	-5.93451762501522	0.0	0.05	N/A
103	-5.93451762501522	0.0	0.05	N/A
104	-5.93451762501522	0.0	0.05	N/A
105	-5.93451762501522	0.0	0.05	N/A
106	-5.93451762501522	0.0	0.05	N/A
107	-5.93451762501522	0.0	0.05	N/A
108	-5.93451762501522	0.0	0.05	N/A
109	-5.93451762501522	0.0	0.05	N/A
110	-5.93451762501522	0.0	0.05	N/A
111	-5.93451762501522	0.0	0.05	N/A
112	-5.93451762501522	0.0	0.05	N/A
113	-5.93451762501522	0.0	0.05	N/A
114	-5.93451762501522	0.0	0.05	N/A
115	-5.93451762501522	0.41	0.05	N/A
116	-5.93451762501522	0.0	0.05	N/A
117	-5.93451762501522	0.0	0.05	N/A
118	-5.93451762501522	0.0	0.04	N/A
119	-5.93451762501522	0.0	0.04	N/A
120	-4.06451766681298	0.0	0.04	N/A
121	-4.06451766681298	0.0	0.04	N/A
122	-4.06451766681298	0.0	0.04	N/A
123	-4.06451766681298	0.0	0.04	N/A
124	-4.06451766681298	0.0	0.04	N/A
125	-4.06451766681298	0.0	0.04	N/A
126	-4.06451766681298	0.0	0.04	N/A
127	-4.06451766681298	0.0	0.04	N/A
128	-4.06451766681298	0.0	0.04	N/A
129	-4.06451766681298	0.0	0.04	N/A
130	-4.06451766681298	0.0	0.04	N/A
131	-4.06451766681298	0.0	0.04	N/A
132	-4.06451766681298	0.0	0.04	N/A
133	-4.06451766681298	0.0	0.04	N/A
134	-4.06451766681298	0.0	0.04	N/A
135	-4.06451766681298	0.0	0.04	N/A
136	-4.06451766681298	0.0	0.04	N/A
137	-4.06451766681298	0.0	0.04	N/A
138	-4.06451766681298	0.0	0.04	N/A
139	-4.06451766681298	0.0	0.04	N/A
140	-4.06451766681298	0.0	0.04	N/A
141	-4.06451766681298	0.0	0.04	N/A
142	-4.06451766681298	0.0	0.04	N/A
143	-4.06451766681298	0.0	0.04	N/A
144	-4.144517665024839	0.0	0.04	N/A
145	-4.144517665024839	0.0	0.04	N/A
146	-4.144517665024839	0.0	0.04	N/A
147	-4.144517665024839	0.0	0.04	N/A
148	-4.144517665024839	0.0	0.04	N/A
149	-4.144517665024839	0.0	0.04	N/A
150	-4.144517665024839	0.0	0.04	N/A
151	-4.144517665024839	0.0	0.04	N/A
152	-4.144517665024839	0.0	0.04	N/A
153	-4.144517665024839	0.0	0.04	N/A
154	-4.144517665024839	0.0	0.04	N/A
155	-4.144517665024839	0.0	0.03	N/A
156	-4.144517665024839	0.0	0.03	N/A
157	-4.144517665024839	0.0	0.03	N/A
158	-4.144517665024839	0.0	0.03	N/A
159	-4.144517665024839	0.0	0.03	N/A
160	-4.144517665024839	0.0	0.03	N/A
161	-4.144517665024839	0.0	0.03	N/A
162	-4.144517665024839	0.0	0.03	N/A
163	-4.144517665024839	0.0	0.03	N/A
164	-4.144517665024839	0.0	0.03	N/A
165	-4.144517665024839	0.0	0.03	N/A
166	-4.144517665024839	0.0	0.03	N/A
167	-4.144517665024839	0.0	0.03	N/A
168	-4.25451766256615	0.0	0.03	N/A
169	-4.25451766256615	0.0	0.03	N/A
170	-4.25451766256615	0.0	0.03	N/A
171	-4.25451766256615	0.0	0.03	N/A
172	-4.25451766256615	0.0	0.03	N/A
173	-4.25451766256615	0.0	0.03	N/A
174	-4.25451766256615	0.0	0.03	N/A
175	-4.25451766256615	0.0	0.03	N/A
176	-4.25451766256615	0.0	0.03	N/A
177	-4.25451766256615	0.0	0.03	N/A
178	-4.25451766256615	0.0	0.03	N/A
179	-4.25451766256615	0.0	0.03	N/A
180	-4.25451766256615	0.0	0.03	N/A
181	-4.25451766256615	0.0	0.03	N/A
182	-4.25451766256615	0.0	0.03	N/A
183	-4.25451766256615	0.0	0.03	N/A
184	-4.25451766256615	0.0	0.03	N/A
185	-4.25451766256615	0.0	0.03	N/A
186	-4.25451766256615	0.02	0.03	N/A
187	-4.25451766256615	0.0	0.03	N/A
188	-4.25451766256615	0.28	0.03	N/A
189	-4.25451766256615	0.03	0.03	N/A
190	-4.25451766256615	0.0	0.03	N/A
191	-4.25451766256615	0.0	0.03	N/A
192	-3.5545176782123704	0.0	0.03	N/A
193	-3.5545176782123704	0.0	0.03	N/A
194	-3.5545176782123704	0.0	0.03	N/A
195	-3.5545176782123704	0.57	0.03	N/A
196	-3.5545176782123704	0.1	0.03	N/A
197	-3.5545176782123704	0.2	0.03	N/A
198	-3.5545176782123704	0.4	0.03	N/A
199	-3.5545176782123704	0.0	0.03	N/A
200	-3.5545176782123704	0.0	0.03	N/A
201	-3.5545176782123704	0.0	0.03	N/A
202	-3.5545176782123704	0.0	0.03	N/A
203	-3.5545176782123704	0.0	0.03	N/A
204	-3.5545176782123704	0.0	0.03	N/A
205	-3.5545176782123704	0.0	0.03	N/A
206	-3.5545176782123704	0.0	0.03	N/A
207	-3.5545176782123704	0.0	0.03	N/A
208	-3.5545176782123704	0.0	0.03	N/A
209	-3.5545176782123704	0.0	0.03	N/A
210	-3.5545176782123704	0.0	0.03	N/A
211	-3.5545176782123704	0.0	0.03	N/A
212	-3.5545176782123704	0.0	0.03	N/A
213	-3.5545176782123704	0.0	0.03	N/A
214	-3.5545176782123704	0.0	0.03	N/A
215	-3.5545176782123704	0.0	0.03	N/A
216	-2.9345176920704503	0.0	0.03	N/A
217	-2.9345176920704503	0.0	0.03	N/A
218	-2.9345176920704503	0.0	0.03	N/A
219	-2.9345176920704503	0.0	0.03	N/A
220	-2.9345176920704503	0.0	0.03	N/A
221	-2.9345176920704503	0.3	0.03	N/A
222	-2.9345176920704503	0.0	0.03	N/A
223	-2.9345176920704503	0.0	0.03	N/A
224	-2.9345176920704503	0.0	0.03	N/A
225	-2.9345176920704503	0.0	0.03	N/A
226	-2.9345176920704503	0.03	0.03	N/A
227	-2.9345176920704503	0.0	0.02	N/A
228	-2.9345176920704503	0.0	0.02	N/A
229	-2.9345176920704503	0.0	0.02	N/A
230	-2.9345176920704503	0.0	0.02	N/A
231	-2.9345176920704503	0.0	0.02	N/A
232	-2.9345176920704503	0.0	0.02	N/A
233	-2.9345176920704503	0.0	0.02	N/A
234	-2.9345176920704503	0.0	0.02	N/A
