step	T	P	Q	Emptymeas	CalcC_atrazin_332651	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-3.20018592	0.06	0.64	NaN	0	0	0	0	0	0	0	0	0
1	-3.20018592	0.53	0.63	NaN	11.7932	0	0	0	0	0	0	0	0
2	-3.20018592	0	0.62	NaN	11.7932	0	0	0	0	0	0	0	0
3	-3.20018592	0	0.62	NaN	11.7932	0	0	0	0	0	0	0	0
4	-3.20018592	0	0.61	NaN	11.7932	0	0	0	0	0	0	0	0
5	-3.20018592	0.03	0.61	NaN	11.7932	0	0	0	0	0	0	0	0
6	-3.20018592	0	0.6	NaN	11.7932	0	0	0	0	0	0	0	0
7	-3.20018592	0	0.59	NaN	11.7932	0	0	0	0	0	0	0	0
8	-3.20018592	0	0.59	NaN	11.7932	0	0	0	0	0	0	0	0
9	-3.20018592	0	0.58	NaN	11.7932	0	0	0	0	0	0	0	0
10	-3.20018592	0	0.57	NaN	11.7932	0	0	0	0	0	0	0	0
11	-3.20018592	0	0.55	NaN	11.7932	0	0	0	0	0	0	0	0
12	-3.20018592	0	0.54	NaN	11.7932	0	0	0	0	0	0	0	0
13	-3.20018592	0	0.53	NaN	11.7932	0	0	0	0	0	0	0	0
14	-3.20018592	0	0.52	NaN	11.7932	0	0	0	0	0	0	0	0
15	-3.20018592	0	0.5	NaN	11.7932	0	0	0	0	0	0	0	0
16	-3.20018592	0	0.49	NaN	11.7932	0	0	0	0	0	0	0	0
17	-3.20018592	0.07	0.47	NaN	11.7932	0	0	0	0	0	0	0	0
18	-3.20018592	0.04	0.45	NaN	11.7932	0	0	0	0	0	0	0	0
19	-3.20018592	0.06	0.44	NaN	11.7932	0	0	0	0	0	0	0	0
20	-3.20018592	0	0.42	NaN	11.7932	0	0	0	0	0	0	0	0
21	-3.20018592	0	0.4	NaN	11.7932	0	0	0	0	0	0	0	0
22	-3.20018592	0	0.39	NaN	11.7932	0	0	0	0	0	0	0	0
23	-3.20018592	0	0.38	NaN	11.7932	0	0	0	0	0	0	0	0
24	-2.15018594	0	0.38	NaN	11.7932	0	0	0	0	0	0	0	0
25	-2.15018594	0	0.37	NaN	11.7932	0	0	0	0	0	0	0	0
26	-2.15018594	0	0.36	NaN	11.7932	0	0	0	0	0	0	0	0
27	-2.15018594	0	0.34	NaN	11.7932	0	0	0	0	0	0	0	0
28	-2.15018594	0	0.33	NaN	11.7932	0	0	0	0	0	0	0	0
29	-2.15018594	0	0.32	NaN	11.7932	0	0	0	0	0	0	0	0
30	-2.15018594	0	0.31	NaN	11.7932	0	0	0	0	0	0	0	0
31	-2.15018594	0	0.3	NaN	11.7932	0	0	0	0	0	0	0	0
32	-2.15018594	0	0.3	NaN	11.7932	0	0	0	0	0	0	0	0
33	-2.15018594	0	0.29	NaN	11.7932	0	0	0	0	0	0	0	0
34	-2.15018594	0	0.29	NaN	11.7932	0	0	0	0	0	0	0	0
35	-2.15018594	0	0.28	NaN	11.7932	0	0	0	0	0	0	0	0
36	-2.15018594	0	0.28	NaN	11.7932	0	0	0	0	0	0	0	0
37	-2.15018594	0	0.28	NaN	11.7932	0	0	0	0	0	0	0	0
38	-2.15018594	0	0.27	NaN	11.7932	0	0	0	0	0	0	0	0
39	-2.15018594	0	0.27	NaN	11.7932	0	0	0	0	0	0	0	0
40	-2.15018594	0	0.26	NaN	11.7932	0	0	0	0	0	0	0	0
41	-2.15018594	0	0.26	NaN	11.7932	0	0	0	0	0	0	0	0
42	-2.15018594	0	0.26	NaN	11.7932	0	0	0	0	0	0	0	0
43	-2.15018594	0	0.26	NaN	11.7932	0	0	0	0	0	0	0	0
44	-2.15018594	0	0.25	NaN	11.7932	0	0	0	0	0	0	0	0
45	-2.15018594	0	0.25	NaN	11.7932	0	0	0	0	0	0	0	0
46	-2.15018594	0	0.25	NaN	11.7932	0	0	0	0	0	0	0	0
47	-2.15018594	0	0.25	NaN	11.7932	0	0	0	0	0	0	0	0
48	-5.09032858	0	0.24	NaN	11.7932	0	0	0	0	0.00766039553	0	0	0
49	-5.09032858	0	0.24	NaN	11.7932	0	0	0	0	0.010506163	0	0	0
50	-5.09032858	0	0.24	NaN	11.7932	0	0	0	0	0.0115636555	0	0	0
51	-5.09032858	0	0.23	NaN	11.7932	0	0	0	0	0.011956586	0	0	0
52	-5.09032858	0	0.23	NaN	11.7932	0	0	0	0	0.0121027127	0	0	0
53	-5.09032858	0	0.22	NaN	11.7932	0	0	0	0	0.0121574423	0	0	0
54	-5.09032858	0	0.22	NaN	11.7932	0	0	0	0	0.0121779643	0	0	0
55	-5.09032858	0	0.22	NaN	11.7932	0	0	0	0	0.0121856619	0	0	0
56	-5.09032858	0	0.21	NaN	11.7932	0	0	0	0	0.0121882363	0	0	0
57	-5.09032858	0	0.21	NaN	11.7932	0	0	0	0	0.0121895109	0	0	0
58	-5.09032858	0.24	0.21	NaN	11.7932	0	0	0	0	0.0121899944	0	0	0
59	-5.09032858	0.65	0.21	NaN	11.7932	0	0	0	0	0.0121901776	0	0	0
60	-5.09032858	0.13	0.21	NaN	11.7932	0	0	0	0	0.0121902466	0	0	0
61	-5.09032858	0.21	0.21	NaN	11.7932	0	0	0	0	0.0121902724	0	0	0
62	-5.09032858	0.1	0.2	NaN	11.7932	0	0	0	0	0.012190282	0	0	0
63	-5.09032858	0.1	0.2	NaN	11.7932	0	0	0	0	0.0121902856	0	0	0
64	-5.09032858	0	0.2	NaN	11.7932	0	0	0	0	0.0121902869	0	0	0
65	-5.09032858	0	0.2	NaN	11.7932	0	0	0	0	0.0121902873	0	0	0
66	-5.09032858	0	0.2	NaN	11.7932	0	0	0	0	0.0121902875	0	0	0
67	-5.09032858	0.04	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
68	-5.09032858	0.07	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
69	-5.09032858	1.1	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
70	-5.09032858	0	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
71	-5.09032858	0	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
72	-6.76992899	0	0.18	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
73	-6.76992899	0	0.18	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
74	-6.76992899	0	0.18	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
75	-6.76992899	0	0.18	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
76	-6.76992899	0	0.18	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
77	-6.76992899	0	0.18	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
78	-6.76992899	0	0.18	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
79	-6.76992899	0	0.17	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
80	-6.76992899	0	0.17	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
81	-6.76992899	0	0.17	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
82	-6.76992899	0	0.17	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
83	-6.76992899	0	0.17	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
84	-6.76992899	0	0.17	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
85	-6.76992899	0	0.16	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
86	-6.76992899	0	0.16	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
87	-6.76992899	0	0.16	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
88	-6.76992899	0	0.16	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
89	-6.76992899	0	0.16	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
90	-6.76992899	0	0.16	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
91	-6.76992899	0	0.16	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
92	-6.76992899	0	0.16	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
93	-6.76992899	0	0.16	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
94	-6.76992899	0	0.16	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
95	-6.76992899	0	0.16	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
96	-6.13058542	0	0.16	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
97	-6.13058542	0	0.16	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
98	-6.13058542	0	0.15	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
99	-6.13058542	0	0.15	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
100	-6.13058542	0	0.15	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
101	-6.13058542	0	0.15	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
102	-6.13058542	0	0.15	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
103	-6.13058542	0	0.14	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
104	-6.13058542	0	0.14	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
105	-6.13058542	0	0.14	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
106	-6.13058542	0	0.14	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
107	-6.13058542	0	0.13	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
108	-6.13058542	0	0.13	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
