step	T	P	Q	Emptymeas	CalcC_atrazin_343300	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-4.03670751	0	0.08	NaN	0	0	0	0	0	0	0	0	0
1	-4.03670751	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
2	-4.03670751	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
3	-4.03670751	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
4	-4.03670751	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
5	-4.03670751	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
6	-4.03670751	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
7	-4.03670751	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
8	-4.03670751	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
9	-4.03670751	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
10	-4.03670751	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
11	-4.03670751	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
12	-4.03670751	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
13	-4.03670751	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
14	-4.03670751	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
15	-4.03670751	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
16	-4.03670751	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
17	-4.03670751	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
18	-4.03670751	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
19	-4.03670751	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
20	-4.03670751	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
21	-4.03670751	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
22	-4.03670751	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
23	-4.03670751	0.15	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
24	-3.89670752	0.16	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
25	-3.89670752	0.38	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
26	-3.89670752	0.13	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
27	-3.89670752	0.05	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
28	-3.89670752	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
29	-3.89670752	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
30	-3.89670752	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
31	-3.89670752	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
32	-3.89670752	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
33	-3.89670752	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
34	-3.89670752	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
35	-3.89670752	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
36	-3.89670752	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
37	-3.89670752	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
38	-3.89670752	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
39	-3.89670752	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
40	-3.89670752	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
41	-3.89670752	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
42	-3.89670752	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
43	-3.89670752	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
44	-3.89670752	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
45	-3.89670752	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
46	-3.89670752	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
47	-3.89670752	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
48	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
49	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
50	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
51	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
52	-4.12670751	0.1	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
53	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
54	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
55	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
56	-4.12670751	0.03	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
57	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
58	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
59	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
60	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
61	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
62	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
63	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
64	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
65	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
66	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
67	-4.12670751	0.1	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
68	-4.12670751	0.03	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
69	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
70	-4.12670751	0	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
71	-4.12670751	0.22	0.03	NaN	11.7932	0	0	0	0	0	0	0	0
72	-6.25670746	0.52	0.03	NaN	11.7932	0	0	0	0	0.00766039692	0	0	0
73	-6.25670746	0	0.03	NaN	11.7932	0	0	0	0	0.0105061631	0	0	0
74	-6.25670746	0	0.03	NaN	11.7932	0	0	0	0	0.0115636554	0	0	0
75	-6.25670746	0	0.03	NaN	11.7932	0	0	0	0	0.0119565836	0	0	0
76	-6.25670746	0	0.03	NaN	11.7932	0	0	0	0	0.0121026777	0	0	0
77	-6.25670746	0	0.03	NaN	11.7932	0	0	0	0	0.0121572344	0	0	0
78	-6.25670746	0	0.03	NaN	11.7932	0	0	0	0	0.0121777803	0	0	0
79	-6.25670746	0	0.03	NaN	11.7932	0	0	0	0	0.0121855508	0	0	0
80	-6.25670746	0	0.03	NaN	11.7932	0	0	0	0	0.0121884928	0	0	0
81	-6.25670746	0	0.02	NaN	11.7932	0	0	0	0	0.0121896073	0	0	0
82	-6.25670746	0	0.02	NaN	11.7932	0	0	0	0	0.0121900116	0	0	0
83	-6.25670746	0	0.02	NaN	11.7932	0	0	0	0	0.0121902152	0	0	0
84	-6.25670746	0	0.02	NaN	11.7932	0	0	0	0	0.0121902692	0	0	0
85	-6.25670746	0	0.02	NaN	11.7932	0	0	0	0	0.012190283	0	0	0
86	-6.25670746	0	0.02	NaN	11.7932	0	0	0	0	0.0121902865	0	0	0
87	-6.25670746	0	0.02	NaN	11.7932	0	0	0	0	0.0121902873	0	0	0
88	-6.25670746	0	0.02	NaN	11.7932	0	0	0	0	0.0121902875	0	0	0
89	-6.25670746	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
90	-6.25670746	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
91	-6.25670746	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
92	-6.25670746	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
93	-6.25670746	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
94	-6.25670746	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
95	-6.25670746	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
96	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
97	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
98	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
99	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
100	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
101	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
102	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
103	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
104	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
105	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
106	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
107	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
108	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
109	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
110	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
111	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
112	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
113	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
114	-5.88670747	0.16	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
115	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
116	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
117	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
118	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
119	-5.88670747	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
120	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
121	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
122	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
123	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
124	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
125	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
126	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
127	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
128	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
129	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
130	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
131	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
132	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
133	-4.5367075	0.49	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
134	-4.5367075	0.06	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
135	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
136	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
137	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
138	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
139	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
140	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
141	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
142	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
143	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
144	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
145	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
146	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
147	-4.5367075	0	0.03	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
148	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
149	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
150	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
151	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
152	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
153	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
154	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
155	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
156	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
157	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
158	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
159	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
160	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
161	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
162	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
163	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
164	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
165	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
166	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
167	-4.5367075	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
168	-5.43670748	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
169	-5.43670748	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
170	-5.43670748	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
171	-5.43670748	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
172	-5.43670748	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
173	-5.43670748	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
174	-5.43670748	0.3	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
175	-5.43670748	0.02	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
176	-5.43670748	0.09	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
177	-5.43670748	0.3	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
178	-5.43670748	0.34	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
179	-5.43670748	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
180	-5.43670748	0.1	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
181	-5.43670748	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
182	-5.43670748	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
183	-5.43670748	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
184	-5.43670748	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
185	-5.43670748	0.04	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
186	-5.43670748	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
187	-5.43670748	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
188	-5.43670748	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
189	-5.43670748	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
190	-5.43670748	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
191	-5.43670748	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
192	-5.33670749	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
193	-5.33670749	0	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
194	-5.33670749	0.1	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
195	-5.33670749	0.22	0.02	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
