step	T	P	Q	Emptymeas
0	-3.5881595753889703	0.9	0.47	N/A
1	-3.5881595753889703	1.78	0.48	N/A
2	-3.5881595753889703	0.2	0.49	N/A
3	-3.5881595753889703	0.26	0.5	N/A
4	-3.5881595753889703	0.0	0.52	N/A
5	-3.5881595753889703	0.14	0.53	N/A
6	-3.5881595753889703	0.06	0.54	N/A
7	-3.5881595753889703	0.07	0.54	N/A
8	-3.5881595753889703	0.0	0.54	N/A
9	-3.5881595753889703	0.0	0.53	N/A
10	-3.5881595753889703	0.0	0.53	N/A
11	-3.5881595753889703	0.0	0.53	N/A
12	-3.5881595753889703	0.0	0.52	N/A
13	-3.5881595753889703	0.0	0.52	N/A
14	-3.5881595753889703	0.0	0.52	N/A
15	-3.5881595753889703	0.0	0.52	N/A
16	-3.5881595753889703	0.0	0.51	N/A
17	-3.5881595753889703	0.0	0.51	N/A
18	-3.5881595753889703	0.02	0.51	N/A
19	-3.5881595753889703	0.0	0.51	N/A
20	-3.5881595753889703	0.0	0.5	N/A
21	-3.5881595753889703	0.0	0.5	N/A
22	-3.5881595753889703	0.0	0.5	N/A
23	-3.5881595753889703	0.0	0.5	N/A
24	-2.96815958924705	0.03	0.21	N/A
25	-2.96815958924705	0.0	0.11	N/A
26	-2.96815958924705	0.0	0.11	N/A
27	-2.96815958924705	0.0	0.11	N/A
28	-2.96815958924705	0.0	0.11	N/A
29	-2.96815958924705	0.1	0.11	N/A
30	-2.96815958924705	0.1	0.11	N/A
31	-2.96815958924705	0.0	0.11	N/A
32	-2.96815958924705	0.0	0.11	N/A
33	-2.96815958924705	0.0	0.11	N/A
34	-2.96815958924705	0.0	0.11	N/A
35	-2.96815958924705	0.0	0.11	N/A
36	-2.96815958924705	0.0	0.12	N/A
37	-2.96815958924705	0.0	0.12	N/A
38	-2.96815958924705	0.0	0.12	N/A
39	-2.96815958924705	0.0	0.12	N/A
40	-2.96815958924705	0.0	0.12	N/A
41	-2.96815958924705	0.0	0.12	N/A
42	-2.96815958924705	0.0	0.12	N/A
43	-2.96815958924705	0.0	0.12	N/A
44	-2.96815958924705	0.0	0.12	N/A
45	-2.96815958924705	0.0	0.12	N/A
46	-2.96815958924705	0.0	0.12	N/A
47	-2.96815958924705	0.0	0.11	N/A
48	-5.868159524427	0.0	0.39	N/A
49	-5.868159524427	0.0	0.39	N/A
50	-5.868159524427	0.0	0.38	N/A
51	-5.868159524427	0.0	0.38	N/A
52	-5.868159524427	0.0	0.37	N/A
53	-5.868159524427	0.0	0.37	N/A
54	-5.868159524427	0.0	0.36	N/A
55	-5.868159524427	0.0	0.36	N/A
56	-5.868159524427	0.0	0.36	N/A
57	-5.868159524427	0.0	0.35	N/A
58	-5.868159524427	0.0	0.35	N/A
59	-5.868159524427	0.04	0.34	N/A
60	-5.868159524427	0.88	0.34	N/A
61	-5.868159524427	0.52	0.34	N/A
62	-5.868159524427	0.27	0.34	N/A
63	-5.868159524427	0.51	0.33	N/A
64	-5.868159524427	0.72	0.33	N/A
65	-5.868159524427	0.0	0.33	N/A
66	-5.868159524427	0.0	0.32	N/A
67	-5.868159524427	0.0	0.32	N/A
68	-5.868159524427	0.0	0.32	N/A
69	-5.868159524427	0.0	0.31	N/A
70	-5.868159524427	0.0	0.3	N/A
71	-5.868159524427	0.0	0.3	N/A
72	-7.26815949313456	0.0	0.3	N/A
73	-7.26815949313456	0.0	0.3	N/A
74	-7.26815949313456	0.0	0.3	N/A
75	-7.26815949313456	0.0	0.29	N/A
76	-7.26815949313456	0.0	0.29	N/A
77	-7.26815949313456	0.0	0.29	N/A
78	-7.26815949313456	0.0	0.28	N/A
79	-7.26815949313456	0.0	0.28	N/A
80	-7.26815949313456	0.0	0.28	N/A
81	-7.26815949313456	0.0	0.28	N/A
82	-7.26815949313456	0.0	0.28	N/A
83	-7.26815949313456	0.0	0.28	N/A
84	-7.26815949313456	0.0	0.27	N/A
85	-7.26815949313456	0.0	0.27	N/A
86	-7.26815949313456	0.0	0.27	N/A
87	-7.26815949313456	0.0	0.27	N/A
88	-7.26815949313456	0.0	0.26	N/A
89	-7.26815949313456	0.0	0.26	N/A
90	-7.26815949313456	0.0	0.26	N/A
91	-7.26815949313456	0.0	0.26	N/A
92	-7.26815949313456	0.0	0.26	N/A
93	-7.26815949313456	0.0	0.26	N/A
94	-7.26815949313456	0.0	0.25	N/A
95	-7.26815949313456	0.0	0.25	N/A
96	-6.9781594996165595	0.0	0.25	N/A
97	-6.9781594996165595	0.0	0.25	N/A
98	-6.9781594996165595	0.0	0.24	N/A
99	-6.9781594996165595	0.0	0.24	N/A
100	-6.9781594996165595	0.0	0.24	N/A
101	-6.9781594996165595	0.0	0.24	N/A
102	-6.9781594996165595	0.0	0.23	N/A
103	-6.9781594996165595	0.0	0.23	N/A
104	-6.9781594996165595	0.0	0.23	N/A
105	-6.9781594996165595	0.0	0.23	N/A
106	-6.9781594996165595	0.0	0.23	N/A
107	-6.9781594996165595	0.0	0.23	N/A
108	-6.9781594996165595	0.0	0.23	N/A
109	-6.9781594996165595	0.0	0.23	N/A
110	-6.9781594996165595	0.0	0.22	N/A
111	-6.9781594996165595	0.0	0.22	N/A
112	-6.9781594996165595	0.0	0.22	N/A
113	-6.9781594996165595	0.0	0.22	N/A
114	-6.9781594996165595	0.0	0.22	N/A
115	-6.9781594996165595	0.0	0.22	N/A
116	-6.9781594996165595	0.0	0.22	N/A
117	-6.9781594996165595	0.0	0.22	N/A
118	-6.9781594996165595	0.0	0.22	N/A
119	-6.9781594996165595	0.0	0.22	N/A
120	-7.7681594819586905	0.0	0.21	N/A
121	-7.7681594819586905	0.0	0.21	N/A
122	-7.7681594819586905	0.0	0.21	N/A
123	-7.7681594819586905	0.0	0.21	N/A
124	-7.7681594819586905	0.0	0.21	N/A
125	-7.7681594819586905	0.0	0.2	N/A
126	-7.7681594819586905	0.0	0.2	N/A
127	-7.7681594819586905	0.0	0.2	N/A
128	-7.7681594819586905	0.0	0.2	N/A
129	-7.7681594819586905	0.0	0.2	N/A
130	-7.7681594819586905	0.0	0.2	N/A
131	-7.7681594819586905	0.0	0.2	N/A
132	-7.7681594819586905	0.0	0.2	N/A
133	-7.7681594819586905	0.0	0.2	N/A
134	-7.7681594819586905	0.0	0.2	N/A
135	-7.7681594819586905	0.0	0.19	N/A
136	-7.7681594819586905	0.0	0.19	N/A
137	-7.7681594819586905	0.0	0.19	N/A
138	-7.7681594819586905	0.0	0.19	N/A
