step	T	P	Q	Emptymeas
0	-3.16476424056876	0.0	0.37	N/A
1	-3.16476424056876	0.0	0.37	N/A
2	-3.16476424056876	0.0	0.36	N/A
3	-3.16476424056876	0.0	0.36	N/A
4	-3.16476424056876	0.0	0.36	N/A
5	-3.16476424056876	0.0	0.35	N/A
6	-3.16476424056876	0.0	0.35	N/A
7	-3.16476424056876	0.0	0.33	N/A
8	-3.16476424056876	0.0	0.33	N/A
9	-3.16476424056876	0.0	0.32	N/A
10	-3.16476424056876	0.0	0.32	N/A
11	-3.16476424056876	0.03	0.31	N/A
12	-3.16476424056876	0.2	0.31	N/A
13	-3.16476424056876	0.12	0.31	N/A
14	-3.16476424056876	0.18	0.31	N/A
15	-3.16476424056876	0.0	0.31	N/A
16	-3.16476424056876	0.07	0.31	N/A
17	-3.16476424056876	0.26	0.31	N/A
18	-3.16476424056876	0.06	0.3	N/A
19	-3.16476424056876	0.02	0.3	N/A
20	-3.16476424056876	0.0	0.3	N/A
21	-3.16476424056876	0.12	0.31	N/A
22	-3.16476424056876	0.01	0.31	N/A
23	-3.16476424056876	0.0	0.31	N/A
24	-1.98476426694381	0.0	0.31	N/A
25	-1.98476426694381	0.17	0.31	N/A
26	-1.98476426694381	0.78	0.3	N/A
27	-1.98476426694381	0.16	0.3	N/A
28	-1.98476426694381	0.01	0.29	N/A
29	-1.98476426694381	0.39	0.29	N/A
30	-1.98476426694381	0.16	0.27	N/A
31	-1.98476426694381	0.0	0.27	N/A
32	-1.98476426694381	0.0	0.27	N/A
33	-1.98476426694381	0.0	0.26	N/A
34	-1.98476426694381	0.0	0.26	N/A
35	-1.98476426694381	0.0	0.26	N/A
36	-1.98476426694381	0.0	0.26	N/A
37	-1.98476426694381	0.0	0.25	N/A
38	-1.98476426694381	0.0	0.25	N/A
39	-1.98476426694381	0.0	0.25	N/A
40	-1.98476426694381	0.0	0.25	N/A
41	-1.98476426694381	0.0	0.25	N/A
42	-1.98476426694381	0.0	0.25	N/A
43	-1.98476426694381	0.0	0.24	N/A
44	-1.98476426694381	0.0	0.24	N/A
45	-1.98476426694381	0.0	0.24	N/A
46	-1.98476426694381	0.0	0.23	N/A
47	-1.98476426694381	0.0	0.23	N/A
48	-3.9447642231343996	0.0	0.23	N/A
49	-3.9447642231343996	0.0	0.23	N/A
50	-3.9447642231343996	0.0	0.21	N/A
51	-3.9447642231343996	0.06	0.21	N/A
52	-3.9447642231343996	0.0	0.21	N/A
53	-3.9447642231343996	0.0	0.2	N/A
54	-3.9447642231343996	0.0	0.2	N/A
55	-3.9447642231343996	0.0	0.2	N/A
56	-3.9447642231343996	0.0	0.2	N/A
57	-3.9447642231343996	0.0	0.2	N/A
58	-3.9447642231343996	0.05	0.2	N/A
59	-3.9447642231343996	0.0	0.2	N/A
60	-3.9447642231343996	0.0	0.19	N/A
61	-3.9447642231343996	0.0	0.19	N/A
62	-3.9447642231343996	0.0	0.18	N/A
63	-3.9447642231343996	0.03	0.19	N/A
64	-3.9447642231343996	0.0	0.21	N/A
65	-3.9447642231343996	0.0	0.21	N/A
66	-3.9447642231343996	0.0	0.2	N/A
67	-3.9447642231343996	0.0	0.19	N/A
68	-3.9447642231343996	0.0	0.2	N/A
69	-3.9447642231343996	0.0	0.19	N/A
70	-3.9447642231343996	0.0	0.19	N/A
71	-3.9447642231343996	0.11	0.19	N/A
72	-4.334764214417221	0.0	0.19	N/A
73	-4.334764214417221	0.0	0.19	N/A
74	-4.334764214417221	0.0	0.19	N/A
75	-4.334764214417221	0.0	0.19	N/A
76	-4.334764214417221	0.0	0.19	N/A
77	-4.334764214417221	0.0	0.18	N/A
78	-4.334764214417221	0.0	0.18	N/A
79	-4.334764214417221	0.0	0.18	N/A
80	-4.334764214417221	0.0	0.18	N/A
81	-4.334764214417221	0.0	0.18	N/A
82	-4.334764214417221	0.0	0.18	N/A
83	-4.334764214417221	0.0	0.18	N/A
84	-4.334764214417221	0.0	0.18	N/A
85	-4.334764214417221	0.0	0.18	N/A
86	-4.334764214417221	0.0	0.18	N/A
87	-4.334764214417221	0.0	0.18	N/A
88	-4.334764214417221	0.0	0.18	N/A
89	-4.334764214417221	0.0	0.18	N/A
90	-4.334764214417221	0.0	0.18	N/A
91	-4.334764214417221	0.0	0.18	N/A
92	-4.334764214417221	0.0	0.18	N/A
93	-4.334764214417221	0.0	0.18	N/A
94	-4.334764214417221	0.0	0.18	N/A
95	-4.334764214417221	0.0	0.17	N/A
96	-4.37476421352315	0.0	0.18	N/A
97	-4.37476421352315	0.0	0.18	N/A
98	-4.37476421352315	0.0	0.18	N/A
99	-4.37476421352315	0.0	0.18	N/A
100	-4.37476421352315	0.0	0.18	N/A
101	-4.37476421352315	0.0	0.17	N/A
102	-4.37476421352315	0.0	0.17	N/A
103	-4.37476421352315	0.0	0.17	N/A
104	-4.37476421352315	0.0	0.17	N/A
105	-4.37476421352315	0.0	0.17	N/A
106	-4.37476421352315	0.0	0.17	N/A
107	-4.37476421352315	0.0	0.17	N/A
108	-4.37476421352315	0.0	0.17	N/A
109	-4.37476421352315	0.0	0.17	N/A
110	-4.37476421352315	0.0	0.17	N/A
111	-4.37476421352315	0.0	0.17	N/A
112	-4.37476421352315	0.0	0.17	N/A
113	-4.37476421352315	0.0	0.17	N/A
114	-4.37476421352315	0.0	0.17	N/A
115	-4.37476421352315	0.0	0.17	N/A
116	-4.37476421352315	0.0	0.17	N/A
117	-4.37476421352315	0.0	0.17	N/A
118	-4.37476421352315	0.0	0.17	N/A
119	-4.37476421352315	0.0	0.17	N/A
120	-2.41476425733256	0.0	0.17	N/A
121	-2.41476425733256	0.0	0.17	N/A
122	-2.41476425733256	0.0	0.17	N/A
123	-2.41476425733256	0.0	0.17	N/A
124	-2.41476425733256	0.36	0.16	N/A
125	-2.41476425733256	0.0	0.16	N/A
126	-2.41476425733256	0.0	0.16	N/A
127	-2.41476425733256	0.0	0.16	N/A
128	-2.41476425733256	0.0	0.16	N/A
