step	T	P	Q	Emptymeas	CalcC_atrazin_338615	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-3.28475824	0	0.11	NaN	0	0	0	0	0	0	0	0	0
1	-3.28475824	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
2	-3.28475824	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
3	-3.28475824	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
4	-3.28475824	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
5	-3.28475824	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
6	-3.28475824	0	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
7	-3.28475824	0	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
8	-3.28475824	0	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
9	-3.28475824	0	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
10	-3.28475824	0	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
11	-3.28475824	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
12	-3.28475824	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
13	-3.28475824	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
14	-3.28475824	0.16	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
15	-3.28475824	1.21	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
16	-3.28475824	0.03	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
17	-3.28475824	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
18	-3.28475824	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
19	-3.28475824	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
20	-3.28475824	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
21	-3.28475824	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
22	-3.28475824	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
23	-3.28475824	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
24	-2.93475825	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
25	-2.93475825	0.1	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
26	-2.93475825	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
27	-2.93475825	0.04	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
28	-2.93475825	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
29	-2.93475825	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
30	-2.93475825	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
31	-2.93475825	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
32	-2.93475825	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
33	-2.93475825	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
34	-2.93475825	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
35	-2.93475825	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
36	-2.93475825	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
37	-2.93475825	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
38	-2.93475825	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
39	-2.93475825	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
40	-2.93475825	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
41	-2.93475825	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
42	-2.93475825	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
43	-2.93475825	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
44	-2.93475825	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
45	-2.93475825	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
46	-2.93475825	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
47	-2.93475825	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
48	-3.65475823	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
49	-3.65475823	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
50	-3.65475823	0.1	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
51	-3.65475823	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
52	-3.65475823	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
53	-3.65475823	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
54	-3.65475823	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
55	-3.65475823	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
56	-3.65475823	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
57	-3.65475823	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
58	-3.65475823	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
59	-3.65475823	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
60	-3.65475823	0.95	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
61	-3.65475823	0.19	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
62	-3.65475823	0.2	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
63	-3.65475823	0.17	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
64	-3.65475823	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
65	-3.65475823	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
66	-3.65475823	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
67	-3.65475823	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
68	-3.65475823	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
69	-3.65475823	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
70	-3.65475823	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
