step	T	P	Q	Emptymeas	CalcC_atrazin_340328	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-3.9066142	0	0.12	NaN	0	0	0	0	0	0	0	0	0
1	-3.9066142	0	0.12	NaN	11.7932	0	0	0	0	0	0	0	0
2	-3.9066142	0	0.12	NaN	11.7932	0	0	0	0	0	0	0	0
3	-3.9066142	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
4	-3.9066142	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
5	-3.9066142	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
6	-3.9066142	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
7	-3.9066142	0	0.11	NaN	11.7932	0	0	0	0	0	0	0	0
8	-3.9066142	0	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
9	-3.9066142	0	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
10	-3.9066142	0	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
11	-3.9066142	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
12	-3.9066142	0	0.1	NaN	11.7932	0	0	0	0	0	0	0	0
13	-3.9066142	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
14	-3.9066142	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
15	-3.9066142	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
16	-3.9066142	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
17	-3.9066142	0	0.09	NaN	11.7932	0	0	0	0	0	0	0	0
18	-3.9066142	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
19	-3.9066142	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
20	-3.9066142	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
21	-3.9066142	0	0.08	NaN	11.7932	0	0	0	0	0	0	0	0
22	-3.9066142	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
23	-3.9066142	0.09	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
24	-3.8466142	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
25	-3.8466142	0.1	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
26	-3.8466142	0.64	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
27	-3.8466142	0.31	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
28	-3.8466142	0.1	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
29	-3.8466142	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
30	-3.8466142	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
31	-3.8466142	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
32	-3.8466142	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
33	-3.8466142	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
34	-3.8466142	0	0.07	NaN	11.7932	0	0	0	0	0	0	0	0
35	-3.8466142	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
36	-3.8466142	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
37	-3.8466142	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
38	-3.8466142	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
39	-3.8466142	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
40	-3.8466142	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
41	-3.8466142	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
42	-3.8466142	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
43	-3.8466142	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
44	-3.8466142	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
45	-3.8466142	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
46	-3.8466142	0	0.06	NaN	11.7932	0	0	0	0	0	0	0	0
47	-3.8466142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
48	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
49	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
50	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
51	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
52	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
53	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
54	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
55	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
56	-3.8966142	0.1	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
57	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
58	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
59	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
60	-3.8966142	0.44	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
61	-3.8966142	0.42	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
62	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
63	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
64	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
65	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
66	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
67	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
68	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
69	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
70	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
71	-3.8966142	0	0.05	NaN	11.7932	0	0	0	0	0	0	0	0
72	-6.08661415	0	0.05	NaN	11.7932	0	0	0	0	0.00766039692	0	0	0
73	-6.08661415	0	0.05	NaN	11.7932	0	0	0	0	0.0105061631	0	0	0
74	-6.08661415	0	0.05	NaN	11.7932	0	0	0	0	0.0115636554	0	0	0
75	-6.08661415	0	0.05	NaN	11.7932	0	0	0	0	0.0119565836	0	0	0
76	-6.08661415	0	0.05	NaN	11.7932	0	0	0	0	0.0121026777	0	0	0
77	-6.08661415	0	0.05	NaN	11.7932	0	0	0	0	0.0121572344	0	0	0
78	-6.08661415	0	0.05	NaN	11.7932	0	0	0	0	0.0121777803	0	0	0
79	-6.08661415	0	0.05	NaN	11.7932	0	0	0	0	0.0121855508	0	0	0
80	-6.08661415	0	0.05	NaN	11.7932	0	0	0	0	0.0121884928	0	0	0
81	-6.08661415	0	0.05	NaN	11.7932	0	0	0	0	0.0121896073	0	0	0
