step	T	P	Q	Emptymeas
0	-3.53368840416691	0.0	1.59	N/A
1	-3.53368840416691	0.0	1.57	N/A
2	-3.53368840416691	0.0	1.55	N/A
3	-3.53368840416691	0.0	1.53	N/A
4	-3.53368840416691	0.0	1.51	N/A
5	-3.53368840416691	0.0	1.49	N/A
6	-3.53368840416691	0.0	1.47	N/A
7	-3.53368840416691	0.0	1.44	N/A
8	-3.53368840416691	0.0	1.42	N/A
9	-3.53368840416691	0.0	1.4	N/A
10	-3.53368840416691	0.0	1.38	N/A
11	-3.53368840416691	0.0	1.36	N/A
12	-3.53368840416691	0.0	1.34	N/A
13	-3.53368840416691	0.0	1.32	N/A
14	-3.53368840416691	0.0	1.3	N/A
15	-3.53368840416691	0.0	1.27	N/A
16	-3.53368840416691	0.0	1.25	N/A
17	-3.53368840416691	0.0	1.23	N/A
18	-3.53368840416691	0.0	1.21	N/A
19	-3.53368840416691	0.0	1.19	N/A
20	-3.53368840416691	0.0	1.17	N/A
21	-3.53368840416691	0.32	1.15	N/A
22	-3.53368840416691	0.37	1.13	N/A
23	-3.53368840416691	0.15	1.1	N/A
24	-3.5536884037198697	0.0	1.08	N/A
25	-3.5536884037198697	0.0	1.07	N/A
26	-3.5536884037198697	0.0	1.06	N/A
27	-3.5536884037198697	0.0	1.04	N/A
28	-3.5536884037198697	0.0	1.03	N/A
29	-3.5536884037198697	0.0	1.01	N/A
30	-3.5536884037198697	0.0	1.0	N/A
31	-3.5536884037198697	0.0	0.99	N/A
32	-3.5536884037198697	0.0	0.97	N/A
33	-3.5536884037198697	0.0	0.96	N/A
34	-3.5536884037198697	0.0	0.94	N/A
35	-3.5536884037198697	0.0	0.93	N/A
36	-3.5536884037198697	0.0	0.92	N/A
37	-3.5536884037198697	0.0	0.9	N/A
38	-3.5536884037198697	0.0	0.89	N/A
39	-3.5536884037198697	0.0	0.87	N/A
40	-3.5536884037198697	0.0	0.86	N/A
41	-3.5536884037198697	0.02	0.85	N/A
42	-3.5536884037198697	0.0	0.83	N/A
43	-3.5536884037198697	0.0	0.82	N/A
44	-3.5536884037198697	0.0	0.8	N/A
45	-3.5536884037198697	0.0	0.79	N/A
46	-3.5536884037198697	0.0	0.78	N/A
47	-3.5536884037198697	0.0	0.76	N/A
48	-7.29368832012436	0.0	0.75	N/A
49	-7.29368832012436	0.0	0.74	N/A
50	-7.29368832012436	0.0	0.73	N/A
51	-7.29368832012436	0.34	0.72	N/A
52	-7.29368832012436	0.0	0.71	N/A
53	-7.29368832012436	0.25	0.7	N/A
54	-7.29368832012436	0.25	0.69	N/A
55	-7.29368832012436	0.01	0.69	N/A
56	-7.29368832012436	0.53	0.68	N/A
57	-7.29368832012436	0.0	0.67	N/A
58	-7.29368832012436	0.02	0.66	N/A
59	-7.29368832012436	0.0	0.65	N/A
60	-7.29368832012436	0.0	0.64	N/A
61	-7.29368832012436	0.03	0.63	N/A
62	-7.29368832012436	0.0	0.62	N/A
63	-7.29368832012436	0.0	0.61	N/A
64	-7.29368832012436	0.0	0.61	N/A
65	-7.29368832012436	0.0	0.6	N/A
66	-7.29368832012436	0.0	0.59	N/A
67	-7.29368832012436	0.0	0.58	N/A
68	-7.29368832012436	0.0	0.57	N/A
69	-7.29368832012436	0.0	0.56	N/A
70	-7.29368832012436	0.0	0.55	N/A
71	-7.29368832012436	0.0	0.54	N/A
72	-7.613688312971799	0.0	0.53	N/A
