step	T	P	Q	Emptymeas
0	-1.4663209530656103	0.01	0.02	N/A
1	-1.4663209530656103	0.27	0.02	N/A
2	-1.4663209530656103	0.03	0.02	N/A
3	-1.4663209530656103	0.05	0.02	N/A
4	-1.4663209530656103	0.02	0.02	N/A
5	-1.4663209530656103	0.01	0.02	N/A
6	-1.4663209530656103	0.6	0.02	N/A
7	-1.4663209530656103	0.52	0.02	N/A
8	-1.4663209530656103	0.04	0.02	N/A
9	-1.4663209530656103	0.03	0.02	N/A
10	-1.4663209530656103	0.01	0.02	N/A
11	-1.4663209530656103	0.06	0.02	N/A
12	-1.4663209530656103	0.01	0.02	N/A
13	-1.4663209530656103	0.2	0.02	N/A
14	-1.4663209530656103	0.04	0.01	N/A
15	-1.4663209530656103	0.06	0.01	N/A
16	-1.4663209530656103	0.06	0.01	N/A
17	-1.4663209530656103	0.09	0.01	N/A
18	-1.4663209530656103	0.1	0.01	N/A
19	-1.4663209530656103	0.0	0.01	N/A
20	-1.4663209530656103	0.03	0.01	N/A
21	-1.4663209530656103	0.14	0.01	N/A
22	-1.4663209530656103	0.06	0.01	N/A
23	-1.4663209530656103	0.27	0.01	N/A
24	-1.68632094814823	0.26	0.01	N/A
25	-1.68632094814823	1.04	0.01	N/A
26	-1.68632094814823	0.35	0.01	N/A
27	-1.68632094814823	0.0	0.01	N/A
28	-1.68632094814823	0.09	0.01	N/A
29	-1.68632094814823	0.0	0.01	N/A
30	-1.68632094814823	0.06	0.01	N/A
31	-1.68632094814823	0.04	0.01	N/A
32	-1.68632094814823	0.07	0.01	N/A
33	-1.68632094814823	0.01	0.01	N/A
34	-1.68632094814823	0.03	0.01	N/A
35	-1.68632094814823	0.08	0.01	N/A
36	-1.68632094814823	0.09	0.01	N/A
37	-1.68632094814823	0.07	0.01	N/A
38	-1.68632094814823	0.05	0.01	N/A
39	-1.68632094814823	0.41	0.01	N/A
40	-1.68632094814823	0.21	0.01	N/A
41	-1.68632094814823	0.53	0.01	N/A
42	-1.68632094814823	0.08	0.01	N/A
43	-1.68632094814823	0.08	0.01	N/A
44	-1.68632094814823	0.08	0.01	N/A
45	-1.68632094814823	0.52	0.01	N/A
46	-1.68632094814823	0.94	0.01	N/A
47	-1.68632094814823	0.79	0.01	N/A
48	-5.33632086656437	0.73	0.01	N/A
49	-5.33632086656437	0.43	0.01	N/A
50	-5.33632086656437	0.25	0.01	N/A
51	-5.33632086656437	0.11	0.01	N/A
52	-5.33632086656437	0.25	0.01	N/A
53	-5.33632086656437	0.9	0.01	N/A
54	-5.33632086656437	0.07	0.01	N/A
55	-5.33632086656437	0.07	0.01	N/A
56	-5.33632086656437	0.01	0.01	N/A
57	-5.33632086656437	0.33	0.01	N/A
58	-5.33632086656437	0.09	0.01	N/A
59	-5.33632086656437	0.08	0.01	N/A
60	-5.33632086656437	0.17	0.01	N/A
61	-5.33632086656437	0.18	0.01	N/A
62	-5.33632086656437	0.27	0.01	N/A
63	-5.33632086656437	0.43	0.01	N/A
64	-5.33632086656437	0.07	0.01	N/A
65	-5.33632086656437	0.0	0.01	N/A
66	-5.33632086656437	0.05	0.01	N/A
67	-5.33632086656437	0.05	0.01	N/A
68	-5.33632086656437	0.03	0.01	N/A
69	-5.33632086656437	0.1	0.01	N/A
70	-5.33632086656437	0.01	0.01	N/A
71	-5.33632086656437	0.01	0.01	N/A
72	-8.556320794591759	0.02	0.01	N/A
73	-8.556320794591759	0.08	0.01	N/A
74	-8.556320794591759	0.07	0.01	N/A
75	-8.556320794591759	0.12	0.01	N/A
76	-8.556320794591759	0.36	0.01	N/A
77	-8.556320794591759	0.1	0.01	N/A
78	-8.556320794591759	0.0	0.01	N/A
79	-8.556320794591759	0.18	0.01	N/A
80	-8.556320794591759	0.34	0.01	N/A
81	-8.556320794591759	0.15	0.01	N/A
82	-8.556320794591759	0.05	0.01	N/A
83	-8.556320794591759	0.11	0.01	N/A
84	-8.556320794591759	0.19	0.01	N/A
85	-8.556320794591759	0.18	0.01	N/A
86	-8.556320794591759	0.0	0.01	N/A
87	-8.556320794591759	0.09	0.01	N/A
88	-8.556320794591759	0.18	0.01	N/A
89	-8.556320794591759	0.24	0.01	N/A
90	-8.556320794591759	0.09	0.01	N/A
91	-8.556320794591759	0.01	0.01	N/A
92	-8.556320794591759	0.0	0.01	N/A
93	-8.556320794591759	0.0	0.01	N/A
94	-8.556320794591759	0.0	0.01	N/A
95	-8.556320794591759	0.15	0.01	N/A
96	-6.91632083124862	0.12	0.01	N/A
97	-6.91632083124862	0.0	0.01	N/A
98	-6.91632083124862	0.0	0.01	N/A
99	-6.91632083124862	0.0	0.01	N/A
100	-6.91632083124862	0.0	0.01	N/A
101	-6.91632083124862	0.0	0.01	N/A
102	-6.91632083124862	0.0	0.01	N/A
103	-6.91632083124862	0.15	0.01	N/A
104	-6.91632083124862	0.15	0.01	N/A
105	-6.91632083124862	0.17	0.01	N/A
106	-6.91632083124862	0.23	0.01	N/A
107	-6.91632083124862	0.19	0.01	N/A
108	-6.91632083124862	0.48	0.01	N/A
109	-6.91632083124862	0.14	0.01	N/A
110	-6.91632083124862	0.28	0.01	N/A
111	-6.91632083124862	0.55	0.01	N/A
112	-6.91632083124862	0.78	0.01	N/A
113	-6.91632083124862	0.25	0.01	N/A
114	-6.91632083124862	0.78	0.01	N/A
115	-6.91632083124862	0.18	0.01	N/A
116	-6.91632083124862	0.29	0.01	N/A
117	-6.91632083124862	0.31	0.01	N/A
118	-6.91632083124862	0.24	0.01	N/A
119	-6.91632083124862	1.58	0.01	N/A
120	-4.846320877516731	0.69	0.01	N/A
121	-4.846320877516731	0.67	0.01	N/A
122	-4.846320877516731	0.72	0.01	N/A
123	-4.846320877516731	0.7	0.01	N/A
124	-4.846320877516731	0.93	0.01	N/A
125	-4.846320877516731	1.1	0.01	N/A
126	-4.846320877516731	0.45	0.01	N/A
127	-4.846320877516731	0.24	0.01	N/A
128	-4.846320877516731	0.54	0.01	N/A
129	-4.846320877516731	0.14	0.01	N/A
130	-4.846320877516731	0.0	0.01	N/A
131	-4.846320877516731	0.0	0.01	N/A
132	-4.846320877516731	0.13	0.01	N/A
133	-4.846320877516731	0.0	0.01	N/A
134	-4.846320877516731	0.0	0.01	N/A
135	-4.846320877516731	0.0	0.01	N/A
136	-4.846320877516731	0.09	0.01	N/A
137	-4.846320877516731	0.38	0.01	N/A
138	-4.846320877516731	0.31	0.01	N/A
139	-4.846320877516731	0.08	0.01	N/A
140	-4.846320877516731	0.0	0.01	N/A
141	-4.846320877516731	0.03	0.01	N/A
142	-4.846320877516731	0.11	0.01	N/A
143	-4.846320877516731	0.05	0.01	N/A
144	-3.8863208989744003	0.03	0.01	N/A
145	-3.8863208989744003	0.07	0.01	N/A
146	-3.8863208989744003	0.01	0.01	N/A
147	-3.8863208989744003	0.01	0.01	N/A
148	-3.8863208989744003	0.09	0.01	N/A
149	-3.8863208989744003	0.18	0.01	N/A
150	-3.8863208989744003	0.19	0.01	N/A
151	-3.8863208989744003	0.01	0.01	N/A
152	-3.8863208989744003	0.04	0.01	N/A
153	-3.8863208989744003	0.08	0.01	N/A
154	-3.8863208989744003	0.06	0.01	N/A
155	-3.8863208989744003	0.07	0.01	N/A
156	-3.8863208989744003	0.02	0.01	N/A
157	-3.8863208989744003	0.21	0.01	N/A
158	-3.8863208989744003	0.28	0.01	N/A
159	-3.8863208989744003	0.22	0.01	N/A
160	-3.8863208989744003	0.15	0.01	N/A
161	-3.8863208989744003	0.1	0.01	N/A
162	-3.8863208989744003	0.11	0.01	N/A
163	-3.8863208989744003	0.35	0.01	N/A
164	-3.8863208989744003	0.22	0.01	N/A
165	-3.8863208989744003	0.04	0.01	N/A
166	-3.8863208989744003	0.85	0.01	N/A
167	-3.8863208989744003	1.14	0.01	N/A
168	-3.2763209126089596	1.35	0.01	N/A
169	-3.2763209126089596	0.71	0.01	N/A
170	-3.2763209126089596	0.77	0.01	N/A
171	-3.2763209126089596	0.84	0.01	N/A
172	-3.2763209126089596	0.84	0.01	N/A
173	-3.2763209126089596	0.39	0.01	N/A
174	-3.2763209126089596	0.79	0.01	N/A
175	-3.2763209126089596	0.69	0.01	N/A
176	-3.2763209126089596	0.45	0.01	N/A
177	-3.2763209126089596	0.48	0.01	N/A
178	-3.2763209126089596	0.23	0.01	N/A
179	-3.2763209126089596	0.26	0.01	N/A
180	-3.2763209126089596	0.18	0.01	N/A
181	-3.2763209126089596	0.29	0.01	N/A
182	-3.2763209126089596	0.5	0.01	N/A
183	-3.2763209126089596	0.35	0.01	N/A
184	-3.2763209126089596	0.34	0.01	N/A
185	-3.2763209126089596	0.06	0.01	N/A
186	-3.2763209126089596	0.11	0.01	N/A
187	-3.2763209126089596	0.07	0.01	N/A
188	-3.2763209126089596	0.11	0.01	N/A
189	-3.2763209126089596	0.15	0.01	N/A
190	-3.2763209126089596	0.07	0.01	N/A
191	-3.2763209126089596	0.16	0.01	N/A
192	-2.95632091976152	0.09	0.01	N/A
193	-2.95632091976152	0.22	0.01	N/A
194	-2.95632091976152	0.44	0.01	N/A
195	-2.95632091976152	0.41	0.01	N/A
196	-2.95632091976152	0.31	0.01	N/A
197	-2.95632091976152	0.75	0.01	N/A
198	-2.95632091976152	0.65	0.01	N/A
199	-2.95632091976152	0.48	0.01	N/A
200	-2.95632091976152	0.55	0.01	N/A
201	-2.95632091976152	0.09	0.01	N/A
202	-2.95632091976152	0.11	0.01	N/A
203	-2.95632091976152	1.28	0.01	N/A
204	-2.95632091976152	0.15	0.01	N/A
205	-2.95632091976152	0.38	0.01	N/A
206	-2.95632091976152	0.36	0.01	N/A
207	-2.95632091976152	0.24	0.01	N/A
208	-2.95632091976152	0.29	0.01	N/A
209	-2.95632091976152	0.1	0.01	N/A
210	-2.95632091976152	0.11	0.01	N/A
211	-2.95632091976152	0.23	0.01	N/A
212	-2.95632091976152	0.01	0.01	N/A
213	-2.95632091976152	0.16	0.01	N/A
214	-2.95632091976152	0.06	0.01	N/A
215	-2.95632091976152	0.08	0.01	N/A
216	-2.6063209275846297	0.15	0.01	N/A
217	-2.6063209275846297	0.08	0.01	N/A
218	-2.6063209275846297	0.18	0.01	N/A
219	-2.6063209275846297	0.28	0.01	N/A
220	-2.6063209275846297	0.16	0.01	N/A
221	-2.6063209275846297	0.24	0.01	N/A
222	-2.6063209275846297	0.26	0.01	N/A
223	-2.6063209275846297	0.01	0.01	N/A
224	-2.6063209275846297	0.07	0.01	N/A
