step	T	P	Q	Emptymeas	CalcC_atrazin_349339	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-4.42516498	0	0.04	NaN	0	0	0	0	0	0	0	0	0
1	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
2	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
3	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
4	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
5	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
6	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
7	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
8	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
9	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
10	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
11	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
12	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
13	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
14	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
15	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
16	-4.42516498	0.63	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
17	-4.42516498	0.25	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
18	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
19	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
20	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
21	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
22	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
23	-4.42516498	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
24	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
25	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
26	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
27	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
28	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
29	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
30	-3.38516501	0.07	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
31	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
32	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
33	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
34	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
35	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
36	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
37	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
38	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
39	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
40	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
41	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
42	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
43	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
44	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
45	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
46	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
47	-3.38516501	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
48	-4.99516497	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
49	-4.99516497	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
50	-4.99516497	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
51	-4.99516497	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
52	-4.99516497	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
53	-4.99516497	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
54	-4.99516497	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
55	-4.99516497	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
56	-4.99516497	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
57	-4.99516497	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
58	-4.99516497	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
59	-4.99516497	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
60	-4.99516497	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
61	-4.99516497	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
62	-4.99516497	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
63	-4.99516497	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
64	-4.99516497	0	0.04	NaN	11.7932	0	0	0	0	0	0	0	0
