step	T	P	Q	Emptymeas	CalcC_atrazin_343321	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-2.24545253	0	0.28	NaN	0	0	0	0	0	0	0	0	0
1	-2.24545253	0	0.28	NaN	11.7932	0	0	0	0	0	0	0	0
2	-2.24545253	0	0.28	NaN	11.7932	0	0	0	0	0	0	0	0
3	-2.24545253	0	0.28	NaN	11.7932	0	0	0	0	0	0	0	0
4	-2.24545253	0	0.27	NaN	11.7932	0	0	0	0	0	0	0	0
5	-2.24545253	0	0.27	NaN	11.7932	0	0	0	0	0	0	0	0
6	-2.24545253	0	0.27	NaN	11.7932	0	0	0	0	0	0	0	0
7	-2.24545253	0	0.27	NaN	11.7932	0	0	0	0	0	0	0	0
8	-2.24545253	0	0.27	NaN	11.7932	0	0	0	0	0	0	0	0
9	-2.24545253	0	0.26	NaN	11.7932	0	0	0	0	0	0	0	0
10	-2.24545253	0	0.26	NaN	11.7932	0	0	0	0	0	0	0	0
11	-2.24545253	0	0.26	NaN	11.7932	0	0	0	0	0	0	0	0
12	-2.24545253	0	0.26	NaN	11.7932	0	0	0	0	0	0	0	0
13	-2.24545253	0	0.25	NaN	11.7932	0	0	0	0	0	0	0	0
14	-2.24545253	0	0.25	NaN	11.7932	0	0	0	0	0	0	0	0
15	-2.24545253	0	0.25	NaN	11.7932	0	0	0	0	0	0	0	0
16	-2.24545253	0	0.25	NaN	11.7932	0	0	0	0	0	0	0	0
17	-2.24545253	0	0.25	NaN	11.7932	0	0	0	0	0	0	0	0
18	-2.24545253	0	0.24	NaN	11.7932	0	0	0	0	0	0	0	0
19	-2.24545253	0	0.24	NaN	11.7932	0	0	0	0	0	0	0	0
20	-2.24545253	0	0.24	NaN	11.7932	0	0	0	0	0	0	0	0
21	-2.24545253	0	0.24	NaN	11.7932	0	0	0	0	0	0	0	0
22	-2.24545253	0	0.24	NaN	11.7932	0	0	0	0	0	0	0	0
23	-2.24545253	0	0.23	NaN	11.7932	0	0	0	0	0	0	0	0
24	-1.83545253	0	0.23	NaN	11.7932	0	0	0	0	0	0	0	0
25	-1.83545253	0	0.23	NaN	11.7932	0	0	0	0	0	0	0	0
26	-1.83545253	0	0.23	NaN	11.7932	0	0	0	0	0	0	0	0
27	-1.83545253	0	0.23	NaN	11.7932	0	0	0	0	0	0	0	0
28	-1.83545253	0	0.23	NaN	11.7932	0	0	0	0	0	0	0	0
29	-1.83545253	0	0.23	NaN	11.7932	0	0	0	0	0	0	0	0
30	-1.83545253	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
31	-1.83545253	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
32	-1.83545253	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
33	-1.83545253	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
34	-1.83545253	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
35	-1.83545253	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
36	-1.83545253	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
37	-1.83545253	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
38	-1.83545253	0	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
39	-1.83545253	0	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
40	-1.83545253	0	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
41	-1.83545253	0	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
42	-1.83545253	0	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
43	-1.83545253	0	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
