step	T	P	Q	Emptymeas	CalcC_atrazin_338606	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-2.92383574	0	0.4	NaN	0	0	0	0	0	0	0	0	0
1	-2.92383574	0	0.39	NaN	11.7932	0	0	0	0	0	0	0	0
2	-2.92383574	0	0.39	NaN	11.7932	0	0	0	0	0	0	0	0
3	-2.92383574	0	0.38	NaN	11.7932	0	0	0	0	0	0	0	0
4	-2.92383574	0	0.38	NaN	11.7932	0	0	0	0	0	0	0	0
5	-2.92383574	0	0.38	NaN	11.7932	0	0	0	0	0	0	0	0
6	-2.92383574	0.03	0.38	NaN	11.7932	0	0	0	0	0	0	0	0
7	-2.92383574	0	0.38	NaN	11.7932	0	0	0	0	0	0	0	0
8	-2.92383574	0	0.37	NaN	11.7932	0	0	0	0	0	0	0	0
9	-2.92383574	0	0.37	NaN	11.7932	0	0	0	0	0	0	0	0
10	-2.92383574	0	0.36	NaN	11.7932	0	0	0	0	0	0	0	0
11	-2.92383574	0	0.35	NaN	11.7932	0	0	0	0	0	0	0	0
12	-2.92383574	0	0.35	NaN	11.7932	0	0	0	0	0	0	0	0
13	-2.92383574	0	0.35	NaN	11.7932	0	0	0	0	0	0	0	0
14	-2.92383574	0	0.34	NaN	11.7932	0	0	0	0	0	0	0	0
15	-2.92383574	0	0.33	NaN	11.7932	0	0	0	0	0	0	0	0
16	-2.92383574	0	0.33	NaN	11.7932	0	0	0	0	0	0	0	0
17	-2.92383574	0	0.32	NaN	11.7932	0	0	0	0	0	0	0	0
18	-2.92383574	0	0.32	NaN	11.7932	0	0	0	0	0	0	0	0
19	-2.92383574	0	0.31	NaN	11.7932	0	0	0	0	0	0	0	0
20	-2.92383574	0	0.31	NaN	11.7932	0	0	0	0	0	0	0	0
21	-2.92383574	0	0.3	NaN	11.7932	0	0	0	0	0	0	0	0
22	-2.92383574	0	0.29	NaN	11.7932	0	0	0	0	0	0	0	0
23	-2.92383574	0.03	0.29	NaN	11.7932	0	0	0	0	0	0	0	0
24	-2.05383576	0	0.29	NaN	11.7932	0	0	0	0	0	0	0	0
25	-2.05383576	0	0.29	NaN	11.7932	0	0	0	0	0	0	0	0
26	-2.05383576	0.03	0.28	NaN	11.7932	0	0	0	0	0	0	0	0
