step	T	P	Q	Emptymeas
0	-3.22905713841175	0.0	0.08	N/A
1	-3.22905713841175	0.0	0.08	N/A
2	-3.22905713841175	0.0	0.08	N/A
3	-3.22905713841175	0.0	0.08	N/A
4	-3.22905713841175	0.0	0.08	N/A
5	-3.22905713841175	0.0	0.07	N/A
6	-3.22905713841175	0.0	0.07	N/A
7	-3.22905713841175	0.0	0.07	N/A
8	-3.22905713841175	0.0	0.07	N/A
9	-3.22905713841175	0.0	0.07	N/A
10	-3.22905713841175	0.0	0.07	N/A
11	-3.22905713841175	0.0	0.07	N/A
12	-3.22905713841175	0.0	0.07	N/A
13	-3.22905713841175	0.0	0.07	N/A
14	-3.22905713841175	0.0	0.07	N/A
15	-3.22905713841175	0.0	0.07	N/A
16	-3.22905713841175	0.0	0.07	N/A
17	-3.22905713841175	0.0	0.06	N/A
18	-3.22905713841175	0.5	0.06	N/A
19	-3.22905713841175	0.08	0.07	N/A
20	-3.22905713841175	0.0	0.07	N/A
21	-3.22905713841175	0.0	0.07	N/A
22	-3.22905713841175	0.4	0.07	N/A
23	-3.22905713841175	0.0	0.07	N/A
24	-2.12905708606907	0.0	0.07	N/A
25	-2.12905708606907	0.0	0.06	N/A
26	-2.12905708606907	0.21	0.06	N/A
27	-2.12905708606907	0.71	0.06	N/A
28	-2.12905708606907	0.22	0.06	N/A
29	-2.12905708606907	0.0	0.06	N/A
30	-2.12905708606907	0.09	0.06	N/A
31	-2.12905708606907	0.0	0.06	N/A
32	-2.12905708606907	0.0	0.06	N/A
33	-2.12905708606907	0.0	0.06	N/A
34	-2.12905708606907	0.0	0.05	N/A
35	-2.12905708606907	0.0	0.05	N/A
36	-2.12905708606907	0.0	0.05	N/A
37	-2.12905708606907	0.0	0.05	N/A
38	-2.12905708606907	0.0	0.05	N/A
39	-2.12905708606907	0.0	0.05	N/A
40	-2.12905708606907	0.0	0.05	N/A
41	-2.12905708606907	0.0	0.05	N/A
42	-2.12905708606907	0.0	0.05	N/A
43	-2.12905708606907	0.0	0.05	N/A
44	-2.12905708606907	0.0	0.05	N/A
45	-2.12905708606907	0.0	0.05	N/A
46	-2.12905708606907	0.0	0.05	N/A
47	-2.12905708606907	0.0	0.05	N/A
48	-3.3991117827395803	0.0	0.05	N/A
49	-3.3991117827395803	0.0	0.05	N/A
50	-3.3991117827395803	0.0	0.05	N/A
51	-3.3991117827395803	0.15	0.05	N/A
52	-3.3991117827395803	0.19	0.05	N/A
53	-3.3991117827395803	0.0	0.05	N/A
54	-3.3991117827395803	0.0	0.05	N/A
55	-3.3991117827395803	0.0	0.05	N/A
56	-3.3991117827395803	0.02	0.05	N/A
57	-3.3991117827395803	0.0	0.05	N/A
58	-3.3991117827395803	0.0	0.05	N/A
59	-3.3991117827395803	0.02	0.05	N/A
60	-3.3991117827395803	0.02	0.05	N/A
61	-3.3991117827395803	0.0	0.05	N/A
62	-3.3991117827395803	0.0	0.05	N/A
63	-3.3991117827395803	0.18	0.05	N/A
64	-3.3991117827395803	0.0	0.04	N/A
65	-3.3991117827395803	0.0	0.04	N/A
66	-3.3991117827395803	0.0	0.04	N/A
67	-3.3991117827395803	0.0	0.03	N/A
68	-3.3991117827395803	0.0	0.03	N/A
69	-3.3991117827395803	0.0	0.04	N/A
70	-3.3991117827395803	0.0	0.05	N/A
71	-3.3991117827395803	0.0	0.05	N/A
72	-4.66939341188623	0.09	0.05	N/A
73	-4.66939341188623	0.02	0.05	N/A
74	-4.66939341188623	0.0	0.05	N/A
75	-4.66939341188623	0.0	0.04	N/A
76	-4.66939341188623	0.0	0.04	N/A
77	-4.66939341188623	0.0	0.04	N/A
