step	T	P	Q	Emptymeas
0	-2.9238357425314803	0.0	0.4	N/A
1	-2.9238357425314803	0.0	0.39	N/A
2	-2.9238357425314803	0.0	0.39	N/A
3	-2.9238357425314803	0.0	0.38	N/A
4	-2.9238357425314803	0.0	0.38	N/A
5	-2.9238357425314803	0.0	0.38	N/A
6	-2.9238357425314803	0.03	0.38	N/A
7	-2.9238357425314803	0.0	0.38	N/A
8	-2.9238357425314803	0.0	0.37	N/A
9	-2.9238357425314803	0.0	0.37	N/A
10	-2.9238357425314803	0.0	0.36	N/A
11	-2.9238357425314803	0.0	0.35	N/A
12	-2.9238357425314803	0.0	0.35	N/A
13	-2.9238357425314803	0.0	0.35	N/A
14	-2.9238357425314803	0.0	0.34	N/A
15	-2.9238357425314803	0.0	0.33	N/A
16	-2.9238357425314803	0.0	0.33	N/A
17	-2.9238357425314803	0.0	0.32	N/A
18	-2.9238357425314803	0.0	0.32	N/A
19	-2.9238357425314803	0.0	0.31	N/A
20	-2.9238357425314803	0.0	0.31	N/A
21	-2.9238357425314803	0.0	0.3	N/A
22	-2.9238357425314803	0.0	0.29	N/A
23	-2.9238357425314803	0.03	0.29	N/A
24	-2.0538357619775	0.0	0.29	N/A
25	-2.0538357619775	0.0	0.29	N/A
26	-2.0538357619775	0.03	0.28	N/A
27	-2.0538357619775	0.0	0.27	N/A
28	-2.0538357619775	0.0	0.27	N/A
29	-2.0538357619775	0.0	0.27	N/A
30	-2.0538357619775	0.0	0.26	N/A
31	-2.0538357619775	0.0	0.26	N/A
32	-2.0538357619775	0.0	0.26	N/A
33	-2.0538357619775	0.0	0.25	N/A
34	-2.0538357619775	0.0	0.24	N/A
35	-2.0538357619775	0.0	0.23	N/A
36	-2.0538357619775	0.0	0.23	N/A
37	-2.0538357619775	0.0	0.23	N/A
38	-2.0538357619775	0.0	0.23	N/A
39	-2.0538357619775	0.0	0.23	N/A
40	-2.0538357619775	0.0	0.23	N/A
41	-2.0538357619775	0.0	0.22	N/A
42	-2.0538357619775	0.0	0.22	N/A
43	-2.0538357619775	0.0	0.21	N/A
44	-2.0538357619775	0.0	0.21	N/A
45	-2.0538357619775	0.0	0.21	N/A
46	-2.0538357619775	0.0	0.21	N/A
47	-2.0538357619775	0.0	0.21	N/A
48	-5.053835694922269	0.0	0.21	N/A
49	-5.053835694922269	0.0	0.2	N/A
50	-5.053835694922269	0.0	0.2	N/A
51	-5.053835694922269	0.0	0.19	N/A
52	-5.053835694922269	0.0	0.19	N/A
53	-5.053835694922269	0.0	0.18	N/A
54	-5.053835694922269	0.0	0.18	N/A
55	-5.053835694922269	0.0	0.18	N/A
56	-5.053835694922269	0.0	0.18	N/A
57	-5.053835694922269	0.0	0.18	N/A
