step	T	P	Q	Emptymeas	CalcC_atrazin_349306	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-4.05149295	0	0.31	NaN	0	0	0	0	0	0	0	0	0
1	-4.05149295	0	0.32	NaN	11.7932	0	0	0	0	0	0	0	0
2	-4.05149295	0	0.31	NaN	11.7932	0	0	0	0	0	0	0	0
3	-4.05149295	0	0.32	NaN	11.7932	0	0	0	0	0	0	0	0
4	-4.05149295	0	0.32	NaN	11.7932	0	0	0	0	0	0	0	0
5	-4.05149295	0	0.31	NaN	11.7932	0	0	0	0	0	0	0	0
6	-4.05149295	0	0.3	NaN	11.7932	0	0	0	0	0	0	0	0
7	-4.05149295	0	0.3	NaN	11.7932	0	0	0	0	0	0	0	0
8	-4.05149295	0	0.28	NaN	11.7932	0	0	0	0	0	0	0	0
9	-4.05149295	0	0.28	NaN	11.7932	0	0	0	0	0	0	0	0
10	-4.05149295	0	0.28	NaN	11.7932	0	0	0	0	0	0	0	0
11	-4.05149295	0	0.27	NaN	11.7932	0	0	0	0	0	0	0	0
12	-4.05149295	0	0.26	NaN	11.7932	0	0	0	0	0	0	0	0
13	-4.05149295	0	0.24	NaN	11.7932	0	0	0	0	0	0	0	0
14	-4.05149295	0	0.27	NaN	11.7932	0	0	0	0	0	0	0	0
15	-4.05149295	0	0.25	NaN	11.7932	0	0	0	0	0	0	0	0
16	-4.05149295	0.3	0.24	NaN	11.7932	0	0	0	0	0	0	0	0
17	-4.05149295	0.83	0.24	NaN	11.7932	0	0	0	0	0	0	0	0
18	-4.05149295	0.34	0.24	NaN	11.7932	0	0	0	0	0	0	0	0
19	-4.05149295	0.18	0.24	NaN	11.7932	0	0	0	0	0	0	0	0
20	-4.05149295	0	0.23	NaN	11.7932	0	0	0	0	0	0	0	0
21	-4.05149295	0.21	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
22	-4.05149295	0	0.23	NaN	11.7932	0	0	0	0	0	0	0	0
23	-4.05149295	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
24	-3.17149297	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
25	-3.17149297	0.06	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
26	-3.17149297	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
27	-3.17149297	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
28	-3.17149297	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
29	-3.17149297	0.1	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
30	-3.17149297	0.12	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
31	-3.17149297	0.46	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
32	-3.17149297	0	0.2	NaN	11.7932	0	0	0	0	0	0	0	0
33	-3.17149297	0	0.2	NaN	11.7932	0	0	0	0	0	0	0	0
34	-3.17149297	0	0.2	NaN	11.7932	0	0	0	0	0	0	0	0
35	-3.17149297	0	0.2	NaN	11.7932	0	0	0	0	0	0	0	0
36	-3.17149297	0	0.2	NaN	11.7932	0	0	0	0	0	0	0	0
37	-3.17149297	0	0.2	NaN	11.7932	0	0	0	0	0	0	0	0
38	-3.17149297	0	0.2	NaN	11.7932	0	0	0	0	0	0	0	0
39	-3.17149297	0	0.19	NaN	11.7932	0	0	0	0	0	0	0	0
40	-3.17149297	0	0.19	NaN	11.7932	0	0	0	0	0	0	0	0
41	-3.17149297	0	0.19	NaN	11.7932	0	0	0	0	0	0	0	0
42	-3.17149297	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
43	-3.17149297	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
44	-3.17149297	0	0.19	NaN	11.7932	0	0	0	0	0	0	0	0
45	-3.17149297	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
46	-3.17149297	0	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
47	-3.17149297	0	0.19	NaN	11.7932	0	0	0	0	0	0	0	0
48	-4.50149294	0	0.19	NaN	11.7932	0	0	0	0	0	0	0	0
49	-4.50149294	0	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
50	-4.50149294	0	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
51	-4.50149294	0	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
52	-4.50149294	0	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
53	-4.50149294	0	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
54	-4.50149294	0	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
