step	T	P	Q	Emptymeas
0	-2.5470473462021603	0.0	0.33	N/A
1	-2.5470473462021603	0.0	0.33	N/A
2	-2.5470473462021603	0.0	0.33	N/A
3	-2.5470473462021603	0.0	0.32	N/A
4	-2.5470473462021603	0.0	0.32	N/A
5	-2.5470473462021603	0.0	0.31	N/A
6	-2.5470473462021603	0.0	0.31	N/A
7	-2.5470473462021603	0.0	0.3	N/A
8	-2.5470473462021603	0.0	0.3	N/A
9	-2.5470473462021603	0.0	0.29	N/A
10	-2.5470473462021603	0.0	0.29	N/A
11	-2.5470473462021603	0.0	0.29	N/A
12	-2.5470473462021603	0.0	0.28	N/A
13	-2.5470473462021603	0.0	0.28	N/A
14	-2.5470473462021603	0.0	0.27	N/A
15	-2.5470473462021603	0.0	0.27	N/A
16	-2.5470473462021603	0.0	0.26	N/A
17	-2.5470473462021603	0.0	0.26	N/A
18	-2.5470473462021603	0.0	0.26	N/A
19	-2.5470473462021603	0.0	0.25	N/A
20	-2.5470473462021603	0.0	0.25	N/A
21	-2.5470473462021603	0.0	0.24	N/A
22	-2.5470473462021603	0.0	0.24	N/A
23	-2.5470473462021603	0.0	0.23	N/A
24	-2.12936417044333	0.0	0.23	N/A
25	-2.12936417044333	0.0	0.23	N/A
26	-2.12936417044333	0.0	0.22	N/A
27	-2.12936417044333	0.0	0.22	N/A
28	-2.12936417044333	0.0	0.22	N/A
29	-2.12936417044333	0.0	0.21	N/A
30	-2.12936417044333	0.0	0.21	N/A
31	-2.12936417044333	0.0	0.21	N/A
32	-2.12936417044333	0.0	0.21	N/A
33	-2.12936417044333	0.0	0.2	N/A
34	-2.12936417044333	0.0	0.2	N/A
35	-2.12936417044333	0.0	0.2	N/A
36	-2.12936417044333	0.0	0.2	N/A
37	-2.12936417044333	0.0	0.19	N/A
38	-2.12936417044333	0.0	0.19	N/A
39	-2.12936417044333	0.0	0.19	N/A
40	-2.12936417044333	0.0	0.18	N/A
41	-2.12936417044333	0.0	0.18	N/A
42	-2.12936417044333	0.0	0.18	N/A
43	-2.12936417044333	0.0	0.18	N/A
44	-2.12936417044333	0.0	0.17	N/A
45	-2.12936417044333	0.0	0.17	N/A
46	-2.12936417044333	0.0	0.17	N/A
47	-2.12936417044333	0.0	0.16	N/A
48	-6.272782654456379	0.0	0.16	N/A
49	-6.272782654456379	0.0	0.16	N/A
50	-6.272782654456379	0.0	0.16	N/A
51	-6.272782654456379	0.0	0.16	N/A
52	-6.272782654456379	0.0	0.16	N/A
53	-6.272782654456379	0.0	0.16	N/A
54	-6.272782654456379	0.0	0.16	N/A
55	-6.272782654456379	0.0	0.16	N/A
56	-6.272782654456379	0.0	0.15	N/A
57	-6.272782654456379	0.0	0.15	N/A
58	-6.272782654456379	0.0	0.15	N/A
59	-6.272782654456379	0.0	0.15	N/A
60	-6.272782654456379	0.12	0.15	N/A
61	-6.272782654456379	0.0	0.15	N/A
62	-6.272782654456379	0.0	0.15	N/A
63	-6.272782654456379	0.0	0.15	N/A
64	-6.272782654456379	0.0	0.15	N/A
65	-6.272782654456379	0.0	0.15	N/A
66	-6.272782654456379	0.0	0.15	N/A
