step	T	P	Q	Emptymeas
0	-4.2693000847933105	0.0	0.22	N/A
1	-4.2693000847933105	0.0	0.22	N/A
2	-4.2693000847933105	0.01	0.21	N/A
3	-4.2693000847933105	0.0	0.21	N/A
4	-4.2693000847933105	0.0	0.21	N/A
5	-4.2693000847933105	0.0	0.2	N/A
6	-4.2693000847933105	0.0	0.2	N/A
7	-4.2693000847933105	0.0	0.2	N/A
8	-4.2693000847933105	0.0	0.19	N/A
9	-4.2693000847933105	0.0	0.19	N/A
10	-4.2693000847933105	0.0	0.19	N/A
11	-4.2693000847933105	0.0	0.19	N/A
12	-4.2693000847933105	0.0	0.19	N/A
13	-4.2693000847933105	0.0	0.18	N/A
14	-4.2693000847933105	0.0	0.18	N/A
15	-4.2693000847933105	0.0	0.18	N/A
16	-4.2693000847933105	0.0	0.18	N/A
17	-4.2693000847933105	0.0	0.18	N/A
18	-4.2693000847933105	0.0	0.18	N/A
19	-4.2693000847933105	0.0	0.18	N/A
20	-4.2693000847933105	0.0	0.18	N/A
21	-4.2693000847933105	0.0	0.18	N/A
22	-4.2693000847933105	0.0	0.18	N/A
23	-4.2693000847933105	0.1	0.17	N/A
24	-4.20930008613442	0.07	0.17	N/A
25	-4.20930008613442	0.09	0.17	N/A
26	-4.20930008613442	0.54	0.17	N/A
27	-4.20930008613442	0.27	0.17	N/A
28	-4.20930008613442	0.1	0.16	N/A
29	-4.20930008613442	0.0	0.16	N/A
30	-4.20930008613442	0.0	0.16	N/A
31	-4.20930008613442	0.0	0.16	N/A
32	-4.20930008613442	0.0	0.16	N/A
33	-4.20930008613442	0.11	0.16	N/A
34	-4.20930008613442	0.0	0.15	N/A
35	-4.20930008613442	0.0	0.15	N/A
36	-4.20930008613442	0.0	0.15	N/A
37	-4.20930008613442	0.0	0.15	N/A
38	-4.20930008613442	0.0	0.15	N/A
39	-4.20930008613442	0.0	0.15	N/A
40	-4.20930008613442	0.0	0.15	N/A
41	-4.20930008613442	0.0	0.15	N/A
42	-4.20930008613442	0.0	0.14	N/A
43	-4.20930008613442	0.0	0.14	N/A
44	-4.20930008613442	0.0	0.14	N/A
45	-4.20930008613442	0.0	0.14	N/A
46	-4.20930008613442	0.0	0.14	N/A
47	-4.20930008613442	0.0	0.14	N/A
48	-4.25930008501683	0.0	0.14	N/A
49	-4.25930008501683	0.0	0.14	N/A
50	-4.25930008501683	0.0	0.13	N/A
51	-4.25930008501683	0.0	0.13	N/A
52	-4.25930008501683	0.0	0.13	N/A
53	-4.25930008501683	0.0	0.13	N/A
54	-4.25930008501683	0.0	0.13	N/A
55	-4.25930008501683	0.0	0.13	N/A
56	-4.25930008501683	0.08	0.13	N/A
57	-4.25930008501683	0.0	0.13	N/A
58	-4.25930008501683	0.0	0.13	N/A
59	-4.25930008501683	0.0	0.13	N/A
60	-4.25930008501683	0.21	0.13	N/A
61	-4.25930008501683	0.55	0.13	N/A
62	-4.25930008501683	0.0	0.13	N/A
63	-4.25930008501683	0.02	0.13	N/A
64	-4.25930008501683	0.0	0.13	N/A
65	-4.25930008501683	0.0	0.13	N/A
66	-4.25930008501683	0.0	0.13	N/A
67	-4.25930008501683	0.0	0.13	N/A
68	-4.25930008501683	0.0	0.13	N/A
69	-4.25930008501683	0.0	0.12	N/A
70	-4.25930008501683	0.0	0.12	N/A
71	-4.25930008501683	0.0	0.12	N/A
72	-6.44930003606651	0.0	0.12	N/A
73	-6.44930003606651	0.0	0.12	N/A
74	-6.44930003606651	0.0	0.12	N/A
75	-6.44930003606651	0.0	0.12	N/A
76	-6.44930003606651	0.0	0.12	N/A
77	-6.44930003606651	0.0	0.12	N/A
78	-6.44930003606651	0.0	0.11	N/A
79	-6.44930003606651	0.0	0.11	N/A
80	-6.44930003606651	0.0	0.11	N/A
81	-6.44930003606651	0.0	0.11	N/A
82	-6.44930003606651	0.0	0.11	N/A
83	-6.44930003606651	0.03	0.11	N/A
84	-6.44930003606651	0.38	0.11	N/A
85	-6.44930003606651	0.0	0.11	N/A
86	-6.44930003606651	0.0	0.11	N/A
87	-6.44930003606651	0.0	0.11	N/A
88	-6.44930003606651	0.0	0.11	N/A
89	-6.44930003606651	0.0	0.12	N/A
90	-6.44930003606651	0.0	0.12	N/A
91	-6.44930003606651	0.0	0.12	N/A
92	-6.44930003606651	0.0	0.12	N/A
93	-6.44930003606651	0.0	0.11	N/A
94	-6.44930003606651	0.0	0.11	N/A
95	-6.44930003606651	0.0	0.11	N/A
96	-6.44930003606651	0.0	0.11	N/A
97	-6.44930003606651	0.0	0.11	N/A
98	-6.44930003606651	0.0	0.11	N/A
99	-6.44930003606651	0.0	0.11	N/A
100	-6.44930003606651	0.0	0.11	N/A
101	-6.44930003606651	0.0	0.11	N/A
102	-6.44930003606651	0.0	0.11	N/A
103	-6.44930003606651	0.0	0.11	N/A
104	-6.44930003606651	0.0	0.11	N/A
105	-6.44930003606651	0.0	0.11	N/A
106	-6.44930003606651	0.0	0.11	N/A
