step	T	P	Q	Emptymeas	CalcC_atrazin_338602	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-3.47574259	0	0.76	NaN	0	0	0	0	0	0	0	0	0
1	-3.47574259	0	0.76	NaN	11.7932	0	0	0	0	0	0	0	0
2	-3.47574259	0	0.75	NaN	11.7932	0	0	0	0	0	0	0	0
3	-3.47574259	0	0.74	NaN	11.7932	0	0	0	0	0	0	0	0
4	-3.47574259	0	0.74	NaN	11.7932	0	0	0	0	0	0	0	0
5	-3.47574259	0	0.73	NaN	11.7932	0	0	0	0	0	0	0	0
6	-3.47574259	0	0.72	NaN	11.7932	0	0	0	0	0	0	0	0
7	-3.47574259	0	0.72	NaN	11.7932	0	0	0	0	0	0	0	0
8	-3.47574259	0	0.71	NaN	11.7932	0	0	0	0	0	0	0	0
9	-3.47574259	0	0.7	NaN	11.7932	0	0	0	0	0	0	0	0
10	-3.47574259	0	0.7	NaN	11.7932	0	0	0	0	0	0	0	0
11	-3.47574259	0	0.69	NaN	11.7932	0	0	0	0	0	0	0	0
12	-3.47574259	0	0.68	NaN	11.7932	0	0	0	0	0	0	0	0
13	-3.47574259	0	0.68	NaN	11.7932	0	0	0	0	0	0	0	0
14	-3.47574259	0	0.67	NaN	11.7932	0	0	0	0	0	0	0	0
15	-3.47574259	0	0.66	NaN	11.7932	0	0	0	0	0	0	0	0
16	-3.47574259	0	0.66	NaN	11.7932	0	0	0	0	0	0	0	0
17	-3.47574259	0	0.65	NaN	11.7932	0	0	0	0	0	0	0	0
18	-3.47574259	0	0.64	NaN	11.7932	0	0	0	0	0	0	0	0
19	-3.47574259	0	0.63	NaN	11.7932	0	0	0	0	0	0	0	0
20	-3.47574259	0	0.63	NaN	11.7932	0	0	0	0	0	0	0	0
21	-3.47574259	0	0.62	NaN	11.7932	0	0	0	0	0	0	0	0
22	-3.47574259	0	0.61	NaN	11.7932	0	0	0	0	0	0	0	0
23	-3.47574259	0	0.61	NaN	11.7932	0	0	0	0	0	0	0	0
24	-3.0057426	0	0.6	NaN	11.7932	0	0	0	0	0	0	0	0
25	-3.0057426	0	0.6	NaN	11.7932	0	0	0	0	0	0	0	0
26	-3.0057426	0	0.59	NaN	11.7932	0	0	0	0	0	0	0	0
27	-3.0057426	0	0.59	NaN	11.7932	0	0	0	0	0	0	0	0
28	-3.0057426	0	0.59	NaN	11.7932	0	0	0	0	0	0	0	0
29	-3.0057426	0	0.58	NaN	11.7932	0	0	0	0	0	0	0	0
30	-3.0057426	0	0.58	NaN	11.7932	0	0	0	0	0	0	0	0
31	-3.0057426	0	0.58	NaN	11.7932	0	0	0	0	0	0	0	0
32	-3.0057426	0	0.57	NaN	11.7932	0	0	0	0	0	0	0	0
33	-3.0057426	0	0.57	NaN	11.7932	0	0	0	0	0	0	0	0
34	-3.0057426	0	0.57	NaN	11.7932	0	0	0	0	0	0	0	0
35	-3.0057426	0	0.56	NaN	11.7932	0	0	0	0	0	0	0	0
36	-3.0057426	0	0.56	NaN	11.7932	0	0	0	0	0	0	0	0
37	-3.0057426	0	0.56	NaN	11.7932	0	0	0	0	0	0	0	0
38	-3.0057426	0	0.55	NaN	11.7932	0	0	0	0	0	0	0	0
39	-3.0057426	0	0.55	NaN	11.7932	0	0	0	0	0	0	0	0
40	-3.0057426	0	0.54	NaN	11.7932	0	0	0	0	0	0	0	0
41	-3.0057426	0	0.54	NaN	11.7932	0	0	0	0	0	0	0	0
42	-3.0057426	0.02	0.54	NaN	11.7932	0	0	0	0	0	0	0	0
43	-3.0057426	0	0.53	NaN	11.7932	0	0	0	0	0	0	0	0
44	-3.0057426	0	0.53	NaN	11.7932	0	0	0	0	0	0	0	0
45	-3.0057426	0	0.53	NaN	11.7932	0	0	0	0	0	0	0	0
46	-3.0057426	0	0.52	NaN	11.7932	0	0	0	0	0	0	0	0
47	-3.0057426	0	0.52	NaN	11.7932	0	0	0	0	0	0	0	0
48	-7.4757425	0	0.52	NaN	11.7932	0	0	0	0	0.00766039553	0	0	0
49	-7.4757425	0	0.51	NaN	11.7932	0	0	0	0	0.010506163	0	0	0
50	-7.4757425	0	0.51	NaN	11.7932	0	0	0	0	0.0115636555	0	0	0
51	-7.4757425	0	0.51	NaN	11.7932	0	0	0	0	0.011956586	0	0	0
52	-7.4757425	0	0.51	NaN	11.7932	0	0	0	0	0.0121027127	0	0	0
53	-7.4757425	0	0.5	NaN	11.7932	0	0	0	0	0.0121574423	0	0	0
54	-7.4757425	0.47	0.5	NaN	11.7932	0	0	0	0	0.0121779643	0	0	0
55	-7.4757425	0	0.5	NaN	11.7932	0	0	0	0	0.0121856619	0	0	0
56	-7.4757425	0.08	0.49	NaN	11.7932	0	0	0	0	0.0121882363	0	0	0
57	-7.4757425	0.04	0.49	NaN	11.7932	0	0	0	0	0.0121895109	0	0	0
58	-7.4757425	0.57	0.49	NaN	11.7932	0	0	0	0	0.0121899944	0	0	0
59	-7.4757425	0	0.49	NaN	11.7932	0	0	0	0	0.0121901776	0	0	0
60	-7.4757425	0	0.48	NaN	11.7932	0	0	0	0	0.0121902466	0	0	0
61	-7.4757425	0	0.48	NaN	11.7932	0	0	0	0	0.0121902724	0	0	0
62	-7.4757425	0	0.48	NaN	11.7932	0	0	0	0	0.012190282	0	0	0
63	-7.4757425	0	0.47	NaN	11.7932	0	0	0	0	0.0121902856	0	0	0
64	-7.4757425	0	0.47	NaN	11.7932	0	0	0	0	0.0121902869	0	0	0
65	-7.4757425	0	0.47	NaN	11.7932	0	0	0	0	0.0121902873	0	0	0
66	-7.4757425	0	0.47	NaN	11.7932	0	0	0	0	0.0121902875	0	0	0
67	-7.4757425	0	0.46	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
68	-7.4757425	0	0.46	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
69	-7.4757425	0	0.46	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
70	-7.4757425	0	0.45	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
71	-7.4757425	0	0.45	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
72	-8.35574248	0	0.45	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
73	-8.35574248	0	0.45	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
74	-8.35574248	0	0.44	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
75	-8.35574248	0	0.44	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
76	-8.35574248	0	0.44	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
77	-8.35574248	0	0.44	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
78	-8.35574248	0	0.43	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
79	-8.35574248	0	0.43	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
80	-8.35574248	0	0.43	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
81	-8.35574248	0	0.43	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
82	-8.35574248	0	0.42	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
83	-8.35574248	0	0.42	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
84	-8.35574248	0	0.42	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
85	-8.35574248	0	0.42	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
86	-8.35574248	0	0.41	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
87	-8.35574248	0	0.41	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
88	-8.35574248	0	0.41	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
89	-8.35574248	0	0.41	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
90	-8.35574248	0	0.4	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
91	-8.35574248	0	0.4	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
92	-8.35574248	0	0.4	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
93	-8.35574248	0	0.4	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
94	-8.35574248	0	0.39	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
95	-8.35574248	0	0.39	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
96	-7.27574251	0	0.39	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
97	-7.27574251	0	0.39	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
98	-7.27574251	0	0.39	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
99	-7.27574251	0	0.38	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
100	-7.27574251	0	0.38	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
101	-7.27574251	0	0.38	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
102	-7.27574251	0	0.38	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
103	-7.27574251	0	0.38	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
104	-7.27574251	0	0.38	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
105	-7.27574251	0	0.37	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
106	-7.27574251	0	0.37	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
107	-7.27574251	0	0.37	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
108	-7.27574251	0	0.37	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
109	-7.27574251	0	0.37	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
110	-7.27574251	0	0.36	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
111	-7.27574251	0	0.36	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
112	-7.27574251	0	0.36	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
113	-7.27574251	0	0.36	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
114	-7.27574251	0	0.36	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
115	-7.27574251	0	0.36	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
116	-7.27574251	0	0.35	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
117	-7.27574251	0	0.35	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
118	-7.27574251	0	0.35	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
119	-7.27574251	0	0.35	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
120	-5.20574255	0	0.35	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
121	-5.20574255	0	0.35	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
122	-5.20574255	0	0.35	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
123	-5.20574255	0	0.34	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
124	-5.20574255	0	0.34	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
125	-5.20574255	0	0.34	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
126	-5.20574255	0	0.34	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
