step	T	P	Q	Emptymeas
0	-4.0514929469551895	0.0	0.31	N/A
1	-4.0514929469551895	0.0	0.32	N/A
2	-4.0514929469551895	0.0	0.31	N/A
3	-4.0514929469551895	0.0	0.32	N/A
4	-4.0514929469551895	0.0	0.32	N/A
5	-4.0514929469551895	0.0	0.31	N/A
6	-4.0514929469551895	0.0	0.3	N/A
7	-4.0514929469551895	0.0	0.3	N/A
8	-4.0514929469551895	0.0	0.28	N/A
9	-4.0514929469551895	0.0	0.28	N/A
10	-4.0514929469551895	0.0	0.28	N/A
11	-4.0514929469551895	0.0	0.27	N/A
12	-4.0514929469551895	0.0	0.26	N/A
13	-4.0514929469551895	0.0	0.24	N/A
14	-4.0514929469551895	0.0	0.27	N/A
15	-4.0514929469551895	0.0	0.25	N/A
16	-4.0514929469551895	0.3	0.24	N/A
17	-4.0514929469551895	0.83	0.24	N/A
18	-4.0514929469551895	0.34	0.24	N/A
19	-4.0514929469551895	0.18	0.24	N/A
20	-4.0514929469551895	0.0	0.23	N/A
21	-4.0514929469551895	0.21	0.22	N/A
22	-4.0514929469551895	0.0	0.23	N/A
23	-4.0514929469551895	0.0	0.22	N/A
24	-3.1714929666247302	0.0	0.22	N/A
25	-3.1714929666247302	0.06	0.22	N/A
26	-3.1714929666247302	0.0	0.22	N/A
27	-3.1714929666247302	0.0	0.22	N/A
28	-3.1714929666247302	0.0	0.22	N/A
29	-3.1714929666247302	0.1	0.22	N/A
30	-3.1714929666247302	0.12	0.21	N/A
31	-3.1714929666247302	0.46	0.21	N/A
32	-3.1714929666247302	0.0	0.2	N/A
33	-3.1714929666247302	0.0	0.2	N/A
34	-3.1714929666247302	0.0	0.2	N/A
35	-3.1714929666247302	0.0	0.2	N/A
36	-3.1714929666247302	0.0	0.2	N/A
37	-3.1714929666247302	0.0	0.2	N/A
38	-3.1714929666247302	0.0	0.2	N/A
39	-3.1714929666247302	0.0	0.19	N/A
40	-3.1714929666247302	0.0	0.19	N/A
41	-3.1714929666247302	0.0	0.19	N/A
42	-3.1714929666247302	0.0	0.18	N/A
43	-3.1714929666247302	0.0	0.18	N/A
44	-3.1714929666247302	0.0	0.19	N/A
45	-3.1714929666247302	0.0	0.18	N/A
46	-3.1714929666247302	0.0	0.17	N/A
47	-3.1714929666247302	0.0	0.19	N/A
48	-4.50149293689691	0.0	0.19	N/A
49	-4.50149293689691	0.0	0.17	N/A
50	-4.50149293689691	0.0	0.17	N/A
51	-4.50149293689691	0.0	0.17	N/A
