step	T	P	Q	Emptymeas	CalcC_atrazin_340345	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-4.26930008	0	0.22	NaN	0	0	0	0	0	0	0	0	0
1	-4.26930008	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
2	-4.26930008	0.01	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
3	-4.26930008	0	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
4	-4.26930008	0	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
5	-4.26930008	0	0.2	NaN	11.7932	0	0	0	0	0	0	0	0
6	-4.26930008	0	0.2	NaN	11.7932	0	0	0	0	0	0	0	0
7	-4.26930008	0	0.2	NaN	11.7932	0	0	0	0	0	0	0	0
8	-4.26930008	0	0.19	NaN	11.7932	0	0	0	0	0	0	0	0
9	-4.26930008	0	0.19	NaN	11.7932	0	0	0	0	0	0	0	0
10	-4.26930008	0	0.19	NaN	11.7932	0	0	0	0	0	0	0	0
11	-4.26930008	0	0.19	NaN	11.7932	0	0	0	0	0	0	0	0
12	-4.26930008	0	0.19	NaN	11.7932	0	0	0	0	0	0	0	0
13	-4.26930008	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
14	-4.26930008	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
15	-4.26930008	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
16	-4.26930008	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
17	-4.26930008	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
18	-4.26930008	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
19	-4.26930008	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
20	-4.26930008	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
21	-4.26930008	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
22	-4.26930008	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
23	-4.26930008	0.1	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
24	-4.20930009	0.07	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
25	-4.20930009	0.09	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
26	-4.20930009	0.54	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
27	-4.20930009	0.27	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
28	-4.20930009	0.1	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
29	-4.20930009	0	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
30	-4.20930009	0	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
31	-4.20930009	0	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
32	-4.20930009	0	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
33	-4.20930009	0.11	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
34	-4.20930009	0	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
35	-4.20930009	0	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
36	-4.20930009	0	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
37	-4.20930009	0	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
38	-4.20930009	0	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
39	-4.20930009	0	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
40	-4.20930009	0	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
41	-4.20930009	0	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
42	-4.20930009	0	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
43	-4.20930009	0	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
44	-4.20930009	0	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
45	-4.20930009	0	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
46	-4.20930009	0	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
47	-4.20930009	0	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
48	-4.25930009	0	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
49	-4.25930009	0	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
50	-4.25930009	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
51	-4.25930009	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
52	-4.25930009	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
53	-4.25930009	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
54	-4.25930009	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
55	-4.25930009	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
56	-4.25930009	0.08	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
57	-4.25930009	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
58	-4.25930009	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
59	-4.25930009	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
60	-4.25930009	0.21	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
61	-4.25930009	0.55	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
62	-4.25930009	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
63	-4.25930009	0.02	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
64	-4.25930009	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
65	-4.25930009	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
66	-4.25930009	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
67	-4.25930009	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
68	-4.25930009	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
69	-4.25930009	0	0.12	NaN	11.7932	0	0	0	0	0	0	0	0
70	-4.25930009	0	0.12	NaN	11.7932	0	0	0	0	0	0	0	0
71	-4.25930009	0	0.12	NaN	11.7932	0	0	0	0	0	0	0	0
72	-6.44930004	0	0.12	NaN	11.7932	0	0	0	0	0.00766039692	0	0	0
73	-6.44930004	0	0.12	NaN	11.7932	0	0	0	0	0.0105061631	0	0	0
74	-6.44930004	0	0.12	NaN	11.7932	0	0	0	0	0.0115636554	0	0	0
75	-6.44930004	0	0.12	NaN	11.7932	0	0	0	0	0.0119565836	0	0	0
76	-6.44930004	0	0.12	NaN	11.7932	0	0	0	0	0.0121026777	0	0	0
77	-6.44930004	0	0.12	NaN	11.7932	0	0	0	0	0.0121572344	0	0	0
78	-6.44930004	0	0.11	NaN	11.7932	0	0	0	0	0.0121777803	0	0	0
