step	T	P	Q	Emptymeas
0	-3.47574259115892	0.0	0.76	N/A
1	-3.47574259115892	0.0	0.76	N/A
2	-3.47574259115892	0.0	0.75	N/A
3	-3.47574259115892	0.0	0.74	N/A
4	-3.47574259115892	0.0	0.74	N/A
5	-3.47574259115892	0.0	0.73	N/A
6	-3.47574259115892	0.0	0.72	N/A
7	-3.47574259115892	0.0	0.72	N/A
8	-3.47574259115892	0.0	0.71	N/A
9	-3.47574259115892	0.0	0.7	N/A
10	-3.47574259115892	0.0	0.7	N/A
11	-3.47574259115892	0.0	0.69	N/A
12	-3.47574259115892	0.0	0.68	N/A
13	-3.47574259115892	0.0	0.68	N/A
14	-3.47574259115892	0.0	0.67	N/A
15	-3.47574259115892	0.0	0.66	N/A
16	-3.47574259115892	0.0	0.66	N/A
17	-3.47574259115892	0.0	0.65	N/A
18	-3.47574259115892	0.0	0.64	N/A
19	-3.47574259115892	0.0	0.63	N/A
20	-3.47574259115892	0.0	0.63	N/A
21	-3.47574259115892	0.0	0.62	N/A
22	-3.47574259115892	0.0	0.61	N/A
23	-3.47574259115892	0.0	0.61	N/A
24	-3.00574260166423	0.0	0.6	N/A
25	-3.00574260166423	0.0	0.6	N/A
26	-3.00574260166423	0.0	0.59	N/A
27	-3.00574260166423	0.0	0.59	N/A
28	-3.00574260166423	0.0	0.59	N/A
29	-3.00574260166423	0.0	0.58	N/A
30	-3.00574260166423	0.0	0.58	N/A
31	-3.00574260166423	0.0	0.58	N/A
32	-3.00574260166423	0.0	0.57	N/A
33	-3.00574260166423	0.0	0.57	N/A
34	-3.00574260166423	0.0	0.57	N/A
35	-3.00574260166423	0.0	0.56	N/A
36	-3.00574260166423	0.0	0.56	N/A
37	-3.00574260166423	0.0	0.56	N/A
38	-3.00574260166423	0.0	0.55	N/A
39	-3.00574260166423	0.0	0.55	N/A
40	-3.00574260166423	0.0	0.54	N/A
41	-3.00574260166423	0.0	0.54	N/A
42	-3.00574260166423	0.02	0.54	N/A
43	-3.00574260166423	0.0	0.53	N/A
44	-3.00574260166423	0.0	0.53	N/A
45	-3.00574260166423	0.0	0.53	N/A
46	-3.00574260166423	0.0	0.52	N/A
47	-3.00574260166423	0.0	0.52	N/A
48	-7.47574250175195	0.0	0.52	N/A
49	-7.47574250175195	0.0	0.51	N/A
50	-7.47574250175195	0.0	0.51	N/A
51	-7.47574250175195	0.0	0.51	N/A
52	-7.47574250175195	0.0	0.51	N/A
53	-7.47574250175195	0.0	0.5	N/A
54	-7.47574250175195	0.47	0.5	N/A
55	-7.47574250175195	0.0	0.5	N/A
56	-7.47574250175195	0.08	0.49	N/A
57	-7.47574250175195	0.04	0.49	N/A
58	-7.47574250175195	0.57	0.49	N/A
59	-7.47574250175195	0.0	0.49	N/A
60	-7.47574250175195	0.0	0.48	N/A
61	-7.47574250175195	0.0	0.48	N/A
62	-7.47574250175195	0.0	0.48	N/A
63	-7.47574250175195	0.0	0.47	N/A
64	-7.47574250175195	0.0	0.47	N/A
65	-7.47574250175195	0.0	0.47	N/A
66	-7.47574250175195	0.0	0.47	N/A
67	-7.47574250175195	0.0	0.46	N/A
68	-7.47574250175195	0.0	0.46	N/A
69	-7.47574250175195	0.0	0.46	N/A
70	-7.47574250175195	0.0	0.45	N/A
71	-7.47574250175195	0.0	0.45	N/A
72	-8.35574248208242	0.0	0.45	N/A
73	-8.35574248208242	0.0	0.45	N/A
74	-8.35574248208242	0.0	0.44	N/A
75	-8.35574248208242	0.0	0.44	N/A
76	-8.35574248208242	0.0	0.44	N/A
77	-8.35574248208242	0.0	0.44	N/A
78	-8.35574248208242	0.0	0.43	N/A
79	-8.35574248208242	0.0	0.43	N/A
80	-8.35574248208242	0.0	0.43	N/A
81	-8.35574248208242	0.0	0.43	N/A
82	-8.35574248208242	0.0	0.42	N/A
83	-8.35574248208242	0.0	0.42	N/A
84	-8.35574248208242	0.0	0.42	N/A
85	-8.35574248208242	0.0	0.42	N/A
86	-8.35574248208242	0.0	0.41	N/A
87	-8.35574248208242	0.0	0.41	N/A
88	-8.35574248208242	0.0	0.41	N/A
89	-8.35574248208242	0.0	0.41	N/A
90	-8.35574248208242	0.0	0.4	N/A
91	-8.35574248208242	0.0	0.4	N/A
92	-8.35574248208242	0.0	0.4	N/A
93	-8.35574248208242	0.0	0.4	N/A
94	-8.35574248208242	0.0	0.39	N/A
95	-8.35574248208242	0.0	0.39	N/A
96	-7.275742506222299	0.0	0.39	N/A
97	-7.275742506222299	0.0	0.39	N/A
98	-7.275742506222299	0.0	0.39	N/A
99	-7.275742506222299	0.0	0.38	N/A
100	-7.275742506222299	0.0	0.38	N/A
101	-7.275742506222299	0.0	0.38	N/A
102	-7.275742506222299	0.0	0.38	N/A
103	-7.275742506222299	0.0	0.38	N/A
104	-7.275742506222299	0.0	0.38	N/A
105	-7.275742506222299	0.0	0.37	N/A
106	-7.275742506222299	0.0	0.37	N/A
107	-7.275742506222299	0.0	0.37	N/A
108	-7.275742506222299	0.0	0.37	N/A
109	-7.275742506222299	0.0	0.37	N/A
110	-7.275742506222299	0.0	0.36	N/A
111	-7.275742506222299	0.0	0.36	N/A
112	-7.275742506222299	0.0	0.36	N/A
113	-7.275742506222299	0.0	0.36	N/A
114	-7.275742506222299	0.0	0.36	N/A
115	-7.275742506222299	0.0	0.36	N/A
116	-7.275742506222299	0.0	0.35	N/A
117	-7.275742506222299	0.0	0.35	N/A
118	-7.275742506222299	0.0	0.35	N/A
119	-7.275742506222299	0.0	0.35	N/A
120	-5.205742552490401	0.0	0.35	N/A
121	-5.205742552490401	0.0	0.35	N/A
122	-5.205742552490401	0.0	0.35	N/A
123	-5.205742552490401	0.0	0.34	N/A
124	-5.205742552490401	0.0	0.34	N/A
125	-5.205742552490401	0.0	0.34	N/A
126	-5.205742552490401	0.0	0.34	N/A
127	-5.205742552490401	0.0	0.34	N/A
128	-5.205742552490401	0.0	0.34	N/A
129	-5.205742552490401	0.0	0.34	N/A
130	-5.205742552490401	0.0	0.34	N/A
