step	T	P	Q	Emptymeas	CalcC_atrazin_338617	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-3.52123777	0	0.43	NaN	0	0	0	0	0	0	0	0	0
1	-3.52123777	0	0.42	NaN	11.7932	0	0	0	0	0	0	0	0
2	-3.52123777	0	0.41	NaN	11.7932	0	0	0	0	0	0	0	0
3	-3.52123777	0	0.41	NaN	11.7932	0	0	0	0	0	0	0	0
4	-3.52123777	0	0.4	NaN	11.7932	0	0	0	0	0	0	0	0
5	-3.52123777	0	0.39	NaN	11.7932	0	0	0	0	0	0	0	0
6	-3.52123777	0	0.38	NaN	11.7932	0	0	0	0	0	0	0	0
7	-3.52123777	0.04	0.37	NaN	11.7932	0	0	0	0	0	0	0	0
8	-3.52123777	0	0.37	NaN	11.7932	0	0	0	0	0	0	0	0
9	-3.52123777	0	0.36	NaN	11.7932	0	0	0	0	0	0	0	0
10	-3.52123777	0	0.36	NaN	11.7932	0	0	0	0	0	0	0	0
11	-3.52123777	0	0.36	NaN	11.7932	0	0	0	0	0	0	0	0
12	-3.52123777	0	0.37	NaN	11.7932	0	0	0	0	0	0	0	0
13	-3.52123777	0	0.37	NaN	11.7932	0	0	0	0	0	0	0	0
14	-3.52123777	0.04	0.37	NaN	11.7932	0	0	0	0	0	0	0	0
15	-3.52123777	0.03	0.36	NaN	11.7932	0	0	0	0	0	0	0	0
16	-3.52123777	0.11	0.35	NaN	11.7932	0	0	0	0	0	0	0	0
17	-3.52123777	0	0.35	NaN	11.7932	0	0	0	0	0	0	0	0
18	-3.52123777	0	0.35	NaN	11.7932	0	0	0	0	0	0	0	0
19	-3.52123777	0	0.34	NaN	11.7932	0	0	0	0	0	0	0	0
20	-3.52123777	0	0.34	NaN	11.7932	0	0	0	0	0	0	0	0
21	-3.52123777	0	0.34	NaN	11.7932	0	0	0	0	0	0	0	0
22	-3.52123777	0	0.32	NaN	11.7932	0	0	0	0	0	0	0	0
23	-3.52123777	0	0.31	NaN	11.7932	0	0	0	0	0	0	0	0
24	-3.17123778	0	0.35	NaN	11.7932	0	0	0	0	0	0	0	0
25	-3.17123778	0.02	0.35	NaN	11.7932	0	0	0	0	0	0	0	0
26	-3.17123778	0.24	0.34	NaN	11.7932	0	0	0	0	0	0	0	0
27	-3.17123778	0.2	0.34	NaN	11.7932	0	0	0	0	0	0	0	0
28	-3.17123778	0	0.34	NaN	11.7932	0	0	0	0	0	0	0	0
29	-3.17123778	0	0.34	NaN	11.7932	0	0	0	0	0	0	0	0
30	-3.17123778	0	0.33	NaN	11.7932	0	0	0	0	0	0	0	0
31	-3.17123778	0	0.32	NaN	11.7932	0	0	0	0	0	0	0	0
32	-3.17123778	0	0.32	NaN	11.7932	0	0	0	0	0	0	0	0
33	-3.17123778	0	0.31	NaN	11.7932	0	0	0	0	0	0	0	0
34	-3.17123778	0	0.31	NaN	11.7932	0	0	0	0	0	0	0	0
35	-3.17123778	0	0.31	NaN	11.7932	0	0	0	0	0	0	0	0
36	-3.17123778	0	0.31	NaN	11.7932	0	0	0	0	0	0	0	0
37	-3.17123778	0	0.29	NaN	11.7932	0	0	0	0	0	0	0	0
38	-3.17123778	0	0.29	NaN	11.7932	0	0	0	0	0	0	0	0
39	-3.17123778	0	0.29	NaN	11.7932	0	0	0	0	0	0	0	0
40	-3.17123778	0	0.27	NaN	11.7932	0	0	0	0	0	0	0	0
41	-3.17123778	0	0.24	NaN	11.7932	0	0	0	0	0	0	0	0
42	-3.17123778	0	0.24	NaN	11.7932	0	0	0	0	0	0	0	0
43	-3.17123778	0	0.23	NaN	11.7932	0	0	0	0	0	0	0	0
44	-3.17123778	0	0.23	NaN	11.7932	0	0	0	0	0	0	0	0
45	-3.17123778	0	0.23	NaN	11.7932	0	0	0	0	0	0	0	0
46	-3.17123778	0	0.23	NaN	11.7932	0	0	0	0	0	0	0	0
47	-3.17123778	0	0.23	NaN	11.7932	0	0	0	0	0	0	0	0
48	-3.89123777	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
49	-3.89123777	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
50	-3.89123777	0.04	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
51	-3.89123777	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
52	-3.89123777	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
53	-3.89123777	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
54	-3.89123777	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
55	-3.89123777	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
56	-3.89123777	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
57	-3.89123777	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
58	-3.89123777	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
59	-3.89123777	0	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
60	-3.89123777	0.6	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
61	-3.89123777	0.36	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
62	-3.89123777	0.1	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
63	-3.89123777	0.04	0.22	NaN	11.7932	0	0	0	0	0	0	0	0
64	-3.89123777	0	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
65	-3.89123777	0	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
66	-3.89123777	0	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
67	-3.89123777	0	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
68	-3.89123777	0.01	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
69	-3.89123777	0	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
70	-3.89123777	0	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
71	-3.89123777	0	0.21	NaN	11.7932	0	0	0	0	0	0	0	0
72	-6.03123772	0	0.21	NaN	11.7932	0	0	0	0	0.00766039692	0	0	0
73	-6.03123772	0	0.21	NaN	11.7932	0	0	0	0	0.0105061631	0	0	0
74	-6.03123772	0	0.21	NaN	11.7932	0	0	0	0	0.0115636554	0	0	0
75	-6.03123772	0	0.21	NaN	11.7932	0	0	0	0	0.0119565836	0	0	0
76	-6.03123772	0.06	0.2	NaN	11.7932	0	0	0	0	0.0121026777	0	0	0
77	-6.03123772	0.58	0.2	NaN	11.7932	0	0	0	0	0.0121572344	0	0	0
78	-6.03123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121777803	0	0	0
79	-6.03123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121855508	0	0	0
80	-6.03123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121884928	0	0	0
81	-6.03123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121896073	0	0	0
82	-6.03123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121900116	0	0	0
83	-6.03123772	0.02	0.2	NaN	11.7932	0	0	0	0	0.0121902152	0	0	0
84	-6.03123772	0.45	0.2	NaN	11.7932	0	0	0	0	0.0121902692	0	0	0
85	-6.03123772	0.3	0.2	NaN	11.7932	0	0	0	0	0.012190283	0	0	0
86	-6.03123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121902865	0	0	0
87	-6.03123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121902873	0	0	0
88	-6.03123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121902875	0	0	0
89	-6.03123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
90	-6.03123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
91	-6.03123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
92	-6.03123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
93	-6.03123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
94	-6.03123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
95	-6.03123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
96	-6.18123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
97	-6.18123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
98	-6.18123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
99	-6.18123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
100	-6.18123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
101	-6.18123772	0	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
102	-6.18123772	0	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
103	-6.18123772	0	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
104	-6.18123772	0	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
105	-6.18123772	0	0.2	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
106	-6.18123772	0	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
107	-6.18123772	0	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
108	-6.18123772	0	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
109	-6.18123772	0	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
110	-6.18123772	0	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
111	-6.18123772	0	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
112	-6.18123772	0	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
113	-6.18123772	0	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
114	-6.18123772	0	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
115	-6.18123772	0	0.19	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
