step	T	P	Q	Emptymeas	CalcC_atrazin_335603	Mstock	Mavail	Munavail	Fapplic	M_to_apply	T_sum	Fapplicgreen	M_green_to_apply
0	-3.74691763	0	0.19	NaN	0	0	0	0	0	0	0	0	0
1	-3.74691763	0	0.19	NaN	11.7932	0	0	0	0	0	0	0	0
2	-3.74691763	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
3	-3.74691763	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
4	-3.74691763	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
5	-3.74691763	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
6	-3.74691763	0	0.18	NaN	11.7932	0	0	0	0	0	0	0	0
7	-3.74691763	0	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
8	-3.74691763	0	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
9	-3.74691763	0	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
10	-3.74691763	0	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
11	-3.74691763	0	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
12	-3.74691763	0	0.17	NaN	11.7932	0	0	0	0	0	0	0	0
13	-3.74691763	0	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
14	-3.74691763	0	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
15	-3.74691763	0	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
16	-3.74691763	0	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
17	-3.74691763	0	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
18	-3.74691763	0	0.16	NaN	11.7932	0	0	0	0	0	0	0	0
19	-3.74691763	0	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
20	-3.74691763	0	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
21	-3.74691763	0.11	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
22	-3.74691763	0.31	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
23	-3.74691763	0.34	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
24	-3.44691763	0.53	0.15	NaN	11.7932	0	0	0	0	0	0	0	0
25	-3.44691763	0.08	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
26	-3.44691763	0	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
27	-3.44691763	0.02	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
28	-3.44691763	0.02	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
29	-3.44691763	0.09	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
30	-3.44691763	0	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
31	-3.44691763	0	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
32	-3.44691763	0	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
33	-3.44691763	0	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
34	-3.44691763	0.14	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
35	-3.44691763	0	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
36	-3.44691763	0	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
37	-3.44691763	0	0.14	NaN	11.7932	0	0	0	0	0	0	0	0
38	-3.44691763	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
39	-3.44691763	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
40	-3.44691763	0.01	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
41	-3.44691763	0.13	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
42	-3.44691763	0.81	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
43	-3.44691763	0.01	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
44	-3.44691763	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
45	-3.44691763	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
46	-3.44691763	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
47	-3.44691763	0	0.13	NaN	11.7932	0	0	0	0	0	0	0	0
48	-7.80691754	0	0.13	NaN	11.7932	0	0	0	0	0.00766039553	0	0	0
49	-7.80691754	0	0.13	NaN	11.7932	0	0	0	0	0.010506163	0	0	0
50	-7.80691754	0	0.13	NaN	11.7932	0	0	0	0	0.0115636555	0	0	0
51	-7.80691754	0.08	0.13	NaN	11.7932	0	0	0	0	0.011956586	0	0	0
52	-7.80691754	0	0.13	NaN	11.7932	0	0	0	0	0.0121027127	0	0	0
53	-7.80691754	0.3	0.13	NaN	11.7932	0	0	0	0	0.0121574423	0	0	0
54	-7.80691754	0.05	0.13	NaN	11.7932	0	0	0	0	0.0121779643	0	0	0
55	-7.80691754	0	0.13	NaN	11.7932	0	0	0	0	0.0121856619	0	0	0
56	-7.80691754	0.34	0.13	NaN	11.7932	0	0	0	0	0.0121882363	0	0	0
57	-7.80691754	0	0.13	NaN	11.7932	0	0	0	0	0.0121895109	0	0	0
58	-7.80691754	0.15	0.13	NaN	11.7932	0	0	0	0	0.0121899944	0	0	0
59	-7.80691754	0	0.12	NaN	11.7932	0	0	0	0	0.0121901776	0	0	0
60	-7.80691754	0	0.12	NaN	11.7932	0	0	0	0	0.0121902466	0	0	0
61	-7.80691754	0.33	0.12	NaN	11.7932	0	0	0	0	0.0121902724	0	0	0
62	-7.80691754	0.32	0.12	NaN	11.7932	0	0	0	0	0.012190282	0	0	0
63	-7.80691754	0	0.12	NaN	11.7932	0	0	0	0	0.0121902856	0	0	0
64	-7.80691754	0	0.12	NaN	11.7932	0	0	0	0	0.0121902869	0	0	0
65	-7.80691754	0	0.12	NaN	11.7932	0	0	0	0	0.0121902873	0	0	0
66	-7.80691754	0	0.12	NaN	11.7932	0	0	0	0	0.0121902875	0	0	0
67	-7.80691754	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
68	-7.80691754	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
69	-7.80691754	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
70	-7.80691754	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
71	-7.80691754	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
72	-8.85691751	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
73	-8.85691751	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
74	-8.85691751	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
75	-8.85691751	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
76	-8.85691751	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
77	-8.85691751	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
78	-8.85691751	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
79	-8.85691751	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
80	-8.85691751	1.86	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
81	-8.85691751	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
82	-8.85691751	0	0.12	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
83	-8.85691751	0.02	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
84	-8.85691751	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
85	-8.85691751	0	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
86	-8.85691751	0.17	0.11	NaN	11.7932	0	0	0	0	0.0121902876	0	0	0
