step	T	P	Q	Emptymeas
0	-3.5436721644664706	0.84	0.36	N/A
1	-3.5436721644664706	1.36	0.36	N/A
2	-3.5436721644664706	0.18	0.37	N/A
3	-3.5436721644664706	0.28	0.38	N/A
4	-3.5436721644664706	0.0	0.4	N/A
5	-3.5436721644664706	0.38	0.4	N/A
6	-3.5436721644664706	0.01	0.41	N/A
7	-3.5436721644664706	0.16	0.41	N/A
8	-3.5436721644664706	0.0	0.41	N/A
9	-3.5436721644664706	0.0	0.41	N/A
10	-3.5436721644664706	0.0	0.4	N/A
11	-3.5436721644664706	0.0	0.4	N/A
12	-3.5436721644664706	0.0	0.4	N/A
13	-3.5436721644664706	0.0	0.39	N/A
14	-3.5436721644664706	0.0	0.39	N/A
15	-3.5436721644664706	0.0	0.39	N/A
16	-3.5436721644664706	0.0	0.39	N/A
17	-3.5436721644664706	0.01	0.39	N/A
18	-3.5436721644664706	0.0	0.39	N/A
19	-3.5436721644664706	0.0	0.38	N/A
20	-3.5436721644664706	0.0	0.38	N/A
21	-3.5436721644664706	0.0	0.38	N/A
22	-3.5436721644664706	0.0	0.38	N/A
23	-3.5436721644664706	0.0	0.38	N/A
24	-2.9236721783245496	0.01	0.16	N/A
25	-2.9236721783245496	0.0	0.09	N/A
26	-2.9236721783245496	0.0	0.09	N/A
27	-2.9236721783245496	0.0	0.09	N/A
28	-2.9236721783245496	0.0	0.09	N/A
29	-2.9236721783245496	0.1	0.09	N/A
30	-2.9236721783245496	0.04	0.09	N/A
31	-2.9236721783245496	0.0	0.09	N/A
32	-2.9236721783245496	0.0	0.09	N/A
33	-2.9236721783245496	0.0	0.09	N/A
34	-2.9236721783245496	0.0	0.09	N/A
35	-2.9236721783245496	0.0	0.09	N/A
36	-2.9236721783245496	0.0	0.09	N/A
37	-2.9236721783245496	0.0	0.09	N/A
38	-2.9236721783245496	0.0	0.09	N/A
39	-2.9236721783245496	0.0	0.09	N/A
40	-2.9236721783245496	0.0	0.09	N/A
41	-2.9236721783245496	0.0	0.09	N/A
42	-2.9236721783245496	0.0	0.09	N/A
43	-2.9236721783245496	0.0	0.09	N/A
44	-2.9236721783245496	0.0	0.09	N/A
45	-2.9236721783245496	0.0	0.09	N/A
46	-2.9236721783245496	0.0	0.09	N/A
47	-2.9236721783245496	0.0	0.09	N/A
48	-5.8236721135045	0.0	0.3	N/A
49	-5.8236721135045	0.0	0.3	N/A
50	-5.8236721135045	0.0	0.29	N/A
51	-5.8236721135045	0.0	0.29	N/A
52	-5.8236721135045	0.0	0.28	N/A
53	-5.8236721135045	0.0	0.28	N/A
54	-5.8236721135045	0.0	0.28	N/A
55	-5.8236721135045	0.0	0.27	N/A
56	-5.8236721135045	0.0	0.27	N/A
57	-5.8236721135045	0.0	0.27	N/A
58	-5.8236721135045	0.0	0.27	N/A
59	-5.8236721135045	0.16	0.26	N/A
60	-5.8236721135045	0.86	0.26	N/A
61	-5.8236721135045	0.49	0.26	N/A
62	-5.8236721135045	0.31	0.26	N/A
63	-5.8236721135045	0.53	0.25	N/A
64	-5.8236721135045	0.54	0.25	N/A
65	-5.8236721135045	0.0	0.25	N/A
66	-5.8236721135045	0.0	0.25	N/A
67	-5.8236721135045	0.0	0.25	N/A
68	-5.8236721135045	0.0	0.24	N/A
69	-5.8236721135045	0.0	0.24	N/A
70	-5.8236721135045	0.0	0.23	N/A
71	-5.8236721135045	0.0	0.23	N/A
72	-7.22367208221206	0.0	0.23	N/A
73	-7.22367208221206	0.0	0.22	N/A
74	-7.22367208221206	0.0	0.22	N/A
75	-7.22367208221206	0.0	0.22	N/A
76	-7.22367208221206	0.0	0.22	N/A
77	-7.22367208221206	0.0	0.22	N/A
78	-7.22367208221206	0.0	0.22	N/A
79	-7.22367208221206	0.0	0.21	N/A
80	-7.22367208221206	0.0	0.21	N/A
81	-7.22367208221206	0.0	0.21	N/A
82	-7.22367208221206	0.0	0.21	N/A
83	-7.22367208221206	0.0	0.21	N/A
84	-7.22367208221206	0.0	0.21	N/A
85	-7.22367208221206	0.0	0.21	N/A
86	-7.22367208221206	0.0	0.21	N/A
87	-7.22367208221206	0.0	0.2	N/A
88	-7.22367208221206	0.0	0.2	N/A
89	-7.22367208221206	0.0	0.2	N/A
90	-7.22367208221206	0.0	0.2	N/A
91	-7.22367208221206	0.0	0.19	N/A
92	-7.22367208221206	0.0	0.19	N/A
93	-7.22367208221206	0.0	0.19	N/A
94	-7.22367208221206	0.0	0.19	N/A
95	-7.22367208221206	0.0	0.19	N/A
96	-6.93367208869406	0.0	0.19	N/A
97	-6.93367208869406	0.0	0.19	N/A
98	-6.93367208869406	0.0	0.18	N/A
99	-6.93367208869406	0.0	0.18	N/A
100	-6.93367208869406	0.0	0.18	N/A
101	-6.93367208869406	0.0	0.18	N/A
102	-6.93367208869406	0.0	0.18	N/A
103	-6.93367208869406	0.0	0.18	N/A
104	-6.93367208869406	0.0	0.18	N/A
105	-6.93367208869406	0.0	0.18	N/A
106	-6.93367208869406	0.0	0.17	N/A
107	-6.93367208869406	0.0	0.17	N/A
108	-6.93367208869406	0.0	0.17	N/A
109	-6.93367208869406	0.0	0.17	N/A
110	-6.93367208869406	0.0	0.17	N/A
111	-6.93367208869406	0.0	0.17	N/A
112	-6.93367208869406	0.0	0.17	N/A
113	-6.93367208869406	0.0	0.17	N/A
114	-6.93367208869406	0.0	0.17	N/A
115	-6.93367208869406	0.0	0.17	N/A
116	-6.93367208869406	0.0	0.16	N/A
117	-6.93367208869406	0.0	0.16	N/A
118	-6.93367208869406	0.0	0.16	N/A
119	-6.93367208869406	0.0	0.16	N/A
120	-7.723672071036191	0.0	0.16	N/A
121	-7.723672071036191	0.0	0.16	N/A
122	-7.723672071036191	0.0	0.16	N/A
123	-7.723672071036191	0.0	0.16	N/A
124	-7.723672071036191	0.0	0.16	N/A
125	-7.723672071036191	0.0	0.16	N/A
126	-7.723672071036191	0.0	0.15	N/A
127	-7.723672071036191	0.0	0.15	N/A
128	-7.723672071036191	0.0	0.15	N/A
129	-7.723672071036191	0.0	0.15	N/A
130	-7.723672071036191	0.0	0.15	N/A
131	-7.723672071036191	0.0	0.15	N/A
132	-7.723672071036191	0.0	0.15	N/A
133	-7.723672071036191	0.0	0.15	N/A
134	-7.723672071036191	0.0	0.15	N/A
135	-7.723672071036191	0.0	0.15	N/A
136	-7.723672071036191	0.0	0.14	N/A
137	-7.723672071036191	0.0	0.14	N/A
138	-7.723672071036191	0.0	0.14	N/A
139	-7.723672071036191	0.0	0.14	N/A
140	-7.723672071036191	0.0	0.14	N/A
141	-7.723672071036191	0.0	0.14	N/A
142	-7.723672071036191	0.0	0.14	N/A
143	-7.723672071036191	0.0	0.14	N/A
144	-5.67367211685726	0.0	0.14	N/A
145	-5.67367211685726	0.0	0.14	N/A
146	-5.67367211685726	0.0	0.14	N/A
147	-5.67367211685726	0.0	0.14	N/A
148	-5.67367211685726	0.0	0.14	N/A
149	-5.67367211685726	0.0	0.14	N/A
150	-5.67367211685726	0.0	0.13	N/A
151	-5.67367211685726	0.0	0.13	N/A
152	-5.67367211685726	0.0	0.13	N/A
153	-5.67367211685726	0.0	0.13	N/A
154	-5.67367211685726	0.0	0.13	N/A
155	-5.67367211685726	0.0	0.13	N/A
156	-5.67367211685726	0.0	0.13	N/A
157	-5.67367211685726	0.0	0.13	N/A
158	-5.67367211685726	0.0	0.13	N/A
159	-5.67367211685726	0.0	0.13	N/A
160	-5.67367211685726	0.0	0.13	N/A
161	-5.67367211685726	0.0	0.13	N/A
162	-5.67367211685726	0.0	0.13	N/A
163	-5.67367211685726	0.0	0.12	N/A
164	-5.67367211685726	0.0	0.12	N/A
165	-5.67367211685726	0.0	0.12	N/A
166	-5.67367211685726	0.0	0.12	N/A
167	-5.67367211685726	0.0	0.12	N/A
168	-4.6136721405501	0.0	0.12	N/A
169	-4.6136721405501	0.0	0.12	N/A
170	-4.6136721405501	0.0	0.12	N/A
171	-4.6136721405501	0.0	0.12	N/A
172	-4.6136721405501	0.0	0.12	N/A
