step	T	P	Q	Emptymeas
0	-2.63048690326558	0.0	0.13	N/A
1	-2.63048690326558	0.0	0.13	N/A
2	-2.63048690326558	0.0	0.13	N/A
3	-2.63048690326558	0.08	0.12	N/A
4	-2.63048690326558	0.0	0.12	N/A
5	-2.63048690326558	0.0	0.12	N/A
6	-2.63048690326558	0.0	0.12	N/A
7	-2.63048690326558	0.1	0.12	N/A
8	-2.63048690326558	0.0	0.12	N/A
9	-2.63048690326558	0.0	0.11	N/A
10	-2.63048690326558	0.0	0.11	N/A
11	-2.63048690326558	0.0	0.11	N/A
12	-2.63048690326558	0.0	0.11	N/A
13	-2.63048690326558	0.0	0.11	N/A
14	-2.63048690326558	0.0	0.11	N/A
15	-2.63048690326558	0.0	0.1	N/A
16	-2.63048690326558	0.0	0.1	N/A
17	-2.63048690326558	0.0	0.1	N/A
18	-2.63048690326558	0.0	0.1	N/A
19	-2.63048690326558	0.0	0.1	N/A
20	-2.63048690326558	0.0	0.1	N/A
21	-2.63048690326558	0.0	0.09	N/A
22	-2.63048690326558	0.0	0.09	N/A
23	-2.63048690326558	0.18	0.09	N/A
24	-2.29048691086518	0.0	0.09	N/A
25	-2.29048691086518	0.02	0.09	N/A
26	-2.29048691086518	0.0	0.09	N/A
27	-2.29048691086518	0.0	0.09	N/A
28	-2.29048691086518	0.0	0.08	N/A
29	-2.29048691086518	0.0	0.08	N/A
30	-2.29048691086518	0.0	0.08	N/A
31	-2.29048691086518	0.0	0.08	N/A
32	-2.29048691086518	0.0	0.08	N/A
33	-2.29048691086518	0.0	0.08	N/A
34	-2.29048691086518	0.0	0.08	N/A
35	-2.29048691086518	0.0	0.08	N/A
36	-2.29048691086518	0.0	0.08	N/A
37	-2.29048691086518	0.0	0.07	N/A
38	-2.29048691086518	0.0	0.07	N/A
39	-2.29048691086518	0.0	0.07	N/A
40	-2.29048691086518	0.0	0.07	N/A
41	-2.29048691086518	0.0	0.07	N/A
42	-2.29048691086518	0.11	0.07	N/A
43	-2.29048691086518	0.0	0.07	N/A
44	-2.29048691086518	0.0	0.07	N/A
45	-2.29048691086518	0.0	0.06	N/A
46	-2.29048691086518	0.0	0.06	N/A
47	-2.29048691086518	0.0	0.06	N/A
48	-6.92048680737661	0.0	0.06	N/A
49	-6.92048680737661	0.0	0.06	N/A
50	-6.92048680737661	0.0	0.06	N/A
51	-6.92048680737661	0.0	0.06	N/A
52	-6.92048680737661	0.0	0.06	N/A
53	-6.92048680737661	0.0	0.06	N/A
54	-6.92048680737661	0.0	0.06	N/A
55	-6.92048680737661	0.0	0.06	N/A
56	-6.92048680737661	0.0	0.06	N/A
57	-6.92048680737661	0.0	0.06	N/A
58	-6.92048680737661	0.0	0.06	N/A
59	-6.92048680737661	0.0	0.05	N/A
60	-6.92048680737661	0.0	0.05	N/A
61	-6.92048680737661	0.0	0.05	N/A
62	-6.92048680737661	0.0	0.05	N/A
63	-6.92048680737661	0.0	0.05	N/A
64	-6.92048680737661	0.0	0.05	N/A
65	-6.92048680737661	0.0	0.05	N/A
66	-6.92048680737661	0.0	0.05	N/A
67	-6.92048680737661	0.0	0.05	N/A
68	-6.92048680737661	0.0	0.05	N/A
69	-6.92048680737661	0.0	0.05	N/A
70	-6.92048680737661	0.0	0.05	N/A
71	-6.92048680737661	0.0	0.05	N/A
72	-8.710486767366989	0.01	0.05	N/A
73	-8.710486767366989	0.0	0.05	N/A
74	-8.710486767366989	0.0	0.05	N/A
75	-8.710486767366989	0.0	0.05	N/A
76	-8.710486767366989	0.0	0.05	N/A
77	-8.710486767366989	0.0	0.04	N/A
78	-8.710486767366989	0.0	0.04	N/A
79	-8.710486767366989	0.0	0.04	N/A
80	-8.710486767366989	0.0	0.04	N/A
81	-8.710486767366989	0.0	0.04	N/A
82	-8.710486767366989	0.0	0.04	N/A
83	-8.710486767366989	0.0	0.04	N/A
84	-8.710486767366989	0.0	0.04	N/A
85	-8.710486767366989	0.0	0.04	N/A
86	-8.710486767366989	0.0	0.04	N/A
87	-8.710486767366989	0.0	0.04	N/A
88	-8.710486767366989	0.0	0.04	N/A
89	-8.710486767366989	0.0	0.04	N/A
90	-8.710486767366989	0.0	0.04	N/A
